time,HUMIDITY,week_of_year
2022-11-05 00:00:00,79.2,45
2022-11-05 01:00:00,77.1,45
2022-11-05 02:00:00,77.4,45
2022-11-05 03:00:00,84.6,45
2022-11-05 04:00:00,84.7,45
2022-11-05 05:00:00,84.2,45
2022-11-05 06:00:00,83.5,45
2022-11-05 07:00:00,84.4,45
2022-11-05 08:00:00,82.9,45
2022-11-05 09:00:00,83.9,45
2022-11-05 10:00:00,74.8,45
2022-11-05 11:00:00,74.2,45
2022-11-05 12:00:00,66.0,45
2022-11-05 13:00:00,64.4,45
2022-11-05 14:00:00,63.6,45
2022-11-05 15:00:00,63.0,45
2022-11-05 16:00:00,63.8,45
2022-11-05 17:00:00,62.0,45
2022-11-05 18:00:00,62.0,45
2022-11-05 19:00:00,62.0,45
2022-11-05 20:00:00,65.6,45
2022-11-05 21:00:00,60.2,45
2022-11-05 22:00:00,60.6,45
2022-11-05 23:00:00,60.5,45
2022-11-06 00:00:00,65.3,45
2022-11-06 01:00:00,70.2,45
2022-11-06 02:00:00,69.0,45
2022-11-06 03:00:00,65.6,45
2022-11-06 04:00:00,68.3,45
2022-11-06 05:00:00,65.0,45
2022-11-06 06:00:00,72.5,45
2022-11-06 07:00:00,78.1,45
2022-11-06 08:00:00,76.0,45
2022-11-06 09:00:00,72.9,45
2022-11-06 10:00:00,69.7,45
2022-11-06 11:00:00,69.5,45
2022-11-06 12:00:00,69.0,45
2022-11-06 13:00:00,65.4,45
2022-11-06 14:00:00,63.5,45
2022-11-06 15:00:00,68.0,45
2022-11-06 16:00:00,67.5,45
2022-11-06 17:00:00,66.8,45
2022-11-06 18:00:00,66.9,45
2022-11-06 19:00:00,71.1,45
2022-11-06 20:00:00,72.0,45
2022-11-06 21:00:00,74.7,45
2022-11-06 22:00:00,76.2,45
2022-11-06 23:00:00,78.2,45
2022-11-07 00:00:00,77.6,45
2022-11-07 01:00:00,76.0,45
2022-11-07 02:00:00,69.8,45
2022-11-07 03:00:00,76.2,45
2022-11-07 04:00:00,75.3,45
2022-11-07 05:00:00,77.3,45
2022-11-07 06:00:00,74.3,45
2022-11-07 07:00:00,71.1,45
2022-11-07 08:00:00,71.1,45
2022-11-07 09:00:00,75.3,45
2022-11-07 10:00:00,74.3,45
2022-11-07 11:00:00,71.1,45
2022-11-07 12:00:00,67.1,45
2022-11-07 13:00:00,65.0,45
2022-11-07 14:00:00,67.6,45
2022-11-07 15:00:00,68.4,45
2022-11-07 16:00:00,67.3,45
2022-11-07 17:00:00,70.1,45
2022-11-07 18:00:00,74.5,45
2022-11-07 19:00:00,74.6,45
2022-11-07 20:00:00,74.1,45
2022-11-07 21:00:00,71.4,45
2022-11-07 22:00:00,70.7,45
2022-11-07 23:00:00,69.8,45
2022-11-08 00:00:00,71.8,45
2022-11-08 01:00:00,75.5,45
2022-11-08 02:00:00,83.5,45
2022-11-08 03:00:00,83.1,45
2022-11-08 04:00:00,81.9,45
2022-11-08 05:00:00,80.3,45
2022-11-08 06:00:00,81.3,45
2022-11-08 07:00:00,81.0,45
2022-11-08 08:00:00,82.4,45
2022-11-08 09:00:00,82.0,45
2022-11-08 10:00:00,81.8,45
2022-11-08 11:00:00,82.0,45
2022-11-08 12:00:00,82.3,45
2022-11-08 13:00:00,83.0,45
2022-11-08 14:00:00,83.3,45
2022-11-08 15:00:00,79.1,45
