WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
275.4, None, None,97.5,2022-11-05 00:00:00, None,45
283.4, None, None,96.5,2022-11-05 01:00:00, None,45
314.8, None, None,96.1,2022-11-05 02:00:00, None,45
341.2, None, None,91.8,2022-11-05 03:00:00, None,45
338.7, None, None,89.2,2022-11-05 04:00:00, None,45
341.7, None, None,86.3,2022-11-05 05:00:00, None,45
343.1, None, None,85.0,2022-11-05 06:00:00, None,45
342.3, None, None,84.0,2022-11-05 07:00:00, None,45
340.2, None, None,85.9,2022-11-05 08:00:00, None,45
353.7, None, None,85.6,2022-11-05 09:00:00, None,45
356.0, None, None,82.4,2022-11-05 10:00:00, None,45
356.8, None, None,77.2,2022-11-05 11:00:00, None,45
355.0, None, None,73.9,2022-11-05 12:00:00, None,45
357.6, None, None,72.4,2022-11-05 13:00:00, None,45
2.4, None, None,70.9,2022-11-05 14:00:00, None,45
357.2, None, None,72.8,2022-11-05 15:00:00, None,45
358.1, None, None,74.2,2022-11-05 16:00:00, None,45
359.0, None, None,76.5,2022-11-05 17:00:00, None,45
0.1, None, None,76.2,2022-11-05 18:00:00, None,45
0.6, None, None,75.5,2022-11-05 19:00:00, None,45
358.2, None, None,75.1,2022-11-05 20:00:00, None,45
3.0, None, None,73.3,2022-11-05 21:00:00, None,45
11.6, None, None,72.0,2022-11-05 22:00:00, None,45
14.2, None, None,70.7,2022-11-05 23:00:00, None,45
12.1, None, None,70.8,2022-11-06 00:00:00, None,45
15.6, None, None,71.4,2022-11-06 01:00:00, None,45
22.9, None, None,71.7,2022-11-06 02:00:00, None,45
20.4, None, None,70.0,2022-11-06 03:00:00, None,45
12.2, None, None,69.6,2022-11-06 04:00:00, None,45
16.6, None, None,68.7,2022-11-06 05:00:00, None,45
21.0, None, None,67.7,2022-11-06 06:00:00, None,45
23.7, None, None,67.6,2022-11-06 07:00:00, None,45
22.8, None, None,66.6,2022-11-06 08:00:00, None,45
24.6, None, None,63.4,2022-11-06 09:00:00, None,45
34.3, None, None,59.1,2022-11-06 10:00:00, None,45
41.3, None, None,58.6,2022-11-06 11:00:00, None,45
46.2, None, None,56.6,2022-11-06 12:00:00, None,45
42.6, None, None,56.2,2022-11-06 13:00:00, None,45
42.4, None, None,55.3,2022-11-06 14:00:00, None,45
41.0, None, None,55.4,2022-11-06 15:00:00, None,45
35.5, None, None,58.7,2022-11-06 16:00:00, None,45
29.4, None, None,62.1,2022-11-06 17:00:00, None,45
29.7, None, None,61.5,2022-11-06 18:00:00, None,45
28.7, None, None,60.4,2022-11-06 19:00:00, None,45
28.8, None, None,59.7,2022-11-06 20:00:00, None,45
33.4, None, None,58.8,2022-11-06 21:00:00, None,45
38.0, None, None,56.9,2022-11-06 22:00:00, None,45
42.3, None, None,53.1,2022-11-06 23:00:00, None,45
42.5, None, None,52.8,2022-11-07 00:00:00, None,45
28.7, None, None,57.9,2022-11-07 01:00:00, None,45
20.4, None, None,58.3,2022-11-07 02:00:00, None,45
19.3, None, None,57.1,2022-11-07 03:00:00, None,45
18.8, None, None,55.1,2022-11-07 04:00:00, None,45
16.7, None, None,54.2,2022-11-07 05:00:00, None,45
16.3, None, None,53.8,2022-11-07 06:00:00, None,45
20.5, None, None,54.3,2022-11-07 07:00:00, None,45
19.6, None, None,53.0,2022-11-07 08:00:00, None,45
17.9, None, None,51.7,2022-11-07 09:00:00, None,45
18.3, None, None,50.8,2022-11-07 10:00:00, None,45
18.4, None, None,49.0,2022-11-07 11:00:00, None,45
18.5, None, None,47.9,2022-11-07 12:00:00, None,45
26.4, None, None,45.5,2022-11-07 13:00:00, None,45
24.2, None, None,43.5,2022-11-07 14:00:00, None,45
21.2, None, None,45.8,2022-11-07 15:00:00, None,45
23.7, None, None,48.0,2022-11-07 16:00:00, None,45
17.4, None, None,49.3,2022-11-07 17:00:00, None,45
11.0, None, None,50.4,2022-11-07 18:00:00, None,45
9.6, None, None,51.2,2022-11-07 19:00:00, None,45
8.8, None, None,52.1,2022-11-07 20:00:00, None,45
5.7, None, None,52.9,2022-11-07 21:00:00, None,45
5.6, None, None,53.1,2022-11-07 22:00:00, None,45
0.8, None, None,55.9,2022-11-07 23:00:00, None,45
357.6, None, None,57.8,2022-11-08 00:00:00, None,45
353.6, None, None,56.6,2022-11-08 01:00:00, None,45
349.2, None, None,56.0,2022-11-08 02:00:00, None,45
342.5, None, None,56.9,2022-11-08 03:00:00, None,45
342.1, None, None,57.0,2022-11-08 04:00:00, None,45
340.9, None, None,57.5,2022-11-08 05:00:00, None,45
340.4, None, None,58.0,2022-11-08 06:00:00, None,45
311.2, None, None,60.5,2022-11-08 07:00:00, None,45
307.2, None, None,61.5,2022-11-08 08:00:00, None,45
324.6, None, None,54.8,2022-11-08 09:00:00, None,45
9.8, None, None,47.5,2022-11-08 10:00:00, None,45
348.8, None, None,44.1,2022-11-08 11:00:00, None,45
55.3, None, None,41.4,2022-11-08 12:00:00, None,45
352.6, None, None,39.8,2022-11-08 13:00:00, None,45
327.6, None, None,40.0,2022-11-08 14:00:00, None,45
151.0, None, None,48.6,2022-11-08 15:00:00, None,45
204.8, None, None,51.3,2022-11-08 16:00:00, None,45
198.1, None, None,56.2,2022-11-08 17:00:00, None,45
201.4, None, None,62.7,2022-11-08 18:00:00, None,45
204.7, None, None,65.7,2022-11-08 19:00:00, None,45
234.8, None, None,64.3,2022-11-08 20:00:00, None,45
266.0, None, None,64.9,2022-11-08 21:00:00, None,45
298.6, None, None,64.8,2022-11-08 22:00:00, None,45
185.3, None, None,68.1,2022-11-08 23:00:00, None,45
196.9, None, None,68.7,2022-11-09 00:00:00, None,45
213.3, None, None,67.8,2022-11-09 01:00:00, None,45
197.9, None, None,68.8,2022-11-09 02:00:00, None,45
287.2, None, None,69.0,2022-11-09 03:00:00, None,45
215.6, None, None,71.0,2022-11-09 04:00:00, None,45
182.7, None, None,72.4,2022-11-09 05:00:00, None,45
187.0, None, None,69.8,2022-11-09 06:00:00, None,45
211.0, None, None,68.8,2022-11-09 07:00:00, None,45
218.2, None, None,70.8,2022-11-09 08:00:00, None,45
205.0, None, None,72.4,2022-11-09 09:00:00, None,45
194.8, None, None,70.6,2022-11-09 10:00:00, None,45
169.1, None, None,69.4,2022-11-09 11:00:00, None,45
186.6, None, None,64.7,2022-11-09 12:00:00, None,45
205.0, None, None,65.4,2022-11-09 13:00:00, None,45
