time,TEMP_MEAN,HUMIDITY,week_of_year
2022-11-05 00:00:00, None,93.2,45
2022-11-05 01:00:00, None,96.9,45
2022-11-05 02:00:00, None,97.5,45
2022-11-05 03:00:00, None,97.9,45
2022-11-05 04:00:00, None,92.9,45
2022-11-05 05:00:00, None,97.6,45
2022-11-05 06:00:00, None,90.4,45
2022-11-05 07:00:00, None,93.8,45
2022-11-05 08:00:00, None,94.1,45
2022-11-05 09:00:00, None,72.3,45
2022-11-05 10:00:00, None,39.4,45
2022-11-05 11:00:00, None,25.3,45
2022-11-05 12:00:00, None,22.7,45
2022-11-05 13:00:00, None,25.1,45
2022-11-05 14:00:00, None,23.2,45
2022-11-05 15:00:00, None,24.5,45
2022-11-05 16:00:00, None,32.0,45
2022-11-05 17:00:00, None,44.6,45
2022-11-05 18:00:00, None,56.3,45
2022-11-05 19:00:00, None,68.8,45
2022-11-05 20:00:00, None,69.9,45
2022-11-05 21:00:00, None,80.9,45
2022-11-05 22:00:00, None,80.0,45
2022-11-05 23:00:00, None,78.7,45
2022-11-06 00:00:00, None,78.1,45
2022-11-06 01:00:00, None,82.8,45
2022-11-06 02:00:00, None,83.3,45
2022-11-06 03:00:00, None,80.7,45
2022-11-06 04:00:00, None,89.7,45
2022-11-06 05:00:00, None,90.3,45
2022-11-06 06:00:00, None,88.0,45
2022-11-06 07:00:00, None,89.1,45
2022-11-06 08:00:00, None,89.1,45
2022-11-06 09:00:00, None,77.1,45
2022-11-06 10:00:00, None,69.8,45
2022-11-06 11:00:00, None,67.2,45
2022-11-06 12:00:00, None,57.6,45
2022-11-06 13:00:00, None,56.5,45
2022-11-06 14:00:00, None,55.0,45
2022-11-06 15:00:00, None,40.1,45
2022-11-06 16:00:00, None,42.7,45
2022-11-06 17:00:00, None,44.7,45
2022-11-06 18:00:00, None,42.6,45
2022-11-06 19:00:00, None,41.4,45
2022-11-06 20:00:00, None,43.3,45
2022-11-06 21:00:00, None,47.0,45
2022-11-06 22:00:00, None,68.7,45
2022-11-06 23:00:00, None,82.9,45
2022-11-07 00:00:00, None,81.8,45
2022-11-07 01:00:00, None,65.3,45
2022-11-07 02:00:00, None,58.9,45
2022-11-07 03:00:00, None,60.3,45
2022-11-07 04:00:00, None,52.9,45
2022-11-07 05:00:00, None,50.4,45
2022-11-07 06:00:00, None,64.9,45
2022-11-07 07:00:00, None,54.3,45
2022-11-07 08:00:00, None,66.8,45
2022-11-07 09:00:00, None,83.5,45
2022-11-07 10:00:00, None,83.4,45
2022-11-07 11:00:00, None,79.0,45
2022-11-07 12:00:00, None,83.3,45
2022-11-07 13:00:00, None,86.5,45
2022-11-07 14:00:00, None,87.2,45
2022-11-07 15:00:00, None,83.7,45
2022-11-07 16:00:00, None,84.8,45
2022-11-07 17:00:00, None,85.1,45
2022-11-07 18:00:00, None,84.8,45
2022-11-07 19:00:00, None,86.0,45
2022-11-07 20:00:00, None,88.2,45
2022-11-07 21:00:00, None,88.0,45
2022-11-07 22:00:00, None,90.6,45
2022-11-07 23:00:00, None,89.1,45
2022-11-08 00:00:00, None,88.9,45
2022-11-08 01:00:00, None,78.8,45
2022-11-08 02:00:00, None,76.9,45
2022-11-08 03:00:00, None,73.7,45
2022-11-08 04:00:00, None,75.5,45
