pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.0, 6.682, 54.38, 11.7, 13.9, 39.27, 3.426, 343.3, -2.0, 3.4, 6.7, 4.2, -2.0, 0.0, 343.0, 0.0, 54.0,2020-04-22 00:00:00, -6999.0, -6999.0,17
0.2, 4.683, 75.33, 11.7, 16.5, 57.21, 3.185, 345.8, 1.0, 3.2, 4.7, 4.2, 1.0, 0.2, 346.0, 0.0, 75.0,2020-04-22 01:00:00, -6999.0, -6999.0,17
0.2, 4.921, 73.04, 11.7, 8.9, 72.43, 1.548, 325.8, 0.0, 1.5, 4.9, 3.6, 0.0, 0.0, 326.0, 0.0, 73.0,2020-04-22 02:00:00, -6999.0, -6999.0,17
0.2, 5.464, 76.16, 11.7, 11.6, 54.24, 2.946, 352.1, 2.0, 2.9, 5.5, 3.6, 2.0, 0.0, 352.0, 0.0, 76.0,2020-04-22 03:00:00, -6999.0, -6999.0,17
0.4, 4.282, 88.5, 11.7, 16.8, 55.62, 3.246, 22.14, 3.0, 3.2, 4.3, 3.6, 3.0, 0.2, 22.0, 0.0, 89.0,2020-04-22 04:00:00, -6999.0, -6999.0,17
0.6, 3.973, 88.2, 11.7, 12.0, 44.14, 3.703, 346.5, 2.0, 3.7, 4.0, 3.5, 2.0, 0.2, 347.0, 0.0, 88.0,2020-04-22 05:00:00, -6999.0, -6999.0,17
0.6, 3.279, 90.1, 11.7, 12.9, 33.93, 4.256, 345.0, 2.0, 4.3, 3.3, 2.6, 2.0, 0.0, 345.0, 0.0, 90.0,2020-04-22 06:00:00, -6999.0, -6999.0,17
0.6, 3.628, 91.7, 4.7, 13.1, 46.42, 4.836, 333.4, 2.0, 4.8, 3.6, 3.1, 2.0, 0.1, 333.0, 0.0, 92.0,2020-04-22 07:00:00, -6999.0, -6999.0,17
0.6, 3.414, 93.3, 4.7, 7.4, 66.19, 1.972, 334.5, 3.0, 2.0, 3.4, 3.1, 3.0, 0.0, 335.0, 0.0, 93.0,2020-04-22 08:00:00, -6999.0, -6999.0,17
1.0, 2.64, 89.9, 4.7, 18.3, 45.69, 6.694, 347.4, 1.0, 6.7, 2.6, 2.7, 1.0, 0.4, 347.0, 0.0, 90.0,2020-04-22 09:00:00, -6999.0, -6999.0,17
1.0, 3.584, 88.1, 4.7, 27.9, 22.99, 9.8, 349.6, 2.0, 9.8, 3.6, 2.2, 2.0, 0.1, 350.0, 0.0, 88.0,2020-04-22 10:00:00, -6999.0, -6999.0,17
1.0, 6.743, 76.69, 6.6, 26.8, 27.93, 10.62, 5.325, 3.0, 10.6, 6.7, 2.2, 3.0, 0.0, 5.0, 0.0, 77.0,2020-04-22 11:00:00, -6999.0, -6999.0,17
1.0, 8.15, 55.65, 8.2, 23.2, 41.77, 5.881, 41.87, 0.0, 5.9, 8.2, 2.2, 0.0, 0.0, 42.0, 0.0, 56.0,2020-04-22 12:00:00, -6999.0, -6999.0,17
