pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 1.823, None, None,2020-04-22 00:00:00, 5.9, None, -6999.0, 1.8, 1.6, 0.0, 0.0, -6999.0, None, None, 88.0, 87.9,17
None, None, 1.832, None, None,2020-04-22 01:00:00, 5.9, None, -6999.0, 1.8, 1.6, 0.1, 0.0, -6999.0, None, None, 88.0, 87.9,17
None, None, 1.833, None, None,2020-04-22 02:00:00, 5.9, None, -6999.0, 1.8, 1.6, 0.0, 0.0, -6999.0, None, None, 88.0, 87.7,17
None, None, 1.632, None, None,2020-04-22 03:00:00, 5.9, None, -6999.0, 1.6, 1.6, 0.6, 0.0, -6999.0, None, None, 88.0, 87.5,17
None, None, 1.529, None, None,2020-04-22 04:00:00, 5.9, None, -6999.0, 1.5, 1.6, 0.7, 0.0, -6999.0, None, None, 88.0, 87.5,17
None, None, 0.996, None, None,2020-04-22 05:00:00, 5.9, None, -6999.0, 1.0, 1.0, 0.0, 1.0, -6999.0, None, None, 88.0, 87.9,17
None, None, 0.876, None, None,2020-04-22 06:00:00, 5.9, None, -6999.0, 0.9, 0.8, 0.0, 0.0, -6999.0, None, None, 88.0, 87.8,17
None, None, 1.09, None, None,2020-04-22 07:00:00, 1.4, None, -6999.0, 1.1, 0.8, 0.0, 0.0, -6999.0, None, None, 88.0, 87.6,17
None, None, 1.657, None, None,2020-04-22 08:00:00, 1.7, None, -6999.0, 1.7, 0.8, 0.0, 0.0, -6999.0, None, None, 87.0, 87.4,17
None, None, 3.042, None, None,2020-04-22 09:00:00, 3.0, None, -6999.0, 3.0, 0.8, 0.5, 0.0, -6999.0, None, None, 87.0, 87.3,17
None, None, 6.032, None, None,2020-04-22 10:00:00, 5.9, None, -6999.0, 6.0, 0.8, -0.5, 0.0, -6999.0, None, None, 87.0, 87.3,17
None, None, 6.203, None, None,2020-04-22 11:00:00, 6.7, None, -6999.0, 6.2, 0.8, -0.2, -1.0, -6999.0, None, None, 87.0, 86.7,17
None, None, 7.315, None, None,2020-04-22 12:00:00, 7.3, None, -6999.0, 7.3, 0.8, 0.0, 1.0, -6999.0, None, None, 87.0, 87.2,17
None, None, 8.23, None, None,2020-04-22 13:00:00, 8.7, None, -6999.0, 8.2, 0.8, -0.1, -1.0, -6999.0, None, None, 86.0, 86.2,17
None, None, 7.861, None, None,2020-04-22 14:00:00, 8.7, None, -6999.0, 7.9, 0.8, 0.0, -1.0, -6999.0, None, None, 85.0, 85.2,17
None, None, 8.47, None, None,2020-04-22 15:00:00, 8.7, None, -6999.0, 8.5, 0.8, 0.1, 1.0, -6999.0, None, None, 86.0, 85.8,17
None, None, 8.58, None, None,2020-04-22 16:00:00, 8.9, None, -6999.0, 8.6, 0.8, 0.0, -1.0, -6999.0, None, None, 85.0, 84.8,17
