pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,5.901, 21.51, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None,2017-09-17 00:00:00, None, None, None, None,38
None, None,6.131, 21.68, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None,2017-09-17 01:00:00, None, None, None, None,38
None, None,6.533, 21.73, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None,2017-09-17 02:00:00, None, None, None, None,38
None, None,6.37, 22.35, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None,2017-09-17 03:00:00, None, None, None, None,38
None, None,5.749, 23.43, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None,2017-09-17 04:00:00, None, None, None, None,38
None, None,4.93, 25.71, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None,2017-09-17 05:00:00, None, None, None, None,38
None, None,4.37, 28.56, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None,2017-09-17 06:00:00, None, None, None, None,38
None, None,4.106, 33.47, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2017-09-17 07:00:00, None, None, None, None,38
None, None,6.443, 31.94, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-09-17 08:00:00, None, None, None, None,38
None, None,9.98, 22.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2017-09-17 09:00:00, None, None, None, None,38
None, None,11.18, 19.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2017-09-17 10:00:00, None, None, None, None,38
None, None,12.16, 18.99, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2017-09-17 11:00:00, None, None, None, None,38
None, None,12.74, 17.92, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2017-09-17 12:00:00, None, None, None, None,38
None, None,13.95, 17.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None,2017-09-17 13:00:00, None, None, None, None,38
