RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
20.87, None, None, None,8.88,78.5, None, None, -14.0, None, None, None, None, None, None, None, None, None,7.15, None, None, None, None,18.07, None, None, None, None,2017-09-17 00:00:00, None,38
21.34, None, None, None,9.78,70.1, None, None, -14.0, None, None, None, None, None, None, None, None, None,5.98, None, None, None, None,17.48, None, None, None, None,2017-09-17 01:00:00, None,38
22.12, None, None, None,8.68,51.9, None, None, -14.0, None, None, None, None, None, None, None, None, None,5.455, None, None, None, None,25.2, None, None, None, None,2017-09-17 02:00:00, None,38
22.78, None, None, None,15.13,80.6, None, None, -14.0, None, None, None, None, None, None, None, None, None,5.12, None, None, None, None,10.47, None, None, None, None,2017-09-17 03:00:00, None,38
23.84, None, None, None,16.58,80.8, None, None, -14.0, None, None, None, None, None, None, None, None, None,4.72, None, None, None, None,11.35, None, None, None, None,2017-09-17 04:00:00, None,38
24.94, None, None, None,17.96,84.4, None, None, -14.0, None, None, None, None, None, None, None, None, None,4.244, None, None, None, None,11.3, None, None, None, None,2017-09-17 05:00:00, None,38
26.49, None, None, None,17.51,90.3, None, None, -14.0, None, None, None, None, None, None, None, None, None,3.898, None, None, None, None,11.43, None, None, None, None,2017-09-17 06:00:00, None,38
28.17, None, None, None,17.99,90.2, None, None, -13.0, None, None, None, None, None, None, None, None, None,3.712, None, None, None, None,12.49, None, None, None, None,2017-09-17 07:00:00, None,38
28.35, None, None, None,15.85,80.3, None, None, -12.0, None, None, None, None, None, None, None, None, None,4.693, None, None, None, None,15.2, None, None, None, None,2017-09-17 08:00:00, None,38
26.84, None, None, None,12.7,83.2, None, None, -11.0, None, None, None, None, None, None, None, None, None,6.213, None, None, None, None,16.25, None, None, None, None,2017-09-17 09:00:00, None,38
