CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
4.446, 78.34, None, None,12.01, 0.999,102.9, None, None, None, None, None, None,1.0, 691.2, None, None,2017-09-17 00:00:00, None,38
4.886, 73.32, None, None,12.82, 1.844,95.5, None, None, None, None, None, None,1.0, 691.0, None, None,2017-09-17 01:00:00, None,38
4.077, 76.87, None, None,15.53, 1.314,103.7, None, None, None, None, None, None,0.0, 690.9, None, None,2017-09-17 02:00:00, None,38
3.157, 81.1, None, None,9.89, 0.565,102.4, None, None, None, None, None, None,0.0, 690.9, None, None,2017-09-17 03:00:00, None,38
3.209, 81.1, None, None,11.37, 1.63,95.5, None, None, None, None, None, None,0.0, 690.8, None, None,2017-09-17 04:00:00, None,38
2.208, 86.4, None, None,10.0, 0.824,104.8, None, None, None, None, None, None,0.0, 690.6, None, None,2017-09-17 05:00:00, None,38
1.527, 90.2, None, None,10.34, 0.005,104.3, None, None, None, None, None, None,0.0, 690.3, None, None,2017-09-17 06:00:00, None,38
1.286, 91.4, None, None,10.75, 0.046,100.2, None, None, None, None, None, None,0.0, 690.3, None, None,2017-09-17 07:00:00, None,38
3.321, 89.2, None, None,18.53, 0.11,106.3, None, None, None, None, None, None,2.0, 690.1, None, None,2017-09-17 08:00:00, None,38
7.241, 75.21, None, None,37.98, 0.037,83.5, None, None, None, None, None, None,3.0, 690.1, None, None,2017-09-17 09:00:00, None,38
8.89, 63.1, None, None,35.1, 0.078,316.8, None, None, None, None, None, None,2.0, 690.0, None, None,2017-09-17 10:00:00, None,38
10.36, 52.76, None, None,36.68, 0.864,309.9, None, None, None, None, None, None,1.0, 689.5, None, None,2017-09-17 11:00:00, None,38
11.86, 48.79, None, None,58.57, 2.126,343.8, None, None, None, None, None, None,2.0, 688.9, None, None,2017-09-17 12:00:00, None,38
13.4, 45.08, None, None,61.68, 1.403,299.7, None, None, None, None, None, None,2.0, 688.7, None, None,2017-09-17 13:00:00, None,38
13.76, 41.19, None, None,61.97, 2.362,273.5, None, None, None, None, None, None,1.0, 688.3, None, None,2017-09-17 14:00:00, None,38
14.2, 39.05, None, None,23.96, 1.259,231.1, None, None, None, None, None, None,1.0, 687.6, None, None,2017-09-17 15:00:00, None,38
14.61, 47.91, None, None,51.8, 0.31,232.1, None, None, None, None, None, None,3.0, 687.4, None, None,2017-09-17 16:00:00, None,38
14.43, 53.39, None, None,67.3, 0.515,220.3, None, None, None, None, None, None,5.0, 686.8, None, None,2017-09-17 17:00:00, None,38
10.76, 71.18, None, None,25.35, 1.748,116.6, None, None, None, None, None, None,6.0, 686.3, None, None,2017-09-17 18:00:00, None,38
9.3, 68.32, None, None,15.21, 3.46,103.7, None, None, None, None, None, None,4.0, 685.8, None, None,2017-09-17 19:00:00, None,38
8.51, 69.66, None, None,15.95, 3.793,102.2, None, None, None, None, None, None,3.0, 685.7, None, None,2017-09-17 20:00:00, None,38
8.12, 72.22, None, None,10.34, 4.424,104.6, None, None, None, None, None, None,4.0, 685.7, None, None,2017-09-17 21:00:00, None,38
10.33, 55.89, None, None,33.46, 1.786,120.3, None, None, None, None, None, None,3.0, 685.6, None, None,2017-09-17 22:00:00, None,38
10.39, 63.44, None, None,48.51, 1.732,169.7, None, None, None, None, None, None,4.0, 685.7, None, None,2017-09-17 23:00:00, None,38
9.65, 66.95, None, None,29.45, 1.369,121.0, None, None, None, None, None, None,4.0, 685.4, None, None,2017-09-18 00:00:00, None,38
9.28, 67.99, None, None,28.75, 1.341,106.0, None, None, None, None, None, None,4.0, 685.1, None, None,2017-09-18 01:00:00, None,38
8.06, 76.78, None, None,36.87, 0.521,119.5, None, None, None, None, None, None,4.0, 685.2, None, None,2017-09-18 02:00:00, None,38
7.279, 82.8, None, None,37.25, 0.318,101.5, None, None, None, None, None, None,5.0, 685.0, None, None,2017-09-18 03:00:00, None,38
6.77, 85.5, None, None,47.62, 0.3,102.5, None, None, None, None, None, None,5.0, 684.7, None, None,2017-09-18 04:00:00, None,38
6.392, 86.5, None, None,13.82, 0.592,101.3, None, None, None, None, None, None,4.0, 684.2, None, None,2017-09-18 05:00:00, None,38
6.376, 84.4, None, None,17.2, 1.293,101.7, None, None, None, None, None, None,4.0, 683.9, None, None,2017-09-18 06:00:00, None,38
6.328, 89.1, None, None,19.67, 0.275,99.8, None, None, None, None, None, None,5.0, 683.7, None, None,2017-09-18 07:00:00, None,38
6.77, 91.1, None, None,44.5, 0.342,100.0, None, None, None, None, None, None,5.0, 683.7, None, None,2017-09-18 08:00:00, None,38
7.229, 90.2, None, None,76.89, 1.091,190.7, None, None, None, None, None, None,6.0, 683.7, None, None,2017-09-18 09:00:00, None,38
6.363, 87.3, None, None,54.58, 1.701,216.9, None, None, None, None, None, None,4.0, 684.2, None, None,2017-09-18 10:00:00, None,38
5.918, 89.4, None, None,75.06, 0.642,151.3, None, None, None, None, None, None,4.0, 684.7, None, None,2017-09-18 11:00:00, None,38
6.326, 89.5, None, None,54.3, 1.402,47.97, None, None, None, None, None, None,5.0, 685.0, None, None,2017-09-18 12:00:00, None,38
7.763, 82.0, None, None,64.29, 0.321,53.76, None, None, None, None, None, None,5.0, 685.0, None, None,2017-09-18 13:00:00, None,38
8.19, 82.2, None, None,59.2, 0.198,80.1, None, None, None, None, None, None,5.0, 684.9, None, None,2017-09-18 14:00:00, None,38
8.24, 75.18, None, None,59.95, 0.054,62.94, None, None, None, None, None, None,4.0, 685.3, None, None,2017-09-18 15:00:00, None,38
8.38, 77.05, None, None,74.3, 0.35,257.4, None, None, None, None, None, None,5.0, 685.3, None, None,2017-09-18 16:00:00, None,38
8.5, 75.22, None, None,75.16, 1.165,277.6, None, None, None, None, None, None,4.0, 685.3, None, None,2017-09-18 17:00:00, None,38
