pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 6.571, None, None,2017-09-17 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.542, None, None,2017-09-17 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.437, None, None,2017-09-17 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.909, None, None,2017-09-17 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.726, None, None,2017-09-17 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.831, None, None,2017-09-17 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.534, None, None,2017-09-17 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.671, None, None,2017-09-17 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.917, None, None,2017-09-17 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 8.16, None, None,2017-09-17 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 7.88, None, None,2017-09-17 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 7.64, None, None,2017-09-17 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 8.41, None, None,2017-09-17 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 8.76, None, None,2017-09-17 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 8.83, None, None,2017-09-17 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 8.14, None, None,2017-09-17 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 7.49, None, None,2017-09-17 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 7.29, None, None,2017-09-17 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.938, None, None,2017-09-17 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.236, None, None,2017-09-17 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.928, None, None,2017-09-17 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.918, None, None,2017-09-17 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.697, None, None,2017-09-18 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.334, None, None,2017-09-18 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.372, None, None,2017-09-18 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.085, None, None,2017-09-18 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.03, None, None,2017-09-18 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 4.904, None, None,2017-09-18 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.182, None, None,2017-09-18 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.372, None, None,2017-09-18 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.889, None, None,2017-09-18 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.321, None, None,2017-09-18 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 7.12, None, None,2017-09-18 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 7.08, None, None,2017-09-18 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 7.15, None, None,2017-09-18 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.66, None, None,2017-09-18 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.371, None, None,2017-09-18 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.188, None, None,2017-09-18 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.158, None, None,2017-09-18 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.851, None, None,2017-09-18 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.029, None, None,2017-09-19 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 4.937, None, None,2017-09-19 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 4.744, None, None,2017-09-19 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 4.506, None, None,2017-09-19 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 4.354, None, None,2017-09-19 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 4.383, None, None,2017-09-19 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 4.725, None, None,2017-09-19 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.049, None, None,2017-09-19 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.527, None, None,2017-09-19 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.063, None, None,2017-09-19 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.669, None, None,2017-09-19 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.756, None, None,2017-09-19 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.899, None, None,2017-09-19 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 7.3, None, None,2017-09-19 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 7.81, None, None,2017-09-19 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 7.52, None, None,2017-09-19 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 7.28, None, None,2017-09-19 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.805, None, None,2017-09-19 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.308, None, None,2017-09-19 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.068, None, None,2017-09-19 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.404, None, None,2017-09-19 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.507, None, None,2017-09-20 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.298, None, None,2017-09-20 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 4.954, None, None,2017-09-20 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 4.667, None, None,2017-09-20 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 4.65, None, None,2017-09-20 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.251, None, None,2017-09-20 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.806, None, None,2017-09-20 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.053, None, None,2017-09-20 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 6.004, None, None,2017-09-20 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 11.04, None, None,2017-09-20 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 11.32, None, None,2017-09-20 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 11.65, None, None,2017-09-20 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 11.74, None, None,2017-09-20 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 11.79, None, None,2017-09-20 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 10.13, None, None,2017-09-20 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 9.15, None, None,2017-09-20 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 8.16, None, None,2017-09-20 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 5.891, None, None,2017-09-20 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 4.39, None, None,2017-09-20 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 3.118, None, None,2017-09-21 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
None, None, 2.274, None, None,2017-09-21 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,38
