pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 11.08, 12.8, -6999.0, -6999.0, -6999.0, -6999.0, 11.1, 11.1, 0.0, -6999.0, 0.0,2020-07-08 00:00:00, -5.0, -4.983, -6999.0,28
None, 11.06, 12.8, -6999.0, -6999.0, -6999.0, -6999.0, 11.1, 10.9, 0.0, -6999.0, 0.0,2020-07-08 01:00:00, -5.0, -4.976, -6999.0,28
None, 10.73, 12.8, -6999.0, -6999.0, -6999.0, -6999.0, 10.7, 10.7, 0.0, -6999.0, 0.0,2020-07-08 02:00:00, -5.0, -4.978, -6999.0,28
None, 10.74, 12.8, -6999.0, -6999.0, -6999.0, -6999.0, 10.7, 10.6, 0.0, -6999.0, 0.0,2020-07-08 03:00:00, -5.0, -4.979, -6999.0,28
None, 10.64, 12.8, -6999.0, -6999.0, -6999.0, -6999.0, 10.6, 10.5, 0.0, -6999.0, 0.0,2020-07-08 04:00:00, -5.0, None, -6999.0,28
None, 10.41, 12.8, -6999.0, -6999.0, -6999.0, -6999.0, 10.4, 10.4, 0.0, -6999.0, 0.0,2020-07-08 05:00:00, -5.0, -4.982, -6999.0,28
None, 10.56, 12.8, -6999.0, -6999.0, -6999.0, -6999.0, 10.6, 10.3, 0.0, -6999.0, 0.0,2020-07-08 06:00:00, -5.0, -4.994, -6999.0,28
None, 11.01, 11.1, -6999.0, -6999.0, -6999.0, -6999.0, 11.0, 10.6, 0.0, -6999.0, 0.0,2020-07-08 07:00:00, -5.0, -4.994, -6999.0,28
None, 11.44, 11.5, -6999.0, -6999.0, -6999.0, -6999.0, 11.4, 10.6, 0.0, -6999.0, 0.0,2020-07-08 08:00:00, -5.0, -4.996, -6999.0,28
None, 12.54, 12.6, -6999.0, -6999.0, -6999.0, -6999.0, 12.5, 10.6, 0.0, -6999.0, 0.0,2020-07-08 09:00:00, -5.0, -4.923, -6999.0,28
None, 15.41, 15.4, -6999.0, -6999.0, -6999.0, -6999.0, 15.4, 10.6, -0.1, -6999.0, 0.0,2020-07-08 10:00:00, -5.0, -4.658, -6999.0,28
None, 18.63, 18.9, -6999.0, -6999.0, -6999.0, -6999.0, 18.6, 10.6, -0.3, -6999.0, 0.0,2020-07-08 11:00:00, -5.0, None, -6999.0,28
