pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 8.2, 98.2, None, None, None, None, None, 8.0, None, None,2020-07-08 00:00:00, None, None,28
None, 8.2, 98.5, None, None, None, None, None, 8.0, None, None,2020-07-08 01:00:00, None, None,28
None, 8.03, 98.5, None, None, None, None, None, 8.0, None, None,2020-07-08 02:00:00, None, None,28
None, 7.633, 98.6, None, None, None, None, None, 7.0, None, None,2020-07-08 03:00:00, None, None,28
None, 7.276, 98.4, None, None, None, None, None, 7.0, None, None,2020-07-08 04:00:00, None, None,28
None, 6.858, 98.6, None, None, None, None, None, 6.0, None, None,2020-07-08 05:00:00, None, None,28
None, 6.882, 98.9, None, None, None, None, None, 7.0, None, None,2020-07-08 06:00:00, None, None,28
None, 6.878, 98.9, None, None, None, None, None, 7.0, None, None,2020-07-08 07:00:00, None, None,28
None, 8.34, 97.1, None, None, None, None, None, 8.0, None, None,2020-07-08 08:00:00, None, None,28
None, 11.04, 83.7, None, None, None, None, None, 8.0, None, None,2020-07-08 09:00:00, None, None,28
None, 12.64, 77.59, None, None, None, None, None, 8.0, None, None,2020-07-08 10:00:00, None, None,28
None, 13.1, 65.01, None, None, None, None, None, 7.0, None, None,2020-07-08 11:00:00, None, None,28
None, 13.71, 58.61, None, None, None, None, None, 7.0, None, None,2020-07-08 12:00:00, None, None,28
None, 14.71, 52.58, None, None, None, None, None, 5.0, None, None,2020-07-08 13:00:00, None, None,28
None, 14.82, 50.54, None, None, None, None, None, 4.0, None, None,2020-07-08 14:00:00, None, None,28
None, 14.6, 58.46, None, None, None, None, None, 5.0, None, None,2020-07-08 15:00:00, None, None,28
None, 14.33, 51.34, None, None, None, None, None, 5.0, None, None,2020-07-08 16:00:00, None, None,28
None, 14.43, 55.21, None, None, None, None, None, 5.0, None, None,2020-07-08 17:00:00, None, None,28
None, 13.75, 71.64, None, None, None, None, None, 9.0, None, None,2020-07-08 18:00:00, None, None,28
None, 12.45, 81.2, None, None, None, None, None, 9.0, None, None,2020-07-08 19:00:00, None, None,28
None, 11.23, 92.2, None, None, None, None, None, 10.0, None, None,2020-07-08 20:00:00, None, None,28
None, 10.37, 93.5, None, None, None, None, None, 9.0, None, None,2020-07-08 21:00:00, None, None,28
None, 9.93, 94.8, None, None, None, None, None, 9.0, None, None,2020-07-08 22:00:00, None, None,28
None, 9.01, 93.6, None, None, None, None, None, 8.0, None, None,2020-07-08 23:00:00, None, None,28
None, 8.55, 97.7, None, None, None, None, None, 8.0, None, None,2020-07-09 00:00:00, None, None,28
None, 8.2, 97.9, None, None, None, None, None, 8.0, None, None,2020-07-09 01:00:00, None, None,28
None, 7.838, 97.2, None, None, None, None, None, 8.0, None, None,2020-07-09 02:00:00, None, None,28
None, 7.619, 98.5, None, None, None, None, None, 7.0, None, None,2020-07-09 03:00:00, None, None,28
None, 7.758, 98.6, None, None, None, None, None, 8.0, None, None,2020-07-09 04:00:00, None, None,28
None, 7.652, 98.6, None, None, None, None, None, 7.0, None, None,2020-07-09 05:00:00, None, None,28
None, 7.668, 98.7, None, None, None, None, None, 8.0, None, None,2020-07-09 06:00:00, None, None,28
None, 7.977, 98.8, None, None, None, None, None, 8.0, None, None,2020-07-09 07:00:00, None, None,28
None, 8.36, 97.7, None, None, None, None, None, 8.0, None, None,2020-07-09 08:00:00, None, None,28
None, 8.88, 95.8, None, None, None, None, None, 8.0, None, None,2020-07-09 09:00:00, None, None,28
None, 8.49, 97.3, None, None, None, None, None, 8.0, None, None,2020-07-09 10:00:00, None, None,28
