CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 6.397, 18.53, None, None, None, 0.6, 0.301, 0.006, 358.3, -16.0, 0.0, 6.4, 6.4, 0.0, -16.0, None, 358.0, 7.9, None, None, 19.0, None,2020-07-08 00:00:00, -6999.0, None, -6999.0, -6999.0,28
None, 6.076, 18.63, None, None, None, 2.0, 0.086, 0.023, 358.9, -16.0, 0.0, 6.1, 6.1, 0.0, -16.0, None, 359.0, 7.9, None, None, 19.0, None,2020-07-08 01:00:00, -6999.0, None, -6999.0, -6999.0,28
None, 6.092, 18.62, None, None, None, 0.8, 0.009, 0.006, 359.1, -16.0, 0.0, 6.1, 6.0, 0.0, -16.0, None, 359.0, 7.9, None, None, 19.0, None,2020-07-08 02:00:00, -6999.0, None, -6999.0, -6999.0,28
None, 5.704, 18.74, None, None, None, 1.7, 0.075, 0.035, 359.0, -16.0, 0.0, 5.7, 5.7, 0.0, -16.0, None, 359.0, 7.9, None, None, 19.0, None,2020-07-08 03:00:00, -6999.0, None, -6999.0, -6999.0,28
None, 5.856, 18.76, None, None, None, 3.3, 0.063, 0.106, 359.1, -16.0, 0.1, 5.9, 5.7, 0.0, -16.0, None, 359.0, 7.9, None, None, 19.0, None,2020-07-08 04:00:00, -6999.0, None, -6999.0, -6999.0,28
None, 5.412, 18.83, None, None, None, 3.6, 0.021, 0.116, 359.1, -16.0, 0.1, 5.4, 5.4, 0.0, -16.0, None, 359.0, 7.9, None, None, 19.0, None,2020-07-08 05:00:00, -6999.0, None, -6999.0, -6999.0,28
None, 5.855, 18.63, None, None, None, 2.7, 0.122, 0.068, 359.0, -16.0, 0.1, 5.9, 5.4, 0.0, -16.0, None, 359.0, 7.9, None, None, 19.0, None,2020-07-08 06:00:00, -6999.0, None, -6999.0, -6999.0,28
None, 6.425, 18.52, None, None, None, 1.8, 0.021, 0.034, 359.1, -16.0, 0.0, 6.4, 5.8, 0.0, -16.0, None, 359.0, 6.4, None, None, 19.0, None,2020-07-08 07:00:00, -6999.0, None, -6999.0, -6999.0,28
None, 6.861, 18.39, None, None, None, 5.0, 0.027, 0.101, 359.1, -16.0, 0.1, 6.9, 5.8, 0.0, -16.0, None, 359.0, 6.9, None, None, 18.0, None,2020-07-08 08:00:00, -6999.0, None, -6999.0, -6999.0,28
None, 7.73, 18.13, None, None, None, 6.7, 0.137, 0.79, 359.1, -15.0, 0.8, 7.7, 5.8, 0.0, -15.0, None, 359.0, 7.7, None, None, 18.0, None,2020-07-08 09:00:00, -6999.0, None, -6999.0, -6999.0,28
None, 10.3, 17.36, None, None, None, 18.7, 0.094, 2.08, 359.1, -13.0, 2.1, 10.3, 5.8, 0.0, -13.0, None, 359.0, 10.4, None, None, 17.0, None,2020-07-08 10:00:00, -6999.0, None, -6999.0, -6999.0,28
None, 12.64, 16.72, None, None, None, 18.2, 0.085, 4.944, 359.1, -12.0, 4.9, 12.6, 5.8, 0.0, -12.0, None, 359.0, 12.8, None, None, 17.0, None,2020-07-08 11:00:00, -6999.0, None, -6999.0, -6999.0,28
None, 15.15, 15.9, None, None, None, 21.9, 35.95, 5.541, 35.0, -11.0, 5.5, 15.2, 5.8, 0.0, -11.0, None, 35.0, 15.2, None, None, 16.0, None,2020-07-08 12:00:00, -6999.0, None, -6999.0, -6999.0,28
