CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 3.38, 100.1, None, None, None, 0.0, 9.6, 0.0, 291.3, 3.0, 0.0, 3.4, 2.6, None, None, 291.0, 4.6, None, None, 100.0, None,2020-07-08 00:00:00, None, None,28
None, 3.282, 100.1, None, None, None, 0.0, 12.31, 0.0, 275.4, 3.0, 0.0, 3.3, 2.6, None, None, 275.0, 4.6, None, None, 100.0, None,2020-07-08 01:00:00, None, None,28
None, 2.844, 100.3, None, None, None, 0.0, 6.051, 0.0, 273.5, 3.0, 0.0, 2.8, 2.6, None, None, 274.0, 4.6, None, None, 100.0, None,2020-07-08 02:00:00, None, None,28
None, 3.126, 100.2, None, None, None, 0.0, 8.86, 0.0, 279.6, 3.0, 0.0, 3.1, 2.6, None, None, 280.0, 4.6, None, None, 100.0, None,2020-07-08 03:00:00, None, None,28
None, 3.161, 100.2, None, None, None, 0.0, 8.62, 0.0, 273.2, 3.0, 0.0, 3.2, 2.6, None, None, 273.0, 4.6, None, None, 100.0, None,2020-07-08 04:00:00, None, None,28
None, 2.907, 100.3, None, None, None, 0.0, 11.38, 0.0, 262.2, 3.0, 0.0, 2.9, 2.6, None, None, 262.0, 4.6, None, None, 100.0, None,2020-07-08 05:00:00, None, None,28
None, 2.939, 100.3, None, None, None, 0.0, 10.46, 0.0, 271.7, 3.0, 0.0, 2.9, 2.6, None, None, 272.0, 4.6, None, None, 100.0, None,2020-07-08 06:00:00, None, None,28
None, 5.105, 95.0, None, None, None, 0.0, 11.28, 0.0, 278.4, 4.0, 0.0, 5.1, 2.9, None, None, 278.0, 5.1, None, None, 95.0, None,2020-07-08 07:00:00, None, None,28
None, 4.221, 98.8, None, None, None, 0.0, 13.5, 0.0, 274.8, 4.0, 0.0, 4.2, 2.9, None, None, 275.0, 5.2, None, None, 99.0, None,2020-07-08 08:00:00, None, None,28
None, 4.408, 99.0, None, None, None, 0.0, 12.78, 0.0, 261.2, 4.0, 0.0, 4.4, 2.9, None, None, 261.0, 5.2, None, None, 99.0, None,2020-07-08 09:00:00, None, None,28
