RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
95.1, None, None, None,0.538,301.4, None, None,-1.0,984.0, None, None, None, None, None,24.73, None, None,-0.139, None, None, None, None,40.03, None, None, None, None, None, None,2018-01-15 00:00:00, None,3
95.3, None, None, None,0.794,347.9, None, None,-1.0,984.0, None, None, None, None, None,24.77, None, None,-0.251, None, None, None, None,39.62, None, None, None, None, None, None,2018-01-15 01:00:00, None,3
95.5, None, None, None,2.454,9.27, None, None,-1.0,984.0, None, None, None, None, None,24.72, None, None,-0.419, None, None, None, None,29.75, None, None, None, None, None, None,2018-01-15 02:00:00, None,3
95.8, None, None, None,2.87,12.21, None, None,-1.0,984.0, None, None, None, None, None,24.76, None, None,-0.525, None, None, None, None,36.58, None, None, None, None, None, None,2018-01-15 03:00:00, None,3
95.6, None, None, None,2.026,353.3, None, None,-1.0,984.0, None, None, None, None, None,24.69, None, None,-0.614, None, None, None, None,55.29, None, None, None, None, None, None,2018-01-15 04:00:00, None,3
95.8, None, None, None,1.25,267.4, None, None,-1.0,983.0, None, None, None, None, None,24.73, None, None,-0.777, None, None, None, None,68.12, None, None, None, None, None, None,2018-01-15 05:00:00, None,3
95.8, None, None, None,0.664,218.2, None, None,-1.0,983.0, None, None, None, None, None,24.65, None, None,-0.826, None, None, None, None,36.59, None, None, None, None, None, None,2018-01-15 06:00:00, None,3
96.0, None, None, None,1.169,309.1, None, None,-2.0,983.0, None, None, None, None, None,24.67, None, None,-1.248, None, None, None, None,47.06, None, None, None, None, None, None,2018-01-15 07:00:00, None,3
96.1, None, None, None,0.885,246.0, None, None,-2.0,983.0, None, None, None, None, None,24.72, None, None,-1.116, None, None, None, None,38.69, None, None, None, None, None, None,2018-01-15 08:00:00, None,3
96.0, None, None, None,0.155,289.6, None, None,-2.0,982.0, None, None, None, None, None,24.62, None, None,-1.019, None, None, None, None,49.48, None, None, None, None, None, None,2018-01-15 09:00:00, None,3
96.1, None, None, None,0.478,283.2, None, None,-1.0,982.0, None, None, None, None, None,24.69, None, None,-0.844, None, None, None, None,43.41, None, None, None, None, None, None,2018-01-15 10:00:00, None,3
95.1, None, None, None,1.934,350.5, None, None,-1.0,981.0, None, None, None, None, None,24.68, None, None,-0.595, None, None, None, None,44.46, None, None, None, None, None, None,2018-01-15 12:00:00, None,3
94.1, None, None, None,0.675,348.0, None, None,-1.0,980.0, None, None, None, None, None,24.67, None, None,-0.11, None, None, None, None,58.59, None, None, None, None, None, None,2018-01-15 13:00:00, None,3
93.2, None, None, None,0.985,308.4, None, None,-1.0,979.0, None, None, None, None, None,24.58, None, None,0.275, None, None, None, None,51.69, None, None, None, None, None, None,2018-01-15 15:00:00, None,3
93.7, None, None, None,0.507,306.7, None, None,-1.0,979.0, None, None, None, None, None,24.59, None, None,-0.069, None, None, None, None,43.11, None, None, None, None, None, None,2018-01-15 16:00:00, None,3
94.4, None, None, None,0.425,329.8, None, None,-1.0,978.0, None, None, None, None, None,24.62, None, None,-0.228, None, None, None, None,44.65, None, None, None, None, None, None,2018-01-15 17:00:00, None,3
95.0, None, None, None,1.024,292.1, None, None,-1.0,977.0, None, None, None, None, None,24.58, None, None,-0.398, None, None, None, None,68.15, None, None, None, None, None, None,2018-01-15 18:00:00, None,3
95.1, None, None, None,0.105,205.2, None, None,-1.0,976.0, None, None, None, None, None,24.57, None, None,-0.518, None, None, None, None,44.68, None, None, None, None, None, None,2018-01-15 19:00:00, None,3
95.1, None, None, None,0.213,254.9, None, None,-1.0,976.0, None, None, None, None, None,24.53, None, None,-0.392, None, None, None, None,50.86, None, None, None, None, None, None,2018-01-15 20:00:00, None,3
95.1, None, None, None,0.114,357.5, None, None,-1.0,976.0, None, None, None, None, None,24.49, None, None,-0.201, None, None, None, None,63.07, None, None, None, None, None, None,2018-01-15 21:00:00, None,3
95.4, None, None, None,0.21,323.1, None, None,-1.0,976.0, None, None, None, None, None,24.53, None, None,-0.234, None, None, None, None,59.09, None, None, None, None, None, None,2018-01-15 22:00:00, None,3
95.4, None, None, None,0.196,40.62, None, None,-1.0,976.0, None, None, None, None, None,24.5, None, None,-0.247, None, None, None, None,69.47, None, None, None, None, None, None,2018-01-15 23:00:00, None,3
95.5, None, None, None,0.324,254.7, None, None,-1.0,976.0, None, None, None, None, None,24.55, None, None,-0.201, None, None, None, None,74.09, None, None, None, None, None, None,2018-01-16 00:00:00, None,3
95.6, None, None, None,0.0,170.4, None, None,-1.0,976.0, None, None, None, None, None,24.5, None, None,-0.299, None, None, None, None,53.1, None, None, None, None, None, None,2018-01-16 01:00:00, None,3
95.7, None, None, None,0.32,200.2, None, None,-1.0,976.0, None, None, None, None, None,24.56, None, None,-0.142, None, None, None, None,35.37, None, None, None, None, None, None,2018-01-16 02:00:00, None,3
95.5, None, None, None,1.765,215.6, None, None,-1.0,976.0, None, None, None, None, None,24.54, None, None,-0.051, None, None, None, None,56.57, None, None, None, None, None, None,2018-01-16 03:00:00, None,3
95.3, None, None, None,0.616,187.8, None, None,-1.0,976.0, None, None, None, None, None,24.47, None, None,-0.058, None, None, None, None,55.6, None, None, None, None, None, None,2018-01-16 04:00:00, None,3
95.3, None, None, None,0.0,196.4, None, None,-1.0,975.0, None, None, None, None, None,24.45, None, None,-0.017, None, None, None, None,34.13, None, None, None, None, None, None,2018-01-16 05:00:00, None,3
95.2, None, None, None,1.994,263.1, None, None,0.0,975.0, None, None, None, None, None,24.46, None, None,0.185, None, None, None, None,63.21, None, None, None, None, None, None,2018-01-16 06:00:00, None,3
95.3, None, None, None,0.46,235.9, None, None,-1.0,975.0, None, None, None, None, None,24.46, None, None,0.159, None, None, None, None,55.7, None, None, None, None, None, None,2018-01-16 07:00:00, None,3
95.4, None, None, None,0.513,322.3, None, None,0.0,974.0, None, None, None, None, None,24.43, None, None,0.296, None, None, None, None,39.67, None, None, None, None, None, None,2018-01-16 08:00:00, None,3
95.5, None, None, None,0.03,265.3, None, None,0.0,975.0, None, None, None, None, None,24.27, None, None,0.524, None, None, None, None,40.63, None, None, None, None, None, None,2018-01-16 09:00:00, None,3
95.6, None, None, None,0.025,302.9, None, None,0.0,975.0, None, None, None, None, None,24.46, None, None,0.574, None, None, None, None,51.99, None, None, None, None, None, None,2018-01-16 10:00:00, None,3
95.7, None, None, None,0.125,337.1, None, None,0.0,976.0, None, None, None, None, None,24.29, None, None,0.715, None, None, None, None,51.58, None, None, None, None, None, None,2018-01-16 11:00:00, None,3
96.0, None, None, None,0.072,285.0, None, None,0.0,975.0, None, None, None, None, None,23.89, None, None,0.681, None, None, None, None,66.78, None, None, None, None, None, None,2018-01-16 12:00:00, None,3
96.1, None, None, None,2.176,252.7, None, None,0.0,975.0, None, None, None, None, None,24.41, None, None,0.907, None, None, None, None,70.22, None, None, None, None, None, None,2018-01-16 13:00:00, None,3
96.1, None, None, None,0.191,229.5, None, None,0.0,976.0, None, None, None, None, None,24.66, None, None,1.002, None, None, None, None,60.92, None, None, None, None, None, None,2018-01-16 14:00:00, None,3
96.4, None, None, None,0.364,88.5, None, None,0.0,977.0, None, None, None, None, None,24.9, None, None,0.955, None, None, None, None,61.78, None, None, None, None, None, None,2018-01-16 15:00:00, None,3
96.3, None, None, None,1.025,179.4, None, None,1.0,977.0, None, None, None, None, None,24.83, None, None,1.074, None, None, None, None,62.05, None, None, None, None, None, None,2018-01-16 16:00:00, None,3
96.6, None, None, None,0.51,191.5, None, None,0.0,978.0, None, None, None, None, None,24.79, None, None,0.762, None, None, None, None,52.11, None, None, None, None, None, None,2018-01-16 17:00:00, None,3
96.7, None, None, None,0.013,201.1, None, None,0.0,978.0, None, None, None, None, None,24.71, None, None,0.956, None, None, None, None,64.69, None, None, None, None, None, None,2018-01-16 18:00:00, None,3
96.9, None, None, None,0.477,160.1, None, None,1.0,978.0, None, None, None, None, None,24.7, None, None,1.06, None, None, None, None,49.77, None, None, None, None, None, None,2018-01-16 19:00:00, None,3
96.8, None, None, None,0.301,172.3, None, None,1.0,979.0, None, None, None, None, None,24.65, None, None,1.051, None, None, None, None,59.45, None, None, None, None, None, None,2018-01-16 20:00:00, None,3
96.9, None, None, None,0.531,175.5, None, None,1.0,979.0, None, None, None, None, None,24.53, None, None,1.059, None, None, None, None,54.99, None, None, None, None, None, None,2018-01-16 21:00:00, None,3
97.0, None, None, None,0.229,163.4, None, None,1.0,980.0, None, None, None, None, None,24.57, None, None,1.345, None, None, None, None,48.39, None, None, None, None, None, None,2018-01-16 22:00:00, None,3
97.1, None, None, None,0.132,122.3, None, None,1.0,980.0, None, None, None, None, None,24.63, None, None,1.127, None, None, None, None,65.77, None, None, None, None, None, None,2018-01-16 23:00:00, None,3
