TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-3.479,0.6,91.1,4.71,0.0,952.35,0.0,0.0,2019-01-01 00:00:00,133.4,-4.7,1
-3.508,0.6,94.2,6.47,0.0,952.45,0.0,0.0,2019-01-01 01:00:00,136.2,-4.3,1
-3.538,0.6,95.4,12.35,0.0,952.65,0.0,0.0,2019-01-01 02:00:00,132.0,-4.2,1
-3.301,0.6,96.2,11.76,0.0,952.55,0.0,0.0,2019-01-01 03:00:00,124.9,-3.8,1
-3.065,0.6,96.1,11.76,0.0,952.05,0.0,0.0,2019-01-01 04:00:00,124.9,-3.6,1
-3.065,0.6,96.3,14.71,0.0,951.05,0.0,0.0,2019-01-01 05:00:00,132.0,-3.6,1
-2.83,0.6,96.8,14.12,0.0,950.95,0.0,0.0,2019-01-01 06:00:00,122.1,-3.3,1
-2.654,0.6,96.5,15.29,0.0,951.25,0.0,0.0,2019-01-01 07:00:00,119.3,-3.1,1
-2.742,0.6,96.9,16.47,0.0,950.95,0.0,0.0,2019-01-01 08:00:00,129.2,-3.2,1
-2.392,3.1,96.3,15.88,0.0,950.35,0.0,0.0,2019-01-01 09:00:00,120.7,-2.9,1
-2.334,18.1,94.5,15.29,0.0,950.45,0.0,0.0,2019-01-01 10:00:00,127.8,-3.1,1
-1.613,30.6,90.7,13.53,0.0,950.05,0.0,0.0,2019-01-01 11:00:00,119.3,-2.9,1
-1.584,26.9,89.2,12.94,0.0,949.95,0.0,0.0,2019-01-01 12:00:00,122.1,-3.1,1
-1.1,29.4,89.5,12.94,0.0,948.85,0.0,0.0,2019-01-01 13:00:00,126.4,-2.6,1
-0.817,19.4,88.3,11.18,0.0,948.65,0.0,0.0,2019-01-01 14:00:00,129.2,-2.5,1
-0.648,8.1,88.6,12.35,0.0,948.05,0.0,0.0,2019-01-01 15:00:00,123.5,-2.3,1
-0.591,0.6,89.2,27.06,0.0,947.15,0.0,0.0,2019-01-01 16:00:00,116.5,-2.2,1
