WDIR_VECT,time,week_of_year
82.2,2019-09-24 00:00:00,39
72.5,2019-09-24 01:00:00,39
70.7,2019-09-24 02:00:00,39
83.8,2019-09-24 03:00:00,39
83.2,2019-09-24 04:00:00,39
82.1,2019-09-24 05:00:00,39
69.4,2019-09-24 06:00:00,39
49.1,2019-09-24 07:00:00,39
60.8,2019-09-24 08:00:00,39
61.4,2019-09-24 09:00:00,39
85.0,2019-09-24 10:00:00,39
84.5,2019-09-24 11:00:00,39
189.2,2019-09-24 12:00:00,39
272.8,2019-09-24 13:00:00,39
281.7,2019-09-24 14:00:00,39
286.3,2019-09-24 15:00:00,39
285.9,2019-09-24 16:00:00,39
329.2,2019-09-24 17:00:00,39
269.9,2019-09-24 18:00:00,39
291.1,2019-09-24 19:00:00,39
29.7,2019-09-24 20:00:00,39
29.0,2019-09-24 21:00:00,39
39.1,2019-09-24 22:00:00,39
47.3,2019-09-24 23:00:00,39
49.8,2019-09-25 00:00:00,39
29.3,2019-09-25 01:00:00,39
59.4,2019-09-25 02:00:00,39
69.2,2019-09-25 03:00:00,39
51.3,2019-09-25 04:00:00,39
43.4,2019-09-25 05:00:00,39
41.5,2019-09-25 06:00:00,39
41.8,2019-09-25 07:00:00,39
37.4,2019-09-25 08:00:00,39
45.4,2019-09-25 09:00:00,39
93.6,2019-09-25 10:00:00,39
94.5,2019-09-25 11:00:00,39
92.0,2019-09-25 12:00:00,39
97.9,2019-09-25 13:00:00,39
187.1,2019-09-25 14:00:00,39
114.9,2019-09-25 15:00:00,39
172.7,2019-09-25 16:00:00,39
172.9,2019-09-25 17:00:00,39
136.4,2019-09-25 18:00:00,39
84.9,2019-09-25 19:00:00,39
25.3,2019-09-25 20:00:00,39
63.7,2019-09-25 21:00:00,39
51.7,2019-09-25 22:00:00,39
56.4,2019-09-25 23:00:00,39
80.5,2019-09-26 00:00:00,39
91.5,2019-09-26 01:00:00,39
66.8,2019-09-26 02:00:00,39
69.9,2019-09-26 03:00:00,39
81.7,2019-09-26 04:00:00,39
63.8,2019-09-26 05:00:00,39
64.1,2019-09-26 06:00:00,39
296.1,2019-09-26 07:00:00,39
266.9,2019-09-26 08:00:00,39
2.2,2019-09-26 09:00:00,39
274.0,2019-09-26 10:00:00,39
263.6,2019-09-26 11:00:00,39
267.1,2019-09-26 12:00:00,39
255.7,2019-09-26 13:00:00,39
246.5,2019-09-26 14:00:00,39
138.7,2019-09-26 15:00:00,39
96.2,2019-09-26 16:00:00,39
99.6,2019-09-26 17:00:00,39
89.6,2019-09-26 18:00:00,39
94.2,2019-09-26 19:00:00,39
79.2,2019-09-26 20:00:00,39
85.4,2019-09-26 21:00:00,39
11.7,2019-09-26 22:00:00,39
298.5,2019-09-26 23:00:00,39
247.3,2019-09-27 00:00:00,39
