WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
85.6,6.8, 1.584,77.1,77.07,2018-11-05 00:00:00,6.766,45
137.4,7.0, 1.397,73.4,73.41,2018-11-05 01:00:00,6.979,45
131.8,7.1, 0.092,73.2,73.18,2018-11-05 02:00:00,7.102,45
186.2,6.9, 1.061,73.7,73.68,2018-11-05 03:00:00,6.853,45
175.5,7.3, 1.265,73.0,73.03,2018-11-05 04:00:00,7.299,45
215.9,7.5, 0.307999,75.0,74.95,2018-11-05 05:00:00,7.466,45
157.6,7.4, 2.404,76.5,76.45,2018-11-05 06:00:00,7.375,45
141.0,8.2, 2.489,70.7,70.74,2018-11-05 07:00:00,8.24,45
133.4,8.4, 2.53,67.8,67.82,2018-11-05 08:00:00,8.43,45
122.6,8.6, 2.794,68.1,68.08,2018-11-05 09:00:00,8.55,45
126.5,9.1, 3.27,63.7,63.65,2018-11-05 10:00:00,9.1,45
154.0,10.0, 2.259,59.1,59.14,2018-11-05 11:00:00,9.98,45
207.7,10.8, 1.549,55.1,55.05,2018-11-05 12:00:00,10.75,45
219.6,10.3, 1.269,61.6,61.58,2018-11-05 13:00:00,10.31,45
153.9,10.5, 0.314,60.7,60.72,2018-11-05 14:00:00,10.5,45
46.9,9.8, 1.491,68.3,68.33,2018-11-05 15:00:00,9.8,45
79.3,9.4, 2.098,70.6,70.58,2018-11-05 16:00:00,9.42,45
54.3,9.0, 2.049,71.0,70.96,2018-11-05 17:00:00,8.99,45
111.9,8.3, 2.298,71.8,71.77,2018-11-05 18:00:00,8.33,45
104.2,8.0, 1.802,72.3,72.32,2018-11-05 19:00:00,7.953,45
66.7,7.7, 1.324,73.3,73.25,2018-11-05 20:00:00,7.654,45
48.7,7.2, 2.229,76.4,76.37,2018-11-05 21:00:00,7.192,45
92.0,6.7, 1.854,79.5,79.52,2018-11-05 22:00:00,6.659,45
58.0,6.1, 1.901,83.3,83.3,2018-11-05 23:00:00,6.092,45
95.8,5.8, 1.621,84.0,84.0,2018-11-06 00:00:00,5.848,45
67.1,5.6, 1.513,84.8,84.8,2018-11-06 01:00:00,5.591,45
112.4,5.9, 0.796,85.7,85.7,2018-11-06 02:00:00,5.865,45
54.5,6.0, 1.083,84.9,84.9,2018-11-06 03:00:00,6.011,45
75.4,6.4, 1.437,83.9,83.9,2018-11-06 04:00:00,6.367,45
75.4,6.4, 0.958,84.1,84.1,2018-11-06 05:00:00,6.392,45
60.8,6.5, 0.809,84.7,84.7,2018-11-06 06:00:00,6.472,45
0.0,6.1, None,87.2,87.2,2018-11-06 07:00:00,6.094,45
110.6,6.3, 0.568,86.7,86.7,2018-11-06 08:00:00,6.312,45
77.7,6.8, 1.236,86.3,86.3,2018-11-06 09:00:00,6.81,45
184.9,8.1, 0.453,81.8,81.8,2018-11-06 10:00:00,8.09,45
220.0,8.3, 1.754,79.6,79.63,2018-11-06 11:00:00,8.32,45
213.0,8.4, 1.765,79.2,79.15,2018-11-06 12:00:00,8.4,45
225.4,8.8, 1.502,75.0,75.0,2018-11-06 13:00:00,8.76,45
208.4,8.9, 0.388998,74.6,74.63,2018-11-06 14:00:00,8.91,45
207.3,8.4, 2.158,80.9,80.9,2018-11-06 15:00:00,8.4,45
194.8,8.4, 2.154,80.5,80.5,2018-11-06 16:00:00,8.43,45
222.2,8.5, 3.774,76.7,76.71,2018-11-06 17:00:00,8.52,45
227.2,8.1, 4.427,73.8,73.82,2018-11-06 18:00:00,8.09,45
229.7,7.6, 4.206,75.7,75.72,2018-11-06 19:00:00,7.581,45
234.0,7.7, 3.755,73.4,73.41,2018-11-06 20:00:00,7.696,45
315.2,8.1, 2.798,59.1,59.1,2018-11-06 21:00:00,8.07,45
206.3,7.5, 1.097,64.2,64.2,2018-11-06 22:00:00,7.531,45
348.5,7.3, 1.219,60.2,60.21,2018-11-06 23:00:00,7.291,45
355.2,7.6, 3.404,53.4,53.39,2018-11-07 00:00:00,7.585,45
358.0,7.3, 4.016,53.9,53.92,2018-11-07 01:00:00,7.263,45
355.8,7.1, 5.542,51.4,51.43,2018-11-07 02:00:00,7.07,45
354.7,6.5, 5.415,49.5,49.52,2018-11-07 03:00:00,6.481,45
358.2,6.2, 4.876,48.7,48.68,2018-11-07 04:00:00,6.235,45
354.1,6.0, 5.206,48.0,48.04,2018-11-07 05:00:00,6.004,45
351.8,5.6, 5.776,48.0,48.02,2018-11-07 06:00:00,5.649,45
350.7,5.1, 5.497,47.2,47.23,2018-11-07 07:00:00,5.119,45
346.7,4.6, 5.213,47.3,47.26,2018-11-07 08:00:00,4.612,45
351.3,4.4, 5.177,46.3,46.29,2018-11-07 09:00:00,4.357,45
