time,tasmin,tasmax,pcp,week_of_year
2018-01-08,-1.6,1.5,8.4,2
2018-01-09,-7.2,-1.2,0.5,2
2018-01-10,-15.5,-8.0,0.3,2
2018-01-11,-18.9,-15.8,0.0,2
2018-01-12,-18.3,-13.2,3.3,2
2018-01-13,-13.2,-5.1,7.5,2
2018-01-14,-6.1,-4.5,0.2,2
