pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, -15.2, 81.0, None, None, 490.0, 224.0,2020-01-08 00:00:00, None,2
None, None, None, None, None, -16.6, 82.0, None, None, 490.0, 224.0,2020-01-08 01:00:00, None,2
None, None, None, None, None, -18.1, 81.0, None, None, 491.0, 224.0,2020-01-08 02:00:00, None,2
None, None, None, None, None, -19.1, 81.0, None, None, 491.0, 224.0,2020-01-08 03:00:00, None,2
None, None, None, None, None, -19.7, 81.0, None, None, 491.0, 224.0,2020-01-08 04:00:00, None,2
None, None, None, None, None, -20.4, 81.0, None, None, 491.0, 224.0,2020-01-08 05:00:00, None,2
None, None, None, None, None, -21.7, 81.0, None, None, 491.0, 224.0,2020-01-08 06:00:00, None,2
None, None, None, None, None, -22.5, 81.0, None, None, 491.0, 224.0,2020-01-08 07:00:00, None,2
None, None, None, None, None, -23.3, 81.0, None, None, 491.0, 223.0,2020-01-08 08:00:00, None,2
None, None, None, None, None, -24.0, 81.0, None, None, 491.0, 223.0,2020-01-08 09:00:00, None,2
None, None, None, None, None, -24.6, 81.0, None, None, 491.0, 223.0,2020-01-08 10:00:00, None,2
None, None, None, None, None, -25.0, 81.0, None, None, 491.0, 223.0,2020-01-08 11:00:00, None,2
None, None, None, None, None, -25.4, 81.0, None, None, 491.0, 223.0,2020-01-08 12:00:00, None,2
None, None, None, None, None, -25.7, 81.0, None, None, 490.0, 222.0,2020-01-08 13:00:00, None,2
None, None, None, None, None, -25.6, 81.0, None, None, 490.0, 222.0,2020-01-08 14:00:00, None,2
None, None, None, None, None, -24.8, 81.0, None, None, 489.0, 222.0,2020-01-08 15:00:00, None,2
None, 439.0, None, None, None, -24.9, 81.0, None, None, 489.0, 222.0,2020-01-08 16:00:00, None,2
None, None, None, None, None, -25.3, 81.0, None, None, 488.0, 222.0,2020-01-08 17:00:00, None,2
None, None, None, None, None, -24.8, 81.0, None, None, 488.0, 222.0,2020-01-08 18:00:00, None,2
None, None, None, None, None, -22.5, 81.0, None, None, 488.0, 222.0,2020-01-08 19:00:00, None,2
None, None, None, None, None, -18.2, 81.0, None, None, 488.0, 222.0,2020-01-08 20:00:00, None,2
