CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-4.736, 100.0, None, None, None,11.95,18.89, None,220.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-10-29 00:00:00, None, None, None, None,44
None,-4.783, 99.4, None, None, None,10.26,22.68, None,220.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-10-29 01:00:00, None, None, None, None,44
None,-4.975, 98.9, None, None, None,11.92,18.68, None,221.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-10-29 02:00:00, None, None, None, None,44
None,-4.879, 99.4, None, None, None,9.47,16.89, None,209.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-10-29 03:00:00, None, None, None, None,44
None,-4.879, 99.7, None, None, None,6.61,16.0, None,233.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-10-29 04:00:00, None, None, None, None,44
None,-4.592, 100.0, None, None, None,10.56,11.61, None,225.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-10-29 05:00:00, None, None, None, None,44
None,-4.64, 100.1, None, None, None,8.84,8.39, None,241.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-10-29 06:00:00, None, None, None, None,44
None,-5.071, 100.4, None, None, None,14.25,15.13, None,281.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-10-29 07:00:00, None, None, None, None,44
None,-5.311, 99.2, None, None, None,12.37,13.88, None,269.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-10-29 08:00:00, None, None, None, None,44
None,-5.694, 99.0, None, None, None,13.44,11.27, None,270.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-10-29 09:00:00, None, None, None, None,44
