WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 3.397,89.4,2016-03-27 03:00:00,6.103,13
None, None, 3.182,90.2,2016-03-27 04:00:00,6.128,13
None, None, 1.933,88.9,2016-03-27 05:00:00,6.231,13
None, None, 0.904999,90.4,2016-03-27 06:00:00,6.007,13
None, None, 0.758,92.2,2016-03-27 07:00:00,6.048,13
None, None, 0.92,92.8,2016-03-27 08:00:00,6.434,13
None, None, 1.275,90.5,2016-03-27 09:00:00,6.911,13
None, None, 1.102,86.5,2016-03-27 10:00:00,7.75,13
None, None, 1.407,82.9,2016-03-27 11:00:00,8.19,13
None, None, 1.713,68.61,2016-03-27 12:00:00,9.94,13
None, None, 4.513,52.49,2016-03-27 13:00:00,11.68,13
None, None, 4.134,50.41,2016-03-27 14:00:00,11.41,13
None, None, 2.75,39.93,2016-03-27 15:00:00,12.11,13
None, None, 7.87,58.13,2016-03-27 16:00:00,11.06,13
None, None, 7.5,60.9,2016-03-27 17:00:00,10.61,13
None, None, 4.719,62.19,2016-03-27 18:00:00,10.47,13
None, None, 4.238,64.89,2016-03-27 19:00:00,9.6,13
None, None, 3.027,66.61,2016-03-27 20:00:00,8.46,13
None, None, 1.719,75.8,2016-03-27 21:00:00,6.616,13
None, None, 1.415,80.0,2016-03-27 22:00:00,5.697,13
None, None, 2.217,80.7,2016-03-27 23:00:00,5.444,13
None, None, 2.029,81.6,2016-03-28 00:00:00,5.134,13
None, None, 2.759,82.5,2016-03-28 01:00:00,4.867,13
None, None, 2.463,83.5,2016-03-28 02:00:00,4.638,13
None, None, 1.109,85.9,2016-03-28 03:00:00,4.826,13
None, None, 0.976,86.8,2016-03-28 04:00:00,4.478,13
None, None, 1.887,86.8,2016-03-28 05:00:00,4.423,13
None, None, 2.122,87.0,2016-03-28 06:00:00,4.106,13
None, None, 1.529,86.8,2016-03-28 07:00:00,3.999,13
None, None, 0.703,83.9,2016-03-28 08:00:00,5.865,13
None, None, 0.397,76.0,2016-03-28 09:00:00,8.08,13
None, None, 1.549,75.2,2016-03-28 10:00:00,8.19,13
None, None, 2.11,74.7,2016-03-28 11:00:00,8.43,13
None, None, 3.392,66.63,2016-03-28 12:00:00,10.09,13
None, None, 3.518,60.57,2016-03-28 13:00:00,11.79,13
None, None, 4.648,66.51,2016-03-28 14:00:00,10.94,13
None, None, 3.239,55.66,2016-03-28 15:00:00,12.94,13
None, None, 1.963,51.76,2016-03-28 16:00:00,13.68,13
None, None, 3.106,59.76,2016-03-28 17:00:00,12.64,13
None, None, 1.268,60.66,2016-03-28 18:00:00,12.37,13
None, None, 1.259,68.11,2016-03-28 19:00:00,10.75,13
None, None, 1.86,73.1,2016-03-28 20:00:00,9.01,13
None, None, 1.597,73.8,2016-03-28 21:00:00,8.09,13
None, None, 2.111,76.4,2016-03-28 22:00:00,7.01,13
None, None, 2.049,72.2,2016-03-28 23:00:00,6.705,13
None, None, 1.966,70.7,2016-03-29 00:00:00,6.45,13
None, None, 2.075,73.1,2016-03-29 01:00:00,5.776,13
None, None, 1.409,73.3,2016-03-29 02:00:00,5.481,13
None, None, 2.086,74.3,2016-03-29 03:00:00,5.315,13
None, None, 2.466,75.0,2016-03-29 04:00:00,4.918,13
None, None, 1.625,77.0,2016-03-29 05:00:00,4.631,13
None, None, 1.901,75.3,2016-03-29 06:00:00,4.485,13
None, None, 1.582,74.8,2016-03-29 07:00:00,5.21,13
None, None, 0.615998,72.7,2016-03-29 08:00:00,7.77,13
None, None, 0.549,71.1,2016-03-29 09:00:00,9.16,13
None, None, 0.834999,63.21,2016-03-29 10:00:00,9.79,13
None, None, 1.611,60.41,2016-03-29 11:00:00,10.22,13
None, None, 2.7,64.32,2016-03-29 12:00:00,11.04,13
None, None, 1.873,60.24,2016-03-29 13:00:00,11.13,13
None, None, 1.179,60.73,2016-03-29 14:00:00,11.78,13
None, None, 1.332,59.76,2016-03-29 15:00:00,12.08,13
None, None, 0.945999,51.83,2016-03-29 16:00:00,12.51,13
None, None, 0.626999,53.83,2016-03-29 17:00:00,12.45,13
None, None, 0.240998,52.95,2016-03-29 18:00:00,12.77,13
None, None, 0.601,63.53,2016-03-29 19:00:00,11.23,13
None, None, 1.319,72.2,2016-03-29 20:00:00,10.0,13
None, None, 0.79,73.6,2016-03-29 21:00:00,9.37,13
None, None, 1.449,74.2,2016-03-29 22:00:00,9.26,13
None, None, 1.595,75.0,2016-03-29 23:00:00,9.14,13
None, None, 0.882,78.9,2016-03-30 00:00:00,8.66,13
None, None, 1.006,79.2,2016-03-30 01:00:00,8.42,13
None, None, 1.367,78.5,2016-03-30 02:00:00,8.3,13
None, None, 0.893998,78.9,2016-03-30 03:00:00,8.07,13
None, None, 0.66,78.9,2016-03-30 04:00:00,7.94,13
None, None, 1.195,81.4,2016-03-30 05:00:00,7.41,13
None, None, 0.989,83.0,2016-03-30 06:00:00,7.2,13
None, None, 1.373,79.0,2016-03-30 07:00:00,8.39,13
None, None, 0.716,76.2,2016-03-30 08:00:00,10.08,13
None, None, 0.741998,75.4,2016-03-30 09:00:00,10.16,13
None, None, 1.399,66.84,2016-03-30 10:00:00,11.86,13
None, None, 1.322,66.68,2016-03-30 11:00:00,12.03,13
None, None, 4.753,64.2,2016-03-30 12:00:00,12.44,13
None, None, 2.503,64.45,2016-03-30 13:00:00,13.34,13
None, None, 2.153,58.83,2016-03-30 14:00:00,14.18,13
None, None, 1.243,52.71,2016-03-30 15:00:00,15.91,13
None, None, 1.104,53.08,2016-03-30 16:00:00,15.59,13
None, None, 0.481999,54.86,2016-03-30 17:00:00,15.35,13
None, None, 0.386999,55.75,2016-03-30 18:00:00,15.31,13
None, None, 0.493999,65.12,2016-03-30 19:00:00,14.22,13
None, None, 0.354,70.9,2016-03-30 20:00:00,12.85,13
None, None, 1.419,72.9,2016-03-30 21:00:00,11.81,13
None, None, 1.386,72.3,2016-03-30 22:00:00,11.62,13
None, None, 1.082,73.0,2016-03-30 23:00:00,11.09,13
None, None, 1.244,75.0,2016-03-31 00:00:00,10.39,13
None, None, 1.493,76.2,2016-03-31 01:00:00,10.21,13
None, None, 1.919,77.4,2016-03-31 02:00:00,9.64,13
None, None, 1.071,78.9,2016-03-31 03:00:00,9.43,13
None, None, 0.883,77.7,2016-03-31 04:00:00,9.27,13
None, None, 1.229,78.7,2016-03-31 05:00:00,9.09,13
None, None, 1.332,78.2,2016-03-31 06:00:00,9.13,13
None, None, 0.934,79.1,2016-03-31 07:00:00,9.36,13
None, None, 0.999,80.9,2016-03-31 08:00:00,9.98,13
None, None, 0.437,70.6,2016-03-31 09:00:00,11.97,13
None, None, 1.466,62.29,2016-03-31 10:00:00,12.97,13
None, None, 3.7,66.95,2016-03-31 11:00:00,12.72,13
None, None, 5.754,58.84,2016-03-31 12:00:00,13.92,13
None, None, 6.157,56.14,2016-03-31 13:00:00,14.42,13
None, None, 6.034,51.96,2016-03-31 14:00:00,15.08,13
None, None, 5.848,48.9,2016-03-31 15:00:00,15.52,13
None, None, 3.567,45.8,2016-03-31 16:00:00,16.44,13
None, None, 3.512,47.07,2016-03-31 17:00:00,16.33,13
None, None, 1.562,52.69,2016-03-31 18:00:00,15.56,13
None, None, 0.884998,62.71,2016-03-31 19:00:00,14.6,13
None, None, 0.929,67.41,2016-03-31 20:00:00,13.17,13
None, None, 0.507,70.7,2016-03-31 21:00:00,12.07,13
None, None, 0.526,74.4,2016-03-31 22:00:00,11.41,13
None, None, 0.175999,77.4,2016-03-31 23:00:00,10.91,13
