WDIR_VECT,time,TEMP_MEAN,week_of_year
24.9,2019-04-16 00:00:00,7.3,16
11.2,2019-04-16 01:00:00,6.7,16
13.1,2019-04-16 02:00:00,6.3,16
14.1,2019-04-16 03:00:00,5.9,16
15.2,2019-04-16 04:00:00,5.5,16
6.3,2019-04-16 05:00:00,4.9,16
6.5,2019-04-16 06:00:00,4.7,16
5.9,2019-04-16 07:00:00,4.5,16
13.3,2019-04-16 08:00:00,5.2,16
29.3,2019-04-16 09:00:00,6.3,16
6.6,2019-04-16 10:00:00,6.9,16
74.4,2019-04-16 11:00:00,8.6,16
129.0,2019-04-16 12:00:00,9.5,16
122.1,2019-04-16 13:00:00,10.1,16
90.2,2019-04-16 14:00:00,10.6,16
157.0,2019-04-16 15:00:00,10.8,16
149.4,2019-04-16 16:00:00,10.9,16
167.6,2019-04-16 17:00:00,11.0,16
180.4,2019-04-16 18:00:00,10.9,16
135.9,2019-04-16 19:00:00,9.8,16
12.4,2019-04-16 20:00:00,8.2,16
5.3,2019-04-16 21:00:00,7.9,16
10.1,2019-04-16 22:00:00,8.0,16
8.9,2019-04-16 23:00:00,8.1,16
2.5,2019-04-17 00:00:00,8.0,16
334.5,2019-04-17 01:00:00,8.0,16
31.6,2019-04-17 02:00:00,7.9,16
9.5,2019-04-17 03:00:00,7.9,16
9.1,2019-04-17 04:00:00,7.8,16
8.3,2019-04-17 05:00:00,7.9,16
2.1,2019-04-17 06:00:00,7.8,16
7.6,2019-04-17 07:00:00,7.8,16
358.1,2019-04-17 08:00:00,8.1,16
8.1,2019-04-17 09:00:00,8.3,16
22.2,2019-04-17 10:00:00,8.5,16
126.7,2019-04-17 11:00:00,8.8,16
165.5,2019-04-17 12:00:00,9.6,16
34.3,2019-04-17 13:00:00,9.8,16
20.6,2019-04-17 14:00:00,9.7,16
18.3,2019-04-17 15:00:00,10.4,16
18.2,2019-04-17 16:00:00,11.6,16
24.8,2019-04-17 17:00:00,12.0,16
18.1,2019-04-17 18:00:00,12.0,16
12.9,2019-04-17 19:00:00,11.6,16
4.9,2019-04-17 20:00:00,11.1,16
4.9,2019-04-17 21:00:00,10.4,16
5.9,2019-04-17 22:00:00,10.1,16
17.4,2019-04-17 23:00:00,9.6,16
18.5,2019-04-18 00:00:00,9.3,16
15.3,2019-04-18 01:00:00,9.2,16
10.3,2019-04-18 02:00:00,8.8,16
8.7,2019-04-18 03:00:00,8.7,16
11.0,2019-04-18 04:00:00,8.6,16
11.1,2019-04-18 05:00:00,8.4,16
6.9,2019-04-18 06:00:00,8.4,16
7.0,2019-04-18 07:00:00,8.6,16
9.4,2019-04-18 08:00:00,8.6,16
18.9,2019-04-18 09:00:00,9.0,16
12.0,2019-04-18 10:00:00,8.8,16
12.1,2019-04-18 11:00:00,9.1,16
16.1,2019-04-18 12:00:00,9.3,16
32.4,2019-04-18 13:00:00,9.6,16
31.9,2019-04-18 14:00:00,9.7,16
33.3,2019-04-18 15:00:00,10.0,16
17.9,2019-04-18 16:00:00,10.0,16
22.2,2019-04-18 17:00:00,9.8,16
22.9,2019-04-18 18:00:00,9.8,16
