pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 1.1, 1.096, 1.1, 379.0, 3.0, 1.5, None, 105.9,2022-03-12 00:00:00, 106.0, None,11
None, 1.1, 1.118, 1.1, 380.0, 0.0, 1.5, None, 105.7,2022-03-12 01:00:00, 106.0, None,11
None, 1.1, 1.096, 1.1, 380.0, 1.0, 1.5, None, 106.4,2022-03-12 02:00:00, 106.0, None,11
None, 1.1, 1.14, 1.1, 381.0, 2.0, 1.5, None, 107.6,2022-03-12 03:00:00, 108.0, None,11
None, 1.2, 1.159, 1.1, 381.0, 1.0, 1.5, None, 108.2,2022-03-12 04:00:00, 108.0, None,11
None, 1.2, 1.159, 1.1, 382.0, 0.0, 1.5, None, 108.3,2022-03-12 05:00:00, 108.0, None,11
None, 1.2, 1.224, 1.1, 382.0, 2.0, 1.5, None, 109.5,2022-03-12 06:00:00, 110.0, None,11
None, 1.4, 1.373, 1.2, 383.0, 3.0, 1.4, None, 111.8,2022-03-12 07:00:00, 112.0, None,11
None, 1.9, 1.918, 1.2, 383.0, -1.0, 1.9, None, 110.8,2022-03-12 08:00:00, 111.0, None,11
None, 3.4, 3.403, 1.2, 383.8, 2.0, 3.4, None, 112.8,2022-03-12 09:00:00, 113.0, None,11
None, 5.1, 5.105, 1.2, 384.0, -2.0, 5.1, None, 110.6,2022-03-12 10:00:00, 111.0, None,11
None, 6.6, 6.613, 1.2, 384.0, -1.0, 6.6, None, 109.4,2022-03-12 11:00:00, 109.0, None,11
None, 6.8, 6.787, 1.2, 384.0, -2.0, 6.8, None, 107.2,2022-03-12 12:00:00, 107.0, None,11
None, 7.2, 7.245, 1.2, 384.0, 1.0, 7.4, None, 107.9,2022-03-12 13:00:00, 108.0, None,11
None, 6.7, 6.701, 1.2, 384.0, -2.0, 7.4, None, 106.1,2022-03-12 14:00:00, 106.0, None,11
None, 6.7, 6.656, 1.2, 384.0, 0.0, 7.4, None, 106.1,2022-03-12 15:00:00, 106.0, None,11
None, 6.1, 6.055, 1.2, 384.0, -1.0, 7.4, None, 105.6,2022-03-12 16:00:00, 106.0, None,11
None, 5.0, 5.029, 1.2, 384.0, -1.0, 7.4, None, 104.6,2022-03-12 17:00:00, 105.0, None,11
None, 3.8, 3.805, 1.2, 384.8, 1.0, 7.4, None, 105.3,2022-03-12 18:00:00, 105.0, None,11
None, 2.9, 2.887, 2.9, 385.0, -1.0, 3.8, None, 103.9,2022-03-12 19:00:00, 104.0, None,11
None, 2.6, 2.559, 2.6, 385.0, 0.0, 3.8, None, 103.7,2022-03-12 20:00:00, 104.0, None,11
None, 2.5, 2.503, 2.5, 385.0, 2.0, 3.8, None, 105.4,2022-03-12 21:00:00, 105.0, None,11
None, 2.4, 2.417, 2.4, 385.0, -1.0, 3.8, None, 104.6,2022-03-12 22:00:00, 105.0, None,11
None, 2.4, 2.438, 2.4, 385.0, 0.0, 3.8, None, 104.4,2022-03-12 23:00:00, 104.0, None,11
None, 2.4, 2.395, 2.4, 385.0, 0.0, 3.8, None, 104.3,2022-03-13 00:00:00, 104.0, None,11
None, 2.3, 2.331, 2.3, 385.0, 0.0, 3.8, None, 104.2,2022-03-13 01:00:00, 104.0, None,11
None, 2.3, 2.251, 2.2, 385.0, -1.0, 3.8, None, 103.2,2022-03-13 03:00:00, 103.0, None,11
None, 2.1, 2.139, 2.1, 386.0, 1.0, 3.8, None, 104.2,2022-03-13 04:00:00, 104.0, None,11
None, 2.1, 2.074, 2.1, 386.0, 0.0, 3.8, None, 104.2,2022-03-13 05:00:00, 104.0, None,11
None, 2.0, 2.047, 2.0, 386.0, -1.0, 3.8, None, 103.7,2022-03-13 06:00:00, 104.0, None,11
None, 2.0, 2.033, 2.0, 387.0, 0.0, 2.1, None, 103.3,2022-03-13 07:00:00, 103.0, None,11
None, 2.1, 2.139, 2.0, 387.0, 1.0, 2.1, None, 104.3,2022-03-13 08:00:00, 104.0, None,11
None, 2.7, 2.695, 2.0, 387.0, -1.0, 2.7, None, 103.4,2022-03-13 09:00:00, 103.0, None,11
None, 3.5, 3.542, 2.0, 387.0, 1.0, 3.5, None, 104.1,2022-03-13 10:00:00, 104.0, None,11
None, 5.8, 5.773, 2.0, 387.0, 0.0, 5.7, None, 104.2,2022-03-13 11:00:00, 104.0, None,11
None, 7.8, 7.83, 2.0, 387.0, -1.0, 7.8, None, 103.7,2022-03-13 12:00:00, 104.0, None,11
None, 8.8, 8.83, 2.0, 387.0, 0.0, 8.8, None, 103.3,2022-03-13 13:00:00, 103.0, None,11
None, 11.1, 11.08, 2.0, 387.0, -1.0, 11.0, None, 102.1,2022-03-13 14:00:00, 102.0, None,11
None, 12.7, 12.74, 2.0, 387.0, -1.0, 12.8, None, 101.4,2022-03-13 15:00:00, 101.0, None,11
None, 11.0, 10.95, 2.0, 387.0, 0.0, 12.8, None, 101.3,2022-03-13 16:00:00, 101.0, None,11
None, 8.8, 8.78, 2.0, 387.0, -1.0, 12.8, None, 100.3,2022-03-13 17:00:00, 100.0, None,11
None, 7.1, 7.139, 2.0, 387.0, 1.0, 12.8, None, 100.9,2022-03-13 18:00:00, 101.0, None,11
None, 5.3, 5.259, 5.3, 387.0, 1.0, 7.2, None, 101.2,2022-03-13 19:00:00, 101.0, None,11
