pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
1.6,4.0,3.7, 0.1, 0.0,5.4, None,2022-03-12 00:00:00, None, None,11
1.8,3.8,3.7, 0.2, 0.0,5.4, None,2022-03-12 01:00:00, None, None,11
1.8,3.7,3.7, 0.2, 0.0,5.4, None,2022-03-12 02:00:00, None, None,11
2.1,3.6,3.6, 0.3, 0.0,5.4, None,2022-03-12 03:00:00, None, None,11
2.3,3.3,3.3, 0.2, 0.0,5.4, None,2022-03-12 04:00:00, None, None,11
2.6,3.0,3.0, 0.3, 0.0,5.4, None,2022-03-12 05:00:00, None, None,11
2.6,3.1,2.9, 0.2, 0.0,5.4, None,2022-03-12 06:00:00, None, None,11
2.4,3.4,3.1, 0.1, 0.0,3.4, None,2022-03-12 07:00:00, None, None,11
2.4,4.2,3.1, 0.2, 0.0,4.2, None,2022-03-12 08:00:00, None, None,11
2.2,4.8,3.1, 0.0, 0.0,4.8, None,2022-03-12 09:00:00, None, None,11
2.2,5.4,3.1, 0.0, 0.0,5.5, None,2022-03-12 10:00:00, None, None,11
2.2,6.8,3.1, 0.0, 0.0,6.7, None,2022-03-12 11:00:00, None, None,11
2.2,8.0,3.1, 0.0, 0.0,7.9, None,2022-03-12 12:00:00, None, None,11
2.2,9.3,3.1, 0.0, 0.0,9.3, None,2022-03-12 13:00:00, None, None,11
2.2,9.5,3.1, 0.0, 0.0,9.8, None,2022-03-12 14:00:00, None, None,11
2.2,9.8,3.1, 0.0, 0.0,10.0, None,2022-03-12 15:00:00, None, None,11
2.2,8.6,3.1, 0.0, 0.0,10.3, None,2022-03-12 16:00:00, None, None,11
2.2,8.4,3.1, 0.0, 0.0,10.3, None,2022-03-12 17:00:00, None, None,11
2.2,7.3,3.1, 0.1, 0.0,10.3, None,2022-03-12 18:00:00, None, None,11
2.5,6.2,6.2, 0.3, 0.0,7.4, None,2022-03-12 19:00:00, None, None,11
2.3,5.8,5.9, 0.0, 0.0,7.4, None,2022-03-12 20:00:00, None, None,11
2.1,6.1,5.8, 0.0, 0.0,7.4, None,2022-03-12 21:00:00, None, None,11
2.1,6.2,5.8, 0.0, 0.0,7.4, None,2022-03-12 22:00:00, None, None,11
