air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
-0.5, None, -0.5, 3.2, None,2022-03-12 00:00:00, None,11
-0.5, None, -0.5, 3.2, None,2022-03-12 01:00:00, None,11
-0.5, None, -0.5, 3.2, None,2022-03-12 02:00:00, None,11
-0.4, None, -0.5, 3.2, None,2022-03-12 03:00:00, None,11
-0.3, None, -0.5, 3.2, None,2022-03-12 04:00:00, None,11
-0.6, None, -0.6, 3.2, None,2022-03-12 05:00:00, None,11
-0.8, None, -0.8, 3.2, None,2022-03-12 06:00:00, None,11
-0.5, None, -0.8, -0.5, None,2022-03-12 07:00:00, None,11
0.0, None, -0.8, 0.0, None,2022-03-12 08:00:00, None,11
1.0, None, -0.8, 1.0, None,2022-03-12 09:00:00, None,11
1.5, None, -0.8, 1.4, None,2022-03-12 10:00:00, None,11
2.9, None, -0.8, 2.9, None,2022-03-12 11:00:00, None,11
5.4, None, -0.8, 5.4, None,2022-03-12 12:00:00, None,11
5.6, None, -0.8, 5.5, None,2022-03-12 13:00:00, None,11
6.2, None, -0.8, 6.2, None,2022-03-12 14:00:00, None,11
6.6, None, -0.8, 6.6, None,2022-03-12 15:00:00, None,11
7.6, None, -0.8, 7.6, None,2022-03-12 16:00:00, None,11
6.2, None, -0.8, 7.6, None,2022-03-12 17:00:00, None,11
3.6, None, -0.8, 7.6, None,2022-03-12 18:00:00, None,11
1.9, None, 1.9, 3.6, None,2022-03-12 19:00:00, None,11
1.1, None, 1.1, 3.6, None,2022-03-12 20:00:00, None,11
0.9, None, 0.9, 3.6, None,2022-03-12 21:00:00, None,11
0.8, None, 0.8, 3.6, None,2022-03-12 22:00:00, None,11
0.6, None, 0.6, 3.6, None,2022-03-12 23:00:00, None,11
0.3, None, 0.3, 3.6, None,2022-03-13 00:00:00, None,11
0.0, None, 0.0, 3.6, None,2022-03-13 01:00:00, None,11
-0.1, None, -0.1, 3.6, None,2022-03-13 03:00:00, None,11
-0.3, None, -0.3, 3.6, None,2022-03-13 04:00:00, None,11
-1.0, None, -1.0, 3.6, None,2022-03-13 05:00:00, None,11
-1.9, None, -1.9, 3.6, None,2022-03-13 06:00:00, None,11
-3.1, None, -3.0, -1.9, None,2022-03-13 07:00:00, None,11
-3.9, None, -3.9, -1.9, None,2022-03-13 08:00:00, None,11
-2.9, None, -4.0, -1.9, None,2022-03-13 09:00:00, None,11
-0.2, None, -4.0, -0.3, None,2022-03-13 10:00:00, None,11
3.6, None, -4.0, 3.5, None,2022-03-13 11:00:00, None,11
7.0, None, -4.0, 6.9, None,2022-03-13 12:00:00, None,11
8.8, None, -4.0, 8.8, None,2022-03-13 13:00:00, None,11
10.2, None, -4.0, 10.5, None,2022-03-13 14:00:00, None,11
8.7, None, -4.0, 10.5, None,2022-03-13 15:00:00, None,11
8.4, None, -4.0, 10.5, None,2022-03-13 16:00:00, None,11
8.5, None, -4.0, 10.5, None,2022-03-13 17:00:00, None,11
6.0, None, -4.0, 10.5, None,2022-03-13 18:00:00, None,11
4.0, None, 4.0, 6.0, None,2022-03-13 19:00:00, None,11
3.0, None, 3.1, 6.0, None,2022-03-13 20:00:00, None,11
2.7, None, 2.7, 6.0, None,2022-03-13 21:00:00, None,11
2.6, None, 2.6, 6.0, None,2022-03-13 22:00:00, None,11
2.5, None, 2.5, 6.0, None,2022-03-13 23:00:00, None,11
2.4, None, 2.4, 6.0, None,2022-03-14 00:00:00, None,11
2.2, None, 2.2, 6.0, None,2022-03-14 01:00:00, None,11
2.0, None, 2.0, 6.0, None,2022-03-14 02:00:00, None,11
1.9, None, 1.9, 6.0, None,2022-03-14 03:00:00, None,11
1.8, None, 1.8, 6.0, None,2022-03-14 04:00:00, None,11
1.0, None, 1.0, 6.0, None,2022-03-14 05:00:00, None,11
0.4, None, 0.4, 6.0, None,2022-03-14 06:00:00, None,11
0.5, None, 0.4, 0.5, None,2022-03-14 07:00:00, None,11
0.2, None, 0.2, 0.5, None,2022-03-14 08:00:00, None,11
1.6, None, 0.2, 1.6, None,2022-03-14 09:00:00, None,11
4.2, None, 0.2, 4.2, None,2022-03-14 10:00:00, None,11
6.9, None, 0.2, 6.8, None,2022-03-14 11:00:00, None,11
7.9, None, 0.2, 7.9, None,2022-03-14 12:00:00, None,11
8.9, None, 0.2, 8.9, None,2022-03-14 13:00:00, None,11
11.1, None, 0.2, 11.1, None,2022-03-14 14:00:00, None,11
10.8, None, 0.2, 11.5, None,2022-03-14 15:00:00, None,11
10.7, None, 0.2, 11.5, None,2022-03-14 16:00:00, None,11
10.9, None, 0.2, 11.5, None,2022-03-14 17:00:00, None,11
8.7, None, 0.2, 11.5, None,2022-03-14 18:00:00, None,11
6.1, None, 6.2, 8.7, None,2022-03-14 19:00:00, None,11
4.8, None, 4.8, 8.7, None,2022-03-14 20:00:00, None,11
4.3, None, 4.3, 8.7, None,2022-03-14 21:00:00, None,11
3.4, None, 3.4, 8.7, None,2022-03-14 22:00:00, None,11
2.5, None, 2.5, 8.7, None,2022-03-14 23:00:00, None,11
2.3, None, 2.3, 8.7, None,2022-03-15 00:00:00, None,11
2.1, None, 2.1, 8.7, None,2022-03-15 01:00:00, None,11
1.9, None, 1.9, 8.7, None,2022-03-15 02:00:00, None,11
1.1, None, 1.1, 8.7, None,2022-03-15 03:00:00, None,11
0.2, None, 0.3, 8.7, None,2022-03-15 04:00:00, None,11
-0.7, None, -0.7, 8.7, None,2022-03-15 05:00:00, None,11
-1.3, None, -1.3, 8.7, None,2022-03-15 06:00:00, None,11
-1.7, None, -1.7, -1.3, None,2022-03-15 07:00:00, None,11
-1.5, None, -1.8, -1.3, None,2022-03-15 08:00:00, None,11
-0.2, None, -1.8, -0.3, None,2022-03-15 09:00:00, None,11
2.7, None, -1.8, 2.6, None,2022-03-15 10:00:00, None,11
5.5, None, -1.8, 5.4, None,2022-03-15 11:00:00, None,11
10.3, None, -1.8, 10.3, None,2022-03-15 12:00:00, None,11
10.1, None, -1.8, 10.8, None,2022-03-15 13:00:00, None,11
9.5, None, -1.8, 10.8, None,2022-03-15 14:00:00, None,11
8.0, None, -1.8, 10.8, None,2022-03-15 15:00:00, None,11
8.6, None, -1.8, 10.8, None,2022-03-15 16:00:00, None,11
5.8, None, -1.8, 10.8, None,2022-03-15 17:00:00, None,11
4.2, None, -1.8, 10.8, None,2022-03-15 18:00:00, None,11
3.4, None, 3.4, 4.2, None,2022-03-15 19:00:00, None,11
2.3, None, 2.4, 4.2, None,2022-03-15 20:00:00, None,11
1.5, None, 1.5, 4.2, None,2022-03-15 21:00:00, None,11
1.1, None, 1.1, 4.2, None,2022-03-15 22:00:00, None,11
0.8, None, 0.8, 4.2, None,2022-03-15 23:00:00, None,11
0.1, None, 0.2, 4.2, None,2022-03-16 00:00:00, None,11
-1.0, None, -1.0, 4.2, None,2022-03-16 01:00:00, None,11
-1.2, None, -1.2, 4.2, None,2022-03-16 02:00:00, None,11
-1.8, None, -1.8, 4.2, None,2022-03-16 03:00:00, None,11
-2.5, None, -2.4, 4.2, None,2022-03-16 04:00:00, None,11
-2.8, None, -2.8, 4.2, None,2022-03-16 05:00:00, None,11
-2.7, None, -2.8, 4.2, None,2022-03-16 06:00:00, None,11
-2.9, None, -2.9, -2.7, None,2022-03-16 07:00:00, None,11
-2.5, None, -2.9, -2.5, None,2022-03-16 08:00:00, None,11
-2.1, None, -2.9, -2.1, None,2022-03-16 09:00:00, None,11
4.0, None, -2.9, 3.9, None,2022-03-16 10:00:00, None,11
7.7, None, -2.9, 7.7, None,2022-03-16 11:00:00, None,11
9.1, None, -2.9, 9.1, None,2022-03-16 12:00:00, None,11
8.7, None, -2.9, 9.5, None,2022-03-16 13:00:00, None,11
9.1, None, -2.9, 9.5, None,2022-03-16 14:00:00, None,11
11.4, None, -2.9, 11.4, None,2022-03-16 15:00:00, None,11
11.8, None, -2.9, 11.8, None,2022-03-16 16:00:00, None,11
10.7, None, -2.9, 11.8, None,2022-03-16 17:00:00, None,11
7.3, None, -2.9, 11.8, None,2022-03-16 18:00:00, None,11
4.8, None, 4.9, 7.3, None,2022-03-16 19:00:00, None,11
2.1, None, 2.1, 7.3, None,2022-03-16 20:00:00, None,11
0.7, None, 0.7, 7.3, None,2022-03-16 21:00:00, None,11
-0.4, None, -0.3, 7.3, None,2022-03-16 22:00:00, None,11
-0.7, None, -0.7, 7.3, None,2022-03-16 23:00:00, None,11
-0.1, None, -0.7, 7.3, None,2022-03-17 00:00:00, None,11
-0.1, None, -0.7, 7.3, None,2022-03-17 01:00:00, None,11
-0.1, None, -0.7, 7.3, None,2022-03-17 02:00:00, None,11
-0.4, None, -0.7, 7.3, None,2022-03-17 03:00:00, None,11
-0.6, None, -0.7, 7.3, None,2022-03-17 04:00:00, None,11
-0.7, None, -0.7, 7.3, None,2022-03-17 05:00:00, None,11
-0.4, None, -0.7, 7.3, None,2022-03-17 06:00:00, None,11
-0.2, None, -0.4, -0.2, None,2022-03-17 07:00:00, None,11
-0.1, None, -0.4, -0.1, None,2022-03-17 08:00:00, None,11
0.9, None, -0.4, 0.9, None,2022-03-17 09:00:00, None,11
2.5, None, -0.4, 2.5, None,2022-03-17 10:00:00, None,11
3.4, None, -0.4, 3.3, None,2022-03-17 11:00:00, None,11
3.8, None, -0.4, 3.8, None,2022-03-17 12:00:00, None,11
4.3, None, -0.4, 4.3, None,2022-03-17 13:00:00, None,11
4.9, None, -0.4, 4.8, None,2022-03-17 14:00:00, None,11
5.6, None, -0.4, 5.5, None,2022-03-17 15:00:00, None,11
6.6, None, -0.4, 6.5, None,2022-03-17 16:00:00, None,11
6.6, None, -0.4, 6.9, None,2022-03-17 17:00:00, None,11
5.3, None, -0.4, 6.9, None,2022-03-17 18:00:00, None,11
4.0, None, 4.0, 5.3, None,2022-03-17 19:00:00, None,11
2.3, None, 2.3, 5.3, None,2022-03-17 20:00:00, None,11
0.7, None, 0.7, 5.3, None,2022-03-17 21:00:00, None,11
-0.2, None, -0.2, 5.3, None,2022-03-17 22:00:00, None,11
-1.0, None, -1.0, 5.3, None,2022-03-17 23:00:00, None,11
-1.4, None, -1.4, 5.3, None,2022-03-18 00:00:00, None,11
-1.6, None, -1.6, 5.3, None,2022-03-18 01:00:00, None,11
-2.0, None, -2.0, 5.3, None,2022-03-18 02:00:00, None,11
-2.3, None, -2.3, 5.3, None,2022-03-18 03:00:00, None,11
-3.1, None, -3.1, 5.3, None,2022-03-18 04:00:00, None,11
-3.8, None, -3.8, 5.3, None,2022-03-18 05:00:00, None,11
-3.9, None, -4.0, 5.3, None,2022-03-18 06:00:00, None,11
-4.5, None, -4.5, -3.9, None,2022-03-18 07:00:00, None,11
-3.6, None, -4.5, -3.6, None,2022-03-18 08:00:00, None,11
-1.2, None, -4.5, -1.3, None,2022-03-18 09:00:00, None,11
4.1, None, -4.5, 4.1, None,2022-03-18 10:00:00, None,11
6.4, None, -4.5, 6.6, None,2022-03-18 11:00:00, None,11
6.4, None, -4.5, 6.6, None,2022-03-18 12:00:00, None,11
6.2, None, -4.5, 6.6, None,2022-03-18 13:00:00, None,11
5.5, None, -4.5, 6.6, None,2022-03-18 14:00:00, None,11
5.1, None, -4.5, 6.6, None,2022-03-18 15:00:00, None,11
4.9, None, -4.5, 6.6, None,2022-03-18 16:00:00, None,11
4.1, None, -4.5, 6.6, None,2022-03-18 17:00:00, None,11
2.6, None, -4.5, 6.6, None,2022-03-18 18:00:00, None,11
3.0, None, 2.5, 2.9, None,2022-03-18 19:00:00, None,11
2.1, None, 2.1, 3.1, None,2022-03-18 20:00:00, None,11
1.2, None, 1.2, 3.1, None,2022-03-18 21:00:00, None,11
0.9, None, 0.9, 3.1, None,2022-03-18 22:00:00, None,11
0.8, None, 0.8, 3.1, None,2022-03-18 23:00:00, None,11
