RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
94.9, None, None, None, 9.14, 194.0, -5.0, -7.0, None, 818.0, None, None, 243.0, None, 243.4, None, None, -4.238, None, -4.2, 95.0, 33.63, None, -4.2, 1017.3, 0.1, 0.0,2022-03-12 00:00:00, 818.0,11
94.4, None, None, None, 10.23, 198.8, -4.0, -7.0, None, 817.0, None, None, 243.0, None, 243.3, None, None, -3.702, None, -3.5, 94.0, 32.28, None, -3.7, 1016.2, 0.0, 0.0,2022-03-12 01:00:00, 817.0,11
95.1, None, None, None, 8.94, 197.8, -5.0, -7.0, None, 817.0, None, None, 243.0, None, 243.1, None, None, -3.946, None, -3.5, 95.0, 33.18, None, -3.9, 1016.4, 0.0, 0.0,2022-03-12 02:00:00, 817.0,11
95.0, None, None, None, 7.292, 189.3, -5.0, -7.0, None, 817.0, None, None, 243.0, None, 242.7, None, None, -4.367, None, -3.5, 95.0, 36.79, None, -4.4, 1016.7, 0.0, 0.0,2022-03-12 03:00:00, 817.0,11
94.6, None, None, None, 5.379, 183.2, -5.0, -7.0, None, 817.0, None, None, 242.0, None, 242.3, None, None, -4.554, None, -3.5, 95.0, 36.42, None, -4.6, 1016.7, 0.0, 0.0,2022-03-12 04:00:00, 817.0,11
94.7, None, None, None, 6.208, 187.1, -5.0, -7.0, None, 817.0, None, None, 243.0, None, 242.7, None, None, -4.528, None, -3.5, 95.0, 36.42, None, -4.5, 1016.7, 0.0, 1.0,2022-03-12 05:00:00, 817.0,11
94.7, None, None, None, 5.785, 185.4, -5.0, -7.0, None, 817.0, None, None, 241.0, None, 241.0, None, None, -4.547, None, -3.5, 95.0, 34.57, None, -4.5, 1016.6, 0.4, -2.0,2022-03-12 06:00:00, 817.0,11
94.3, None, None, None, 6.051, 194.2, -5.0, -4.6, None, 816.0, None, None, 242.0, None, 242.1, None, None, -4.395, None, -4.4, 94.0, 34.34, None, -4.4, 1015.3, 0.4, 2.0,2022-03-12 07:00:00, 816.0,11
93.1, None, None, None, 4.772, 189.9, -5.0, -4.6, None, 816.0, None, None, 242.0, None, None, None, None, -3.846, None, -3.9, 93.0, 35.76, None, -3.8, 1015.2, 0.4, 2.0,2022-03-12 08:00:00, 816.0,11
92.2, None, None, None, 5.753, 200.6, -5.0, -4.6, None, 817.0, None, None, 247.0, None, 246.9, None, None, -3.584, None, -3.7, 92.0, 30.61, None, -3.6, 1016.3, 0.6, 5.0,2022-03-12 09:00:00, 817.0,11
92.0, None, None, None, 4.121, 174.2, -4.0, -4.6, None, 817.0, None, None, 248.0, None, 247.6, None, None, -3.484, None, -3.4, 92.0, 38.18, None, -3.5, 1016.2, 0.5, 1.0,2022-03-12 10:00:00, 817.0,11
90.1, None, None, None, 5.643, 189.8, -4.0, -4.6, None, 816.0, None, None, 248.0, None, 247.9, 6.8, None, -2.319, None, -2.0, 90.0, 35.02, None, -2.3, 1014.4, 0.4, 0.0,2022-03-12 11:00:00, 816.0,11
85.8, None, None, None, 5.664, 201.8, -2.0, -4.6, None, 815.0, None, None, 245.0, None, 244.6, 7.0, None, -0.531, None, -0.6, 86.0, 35.56, None, -0.5, 1012.6, 0.2, -3.0,2022-03-12 12:00:00, 815.0,11
