pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, -0.299, 81.7, 2.5, 82.0, -3.0, -0.3, -1.0, -3.0, 0.0, 0.0,2022-03-12 00:00:00, None, 952.0,11
None, -0.387, 83.9, 2.5, 84.0, -2.0, -0.4, -1.0, -2.0, 0.0, 0.0,2022-03-12 01:00:00, None, 952.0,11
None, -0.156, 81.6, 2.5, 82.0, -3.0, -0.2, -1.0, -3.0, 0.0, 0.0,2022-03-12 02:00:00, None, 952.0,11
1.4, -0.167, 82.1, 2.5, 82.0, -3.0, -0.2, -1.0, -3.0, 0.0, 0.0,2022-03-12 03:00:00, None, 951.0,11
1.4, -0.555, 85.9, 2.5, 86.0, -2.0, -0.6, -1.0, -2.0, 0.0, 0.0,2022-03-12 04:00:00, None, 951.0,11
1.4, -0.612, 86.5, 2.5, 87.0, -2.0, -0.6, -1.0, -2.0, 0.0, 0.0,2022-03-12 05:00:00, None, 951.0,11
1.4, -0.499, 86.6, 2.5, 87.0, -2.0, -0.5, -1.0, -2.0, 0.0, 0.0,2022-03-12 06:00:00, None, 951.0,11
1.4, -0.221, 86.2, -0.2, 86.0, -2.0, -0.2, -0.6, -2.0, 0.0, 0.0,2022-03-12 07:00:00, None, 950.0,11
0.9, 0.275, 82.3, 0.4, 82.0, -2.0, 0.3, -0.6, -2.0, 0.0, 0.0,2022-03-12 08:00:00, None, 950.0,11
0.2, 1.079, 77.12, 1.2, 77.0, -2.0, 1.1, -0.6, -2.0, 0.0, 0.0,2022-03-12 09:00:00, None, 950.0,11
0.0, 2.494, 64.76, 2.6, 65.0, -3.0, 2.5, -0.6, -3.0, 0.0, 0.0,2022-03-12 10:00:00, None, 949.0,11
0.0, 4.786, 53.33, 4.8, 53.0, -4.0, 4.8, -0.6, -4.0, 0.0, 0.0,2022-03-12 11:00:00, None, 948.0,11
0.0, 5.998, 48.91, 6.3, 49.0, -4.0, 6.0, -0.6, -4.0, 0.0, 0.0,2022-03-12 12:00:00, None, 947.0,11
0.0, 7.371, 46.33, 7.4, 46.0, -3.0, 7.4, -0.6, -3.0, 0.0, 0.0,2022-03-12 13:00:00, None, 945.0,11
0.0, 8.09, 43.86, 8.1, 44.0, -4.0, 8.1, -0.6, -4.0, 0.0, 0.0,2022-03-12 14:00:00, None, 944.0,11
0.0, 7.673, 44.25, 8.1, 44.0, -3.0, 7.7, -0.6, -3.0, 0.0, 0.0,2022-03-12 15:00:00, None, 943.0,11
0.0, 6.867, 45.59, 8.1, 46.0, -4.0, 6.9, -0.6, -4.0, 0.0, 0.0,2022-03-12 16:00:00, None, 942.0,11
0.0, 5.905, 50.33, 8.1, 50.0, -3.0, 5.9, -0.6, -3.0, 0.0, 0.0,2022-03-12 17:00:00, None, 942.0,11
0.0, 4.61, 57.85, 8.1, 58.0, -3.0, 4.6, -0.6, -3.0, 0.0, 0.0,2022-03-12 18:00:00, None, 942.0,11
0.0, 4.265, 61.41, 5.1, 61.0, -2.0, 4.3, 4.0, -2.0, 0.0, 0.0,2022-03-12 19:00:00, None, 941.0,11
0.0, 3.921, 61.86, 5.1, 62.0, -3.0, 3.9, 3.7, -3.0, 0.0, 0.0,2022-03-12 20:00:00, None, 941.0,11
0.0, 2.699, 73.81, 5.1, 74.0, -2.0, 2.7, 2.7, -2.0, 0.0, 0.0,2022-03-12 21:00:00, None, 941.0,11
0.0, 2.187, 76.44, 5.1, 76.0, -2.0, 2.2, 2.2, -2.0, 0.0, 0.0,2022-03-12 22:00:00, None, 941.0,11
0.0, 0.73, 80.5, 5.1, 81.0, -2.0, 0.7, 0.8, -2.0, 0.0, 0.0,2022-03-12 23:00:00, None, 940.0,11
0.0, 0.397, 82.2, 5.1, 82.0, -2.0, 0.4, 0.3, -2.0, 0.0, 0.0,2022-03-13 00:00:00, None, 941.0,11
0.0, -0.352, 85.8, 5.1, 86.0, -2.0, -0.4, -0.4, -2.0, 0.0, 0.0,2022-03-13 01:00:00, None, 940.0,11
0.0, -1.548, 88.5, 5.1, 89.0, -3.0, -1.5, -1.6, -3.0, 0.0, 0.0,2022-03-13 03:00:00, None, 940.0,11
0.0, -1.9, 89.5, 5.1, 90.0, -3.0, -1.9, -1.8, -3.0, 0.0, 0.0,2022-03-13 04:00:00, None, 941.0,11
0.0, -1.336, 89.5, 5.1, 90.0, -3.0, -1.3, -2.2, -3.0, 0.0, 0.0,2022-03-13 05:00:00, None, 941.0,11
0.0, -2.13, 90.0, 5.1, 90.0, -4.0, -2.1, -2.2, -4.0, 0.0, 0.0,2022-03-13 06:00:00, None, 941.0,11
0.0, -2.423, 91.4, -1.8, 91.0, -4.0, -2.4, -2.5, -4.0, 0.0, 0.0,2022-03-13 07:00:00, None, 942.0,11
0.0, -2.218, 91.5, -1.8, 92.0, -3.0, -2.2, -2.7, -3.0, 0.0, 0.0,2022-03-13 08:00:00, None, 943.0,11
0.0, -0.841, 85.1, -0.8, 85.0, -3.0, -0.8, -2.7, -3.0, 0.0, 0.0,2022-03-13 09:00:00, None, 943.0,11
0.0, 0.881, 75.47, 0.8, 75.0, -3.0, 0.9, -2.7, -3.0, 0.0, 0.0,2022-03-13 10:00:00, None, 943.0,11
0.0, 3.39, 65.82, 3.3, 66.0, -3.0, 3.4, -2.7, -3.0, 0.0, 0.0,2022-03-13 11:00:00, None, 944.0,11
0.0, 6.109, 53.96, 6.1, 54.0, -2.0, 6.1, -2.7, -2.0, 0.0, 0.0,2022-03-13 12:00:00, None, 944.0,11
0.0, 8.17, 47.94, 8.1, 48.0, -2.0, 8.2, -2.7, -2.0, 0.0, 0.0,2022-03-13 13:00:00, None, 943.0,11
0.0, 7.348, 55.29, 9.6, 55.0, -1.0, 7.3, -2.7, -1.0, 0.0, 0.0,2022-03-13 14:00:00, None, 943.0,11
0.0, 9.74, 45.56, 10.8, 46.0, -2.0, 9.7, -2.7, -2.0, 0.0, 0.0,2022-03-13 15:00:00, None, 944.0,11
0.0, 10.73, 41.09, 10.9, 41.0, -2.0, 10.7, -2.7, -2.0, 0.0, 0.0,2022-03-13 16:00:00, None, 944.0,11
0.0, 7.411, 56.33, 10.9, 56.0, -1.0, 7.4, -2.7, -1.0, 0.0, 0.0,2022-03-13 17:00:00, None, 944.0,11
