pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -5.462,94.0, None, None, None, None, None, None, None, None, None,-6.0, 881.0, None, None, None,2017-11-19 00:00:00, None, 18.78, None,47
None, -5.104,93.7, None, None, None, None, None, None, None, None, None,-6.0, 880.0, None, None, None,2017-11-19 01:00:00, None, 18.72, None,47
None, -4.864,93.6, None, None, None, None, None, None, None, None, None,-6.0, 880.0, None, None, None,2017-11-19 02:00:00, None, 18.74, None,47
None, -4.333,93.2, None, None, None, None, None, None, None, None, None,-5.0, 879.0, None, None, None,2017-11-19 03:00:00, None, 18.71, None,47
None, -4.188,92.9, None, None, None, None, None, None, None, None, None,-5.0, 878.0, None, None, None,2017-11-19 04:00:00, None, 18.64, None,47
None, -4.188,93.4, None, None, None, None, None, None, None, None, None,-5.0, 878.0, None, None, None,2017-11-19 05:00:00, None, 18.68, None,47
None, -4.141,93.0, None, None, None, None, None, None, None, None, None,-5.0, 877.0, None, None, None,2017-11-19 06:00:00, None, 18.64, None,47
None, -4.005,93.5, None, None, None, None, None, None, None, None, None,-5.0, 876.0, None, None, None,2017-11-19 07:00:00, None, 18.57, None,47
None, -3.473,92.9, None, None, None, None, None, None, None, None, None,-4.0, 876.0, None, None, None,2017-11-19 08:00:00, None, 18.58, None,47
None, -2.081,89.7, None, None, None, None, None, None, None, None, None,-3.0, 875.0, None, None, None,2017-11-19 09:00:00, None, 18.67, None,47
None, -0.212,79.27, None, None, None, None, None, None, None, None, None,-3.0, 875.0, None, None, None,2017-11-19 10:00:00, None, 18.51, None,47
None, 1.618,67.43, None, None, None, None, None, None, None, None, None,-4.0, 873.0, None, None, None,2017-11-19 11:00:00, None, 18.48, None,47
None, 0.817,72.56, None, None, None, None, None, None, None, None, None,-4.0, 872.0, None, None, None,2017-11-19 12:00:00, None, 18.46, None,47
