time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2017-02-26,2.0,2.3,-2.5,9
2017-02-27,0.0,1.3,-4.4,9
2017-02-28,8.0,-1.4,-6.4,9
2017-03-01,0.0,2.7,0.6,9
2017-03-02,17.0,0.2,0.1,9
2017-03-03,11.0,1.8,0.0,9
2017-03-04,0.0,0.0,-3.3,9
