AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
None,4.9,2017-02-26,-8.4,1.2,9
None,0.0,2017-02-27,-8.4,-1.3,9
None,0.8,2017-02-28,-9.3,0.8,9
None,2.9,2017-03-01,-3.7,1.9,9
None,4.9,2017-03-02,-0.9,0.7,9
None,0.2,2017-03-03,-0.6,1.6,9
None,1.0,2017-03-04,-5.5,3.3,9
