WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
, None,1.474, None, None,2017-04-23 00:00:00,6.092,17
, None,1.136, None, None,2017-04-23 01:00:00,5.489,17
, None,1.144, None, None,2017-04-23 02:00:00,5.141,17
, None,1.159, None, None,2017-04-23 03:00:00,4.202,17
, None,1.174, None, None,2017-04-23 04:00:00,3.85,17
, None,1.625, None, None,2017-04-23 05:00:00,3.122,17
, None,2.209, None, None,2017-04-23 06:00:00,3.573,17
, None,0.839999, None, None,2017-04-23 07:00:00,5.248,17
, None,0.574, None, None,2017-04-23 08:00:00,7.061,17
, None,0.624, None, None,2017-04-23 09:00:00,9.27,17
, None,1.131, None, None,2017-04-23 10:00:00,11.04,17
, None,1.062, None, None,2017-04-23 11:00:00,12.56,17
, None,1.734, None, None,2017-04-23 12:00:00,12.64,17
, None,1.424, None, None,2017-04-23 13:00:00,12.92,17
, None,1.328, None, None,2017-04-23 14:00:00,14.43,17
, None,1.299, None, None,2017-04-23 15:00:00,15.98,17
, None,3.92, None, None,2017-04-23 16:00:00,14.46,17
, None,3.209, None, None,2017-04-23 17:00:00,15.32,17
, None,2.116, None, None,2017-04-23 18:00:00,14.86,17
, None,2.451, None, None,2017-04-23 19:00:00,12.91,17
, None,3.738, None, None,2017-04-23 20:00:00,11.57,17
, None,3.759, None, None,2017-04-23 21:00:00,11.0,17
, None,2.165, None, None,2017-04-23 22:00:00,10.52,17
, None,1.859, None, None,2017-04-23 23:00:00,9.71,17
, None,2.7, None, None,2017-04-24 00:00:00,9.18,17
, None,2.737, None, None,2017-04-24 01:00:00,8.44,17
, None,1.604, None, None,2017-04-24 02:00:00,8.22,17
, None,0.217998, None, None,2017-04-24 03:00:00,7.955,17
, None,1.259, None, None,2017-04-24 04:00:00,7.414,17
, None,0.986998, None, None,2017-04-24 05:00:00,7.264,17
, None,1.02, None, None,2017-04-24 06:00:00,7.308,17
, None,0.998, None, None,2017-04-24 07:00:00,7.311,17
, None,1.695, None, None,2017-04-24 08:00:00,7.173,17
, None,1.446, None, None,2017-04-24 09:00:00,8.04,17
, None,2.13, None, None,2017-04-24 10:00:00,8.89,17
, None,2.831, None, None,2017-04-24 11:00:00,10.23,17
