pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
492.0, None, None, None,2018-07-16 00:00:00,17.7, None, None,29
492.0, 0.0, None, None,2018-07-16 01:00:00,17.7, None, None,29
492.0, 0.0, None, None,2018-07-16 02:00:00,16.1, None, None,29
492.0, 0.0, None, None,2018-07-16 03:00:00,13.8, None, None,29
492.0, None, None, None,2018-07-16 04:00:00,13.0, None, None,29
492.0, None, None, None,2018-07-16 05:00:00,13.0, None, None,29
492.0, None, None, None,2018-07-16 06:00:00,12.7, None, None,29
492.0, None, None, None,2018-07-16 07:00:00,12.4, None, None,29
492.0, None, None, None,2018-07-16 08:00:00,13.0, None, None,29
492.0, None, None, None,2018-07-16 09:00:00,12.4, None, None,29
492.0, None, None, None,2018-07-16 10:00:00,12.3, None, None,29
492.0, None, None, None,2018-07-16 11:00:00,12.5, None, None,29
492.0, None, None, None,2018-07-16 12:00:00,12.1, None, None,29
492.0, None, None, None,2018-07-16 13:00:00,13.0, None, None,29
492.0, None, None, None,2018-07-16 14:00:00,16.0, None, None,29
492.0, None, None, None,2018-07-16 15:00:00,16.9, None, None,29
492.0, None, None, None,2018-07-16 16:00:00,17.4, None, None,29
492.0, None, None, None,2018-07-16 17:00:00,18.0, None, None,29
492.0, None, None, None,2018-07-16 18:00:00,19.1, None, None,29
492.0, None, None, None,2018-07-16 19:00:00,19.5, None, None,29
492.0, None, None, None,2018-07-16 20:00:00,20.3, None, None,29
492.0, None, None, None,2018-07-16 21:00:00,20.1, None, None,29
492.0, 0.0, None, None,2018-07-16 22:00:00,21.1, None, None,29
492.0, 0.0, None, None,2018-07-16 23:00:00,20.5, None, None,29
492.0, 1.0, None, None,2018-07-17 00:00:00,20.3, None, None,29
493.0, 2.0, None, None,2018-07-17 01:00:00,19.7, None, None,29
493.0, 2.0, None, None,2018-07-17 02:00:00,18.8, None, None,29
493.0, 1.0, None, None,2018-07-17 03:00:00,16.1, None, None,29
493.0, 0.0, None, None,2018-07-17 04:00:00,15.9, None, None,29
493.0, None, None, None,2018-07-17 05:00:00,15.0, None, None,29
492.0, None, None, None,2018-07-17 06:00:00,14.4, None, None,29
492.0, None, None, None,2018-07-17 07:00:00,14.1, None, None,29
492.0, None, None, None,2018-07-17 08:00:00,14.3, None, None,29
492.0, None, None, None,2018-07-17 09:00:00,13.8, None, None,29
492.0, None, None, None,2018-07-17 10:00:00,13.5, None, None,29
492.0, None, None, None,2018-07-17 11:00:00,13.2, None, None,29
492.0, None, None, None,2018-07-17 12:00:00,12.3, None, None,29
492.0, None, None, None,2018-07-17 13:00:00,14.7, None, None,29
492.0, None, None, None,2018-07-17 14:00:00,17.8, None, None,29
492.0, None, None, None,2018-07-17 15:00:00,18.1, None, None,29
492.0, None, None, None,2018-07-17 16:00:00,18.7, None, None,29
492.0, None, None, None,2018-07-17 17:00:00,18.9, None, None,29
492.0, None, None, None,2018-07-17 18:00:00,18.8, None, None,29
492.0, None, None, None,2018-07-17 19:00:00,19.5, None, None,29
492.0, None, None, None,2018-07-17 20:00:00,19.9, None, None,29
492.0, 0.0, None, None,2018-07-17 21:00:00,20.3, None, None,29
492.0, 0.0, None, None,2018-07-17 22:00:00,22.5, None, None,29
