time,tasmin,tasmax,pcp,week_of_year
2017-06-11,7.1,12.9,0.0,24
2017-06-12,3.3,11.7,0.0,24
2017-06-13,2.4,12.1,0.3,24
2017-06-14,2.9,11.7,1.6,24
2017-06-15,3.5,8.3,14.4,24
2017-06-16,4.4,10.4,6.3,24
2017-06-17,-0.3,13.1,0.1,24
