ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
,613.0,263.0, None, None,2020-01-08 00:00:00,-2.0, None,109.0, None,2
,613.0,263.0, None, None,2020-01-08 01:00:00,-2.1, None,110.0, None,2
,613.0,263.0, None, None,2020-01-08 02:00:00,-2.4, None,109.0, None,2
,613.0,263.0, None, None,2020-01-08 03:00:00,-2.5, None,108.0, None,2
,613.0,263.0, None, None,2020-01-08 04:00:00,-2.6, None,109.0, None,2
,613.0,263.0, None, None,2020-01-08 05:00:00,-2.5, None,108.0, None,2
,613.0,263.0, None, None,2020-01-08 06:00:00,-2.3, None,108.0, None,2
,614.0,263.0, None, None,2020-01-08 07:00:00,-2.4, None,109.0, None,2
,614.0,263.0, None, None,2020-01-08 08:00:00,-2.6, None,109.0, None,2
,614.0,263.0, None, None,2020-01-08 09:00:00,-2.8, None,109.0, None,2
,614.0,263.0, None, None,2020-01-08 10:00:00,-3.1, None,108.0, None,2
,614.0,263.0, None, None,2020-01-08 11:00:00,-3.7, None,108.0, None,2
,614.0,263.0, None, None,2020-01-08 12:00:00,-3.7, None,108.0, None,2
,614.0,263.0, None, None,2020-01-08 13:00:00,-4.0, None,108.0, None,2
,614.0,263.0, None, None,2020-01-08 14:00:00,-4.4, None,107.0, None,2
,614.0,263.0, None, None,2020-01-08 15:00:00,-5.2, None,106.0, None,2
,614.0,263.0, None, None,2020-01-08 16:00:00,-5.8, None,106.0, None,2
,614.0,263.0, None, None,2020-01-08 17:00:00,-6.4, None,106.0, None,2
,614.0,263.0, None, None,2020-01-08 18:00:00,-6.9, None,106.0, None,2
,614.0,263.0, None, None,2020-01-08 19:00:00,-7.3, None,107.0, None,2
,614.0,262.0, None, None,2020-01-08 20:00:00,-7.6, None,106.0, None,2
,615.0,262.0, None, None,2020-01-08 21:00:00,-7.9, None,107.0, None,2
,615.0,262.0, None, None,2020-01-08 22:00:00,-9.0, None,106.0, None,2
,615.0,262.0, None, None,2020-01-08 23:00:00,-10.1, None,106.0, None,2
,615.0,261.0, None, None,2020-01-09 00:00:00,-11.0, None,106.0, None,2
,615.0,261.0, None, None,2020-01-09 01:00:00,-11.5, None,106.0, None,2
,616.0,260.0, None, None,2020-01-09 02:00:00,-12.0, None,106.0, None,2
,616.0,260.0, None, None,2020-01-09 03:00:00,-12.2, None,106.0, None,2
,616.0,259.0, None, None,2020-01-09 04:00:00,-12.8, None,106.0, None,2
,616.0,258.0, None, None,2020-01-09 05:00:00,-14.1, None,106.0, None,2
,616.0,257.0, None, None,2020-01-09 06:00:00,-15.3, None,105.0, None,2
,616.0,256.0, None, None,2020-01-09 07:00:00,-15.8, None,105.0, None,2
,617.0,255.0, None, None,2020-01-09 08:00:00,-16.1, None,105.0, None,2
,617.0,255.0, None, None,2020-01-09 09:00:00,-16.6, None,105.0, None,2
,617.0,254.0, None, None,2020-01-09 10:00:00,-16.8, None,105.0, None,2
,617.0,253.0, None, None,2020-01-09 11:00:00,-16.8, None,104.0, None,2
,617.0,253.0, None, None,2020-01-09 12:00:00,-16.6, None,104.0, None,2
,617.0,252.0, None, None,2020-01-09 13:00:00,-15.2, None,104.0, None,2
,617.0,252.0, None, None,2020-01-09 14:00:00,-14.3, None,104.0, None,2
,614.0,252.0, None, None,2020-01-09 15:00:00,-14.7, None,104.0, None,2
,616.0,252.0, None, None,2020-01-09 16:00:00,-13.3, None,104.0, None,2
,616.0,252.0, None, None,2020-01-09 17:00:00,-12.7, None,103.0, None,2
,616.0,252.0, None, None,2020-01-09 18:00:00,-11.8, None,103.0, None,2
,617.0,252.0, None, None,2020-01-09 19:00:00,-12.0, None,102.0, None,2
,617.0,252.0, None, None,2020-01-09 20:00:00,-12.2, None,103.0, None,2
,617.0,252.0, None, None,2020-01-09 21:00:00,-11.8, None,104.0, None,2
,616.0,253.0, None, None,2020-01-09 22:00:00,-12.2, None,102.0, None,2
,617.0,253.0, None, None,2020-01-09 23:00:00,-12.2, None,102.0, None,2
,617.0,254.0, None, None,2020-01-10 00:00:00,-12.8, None,103.0, None,2
,617.0,254.0, None, None,2020-01-10 01:00:00,-12.9, None,104.0, None,2
,617.0,254.0, None, None,2020-01-10 02:00:00,-12.7, None,104.0, None,2
,617.0,254.0, None, None,2020-01-10 03:00:00,-12.9, None,105.0, None,2
,617.0,254.0, None, None,2020-01-10 04:00:00,-13.7, None,105.0, None,2
,617.0,254.0, None, None,2020-01-10 05:00:00,-13.6, None,104.0, None,2
,617.0,254.0, None, None,2020-01-10 06:00:00,-13.8, None,104.0, None,2
,617.0,254.0, None, None,2020-01-10 07:00:00,-13.2, None,104.0, None,2
,617.0,254.0, None, None,2020-01-10 08:00:00,-12.7, None,104.0, None,2
,617.0,254.0, None, None,2020-01-10 09:00:00,-11.9, None,104.0, None,2
,617.0,254.0, None, None,2020-01-10 10:00:00,-11.7, None,104.0, None,2
,618.0,254.0, None, None,2020-01-10 11:00:00,-11.4, None,105.0, None,2
,618.0,254.0, None, None,2020-01-10 12:00:00,-11.0, None,105.0, None,2
,617.0,254.0, None, None,2020-01-10 13:00:00,-11.2, None,105.0, None,2
,615.0,254.0, None, None,2020-01-10 14:00:00,-11.6, None,104.0, None,2
,609.0,254.0, None, None,2020-01-10 15:00:00,-11.4, None,105.0, None,2
,610.0,256.0, None, None,2020-01-10 16:00:00,-11.6, None,106.0, None,2
,613.0,258.0, None, None,2020-01-10 17:00:00,-11.6, None,108.0, None,2
,615.0,260.0, None, None,2020-01-10 18:00:00,-11.2, None,112.0, None,2
,615.0,262.0, None, None,2020-01-10 19:00:00,-11.0, None,111.0, None,2
,616.0,263.0, None, None,2020-01-10 20:00:00,-10.7, None,114.0, None,2
,616.0,264.0, None, None,2020-01-10 21:00:00,-10.5, None,116.0, None,2
,617.0,265.0, None, None,2020-01-10 22:00:00,-10.7, None,115.0, None,2
,618.0,265.0, None, None,2020-01-10 23:00:00,-9.7, None,117.0, None,2
,618.0,267.0, None, None,2020-01-11 00:00:00,-9.8, None,117.0, None,2
,619.0,267.0, None, None,2020-01-11 01:00:00,-10.0, None,118.0, None,2
,619.0,267.0, None, None,2020-01-11 02:00:00,-9.6, None,117.0, None,2
,619.0,267.0, None, None,2020-01-11 03:00:00,-9.2, None,116.0, None,2
,620.0,268.0, None, None,2020-01-11 04:00:00,-8.9, None,115.0, None,2
,620.0,268.0, None, None,2020-01-11 05:00:00,-9.4, None,116.0, None,2
,620.0,268.0, None, None,2020-01-11 06:00:00,-8.9, None,115.0, None,2
,620.0,268.0, None, None,2020-01-11 07:00:00,-7.4, None,116.0, None,2
,620.0,269.0, None, None,2020-01-11 08:00:00,-7.5, None,115.0, None,2
,620.0,269.0, None, None,2020-01-11 09:00:00,-7.7, None,116.0, None,2
,620.0,270.0, None, None,2020-01-11 10:00:00,-7.1, None,116.0, None,2
,620.0,271.0, None, None,2020-01-11 11:00:00,-6.7, None,117.0, None,2
,620.0,272.0, None, None,2020-01-11 12:00:00,-6.7, None,114.0, None,2
,620.0,273.0, None, None,2020-01-11 13:00:00,-6.7, None,117.0, None,2
