AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,1.7, None,2020-01-08,-16.4,-1.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-01-09,-19.0,-10.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.0, None,2020-01-10,-14.4,-8.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.9, None,2020-01-11,-9.0,-5.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.2, None,2020-01-12,-21.7,-5.7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-01-13,-27.4,-20.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-01-14,-26.5,-22.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 00:00:00, None, None,2, 675.0, 430.0, None, None, -2.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 01:00:00, None, None,2, 675.0, 431.0, None, None, -2.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 02:00:00, None, None,2, 675.0, 431.0, None, None, -2.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 03:00:00, None, None,2, 675.0, 431.0, None, None, -1.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 04:00:00, None, None,2, 675.0, 431.0, None, None, -1.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 05:00:00, None, None,2, 675.0, 432.0, None, None, -1.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 06:00:00, None, None,2, 675.0, 432.0, None, None, -1.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 07:00:00, None, None,2, 675.0, 434.0, None, None, -1.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 08:00:00, None, None,2, 675.0, 434.0, None, None, -1.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 09:00:00, None, None,2, 675.0, 435.0, None, None, -1.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 10:00:00, None, None,2, 675.0, 435.0, None, None, -1.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 11:00:00, None, None,2, 676.0, 435.0, None, None, -1.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 12:00:00, None, None,2, 676.0, 435.0, None, None, -1.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 13:00:00, None, None,2, 676.0, 436.0, None, None, -2.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 14:00:00, None, None,2, 676.0, 436.0, None, None, -2.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 15:00:00, None, None,2, 676.0, 436.0, None, None, -3.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 16:00:00, None, None,2, 676.0, 436.0, 330.0, None, -3.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-08 17:00:00, None, None,2, 676.0, 436.0, None, None, -4.4,,,,,,,,,,,,,,,,,,,,,
