ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
13.2,0.0,-11.0,13.2,2017-01-08,22.0,-4.5,2,,,,,,
3.2,0.0,-9.0,3.2,2017-01-09,31.0,-0.5,2,,,,,,
0.0,0.0,-10.5,0.0,2017-01-10,28.0,-0.5,2,,,,,,
0.0,0.0,-18.0,0.0,2017-01-11,28.0,-8.5,2,,,,,,
0.0,0.0,-20.5,0.0,2017-01-12,28.0,-12.0,2,,,,,,
0.0,0.0,-18.0,0.0,2017-01-13,28.0,-10.5,2,,,,,,
0.0,0.0,-16.0,0.0,2017-01-14,27.0,-9.0,2,,,,,,
,,,,2017-01-08 00:00:00,,,2,, None, 1.143, None,74.46,-8.01
,,,,2017-01-08 01:00:00,,,2,, None, 1.05, None,74.42,-8.01
,,,,2017-01-08 02:00:00,,,2,, None, 0.426999, None,76.29,-8.28
,,,,2017-01-08 03:00:00,,,2,, None, 0.412, None,78.35,-8.69
,,,,2017-01-08 04:00:00,,,2,, None, 0.679, None,81.4,-10.14
,,,,2017-01-08 05:00:00,,,2,, None, 0.698, None,83.6,-11.82
,,,,2017-01-08 06:00:00,,,2,, None, 0.959999, None,82.8,-12.49
,,,,2017-01-08 07:00:00,,,2,, None, 1.006, None,83.1,-11.74
,,,,2017-01-08 08:00:00,,,2,, None, 0.723999, None,82.9,-12.31
,,,,2017-01-08 09:00:00,,,2,, None, 1.342, None,80.7,-12.3
,,,,2017-01-08 10:00:00,,,2,, None, 0.859, None,76.25,-10.11
,,,,2017-01-08 11:00:00,,,2,, None, 0.739, None,76.44,-8.89
,,,,2017-01-08 12:00:00,,,2,, None, 0.764998, None,72.41,-7.938
,,,,2017-01-08 13:00:00,,,2,, None, 0.878, None,72.74,-7.333
,,,,2017-01-08 14:00:00,,,2,, None, 0.654999, None,72.71,-6.802
,,,,2017-01-08 15:00:00,,,2,, None, 0.986998, None,74.77,-7.233
,,,,2017-01-08 16:00:00,,,2,, None, 1.071, None,77.59,-7.482
,,,,2017-01-08 17:00:00,,,2,, None, 1.474, None,79.19,-7.701
,,,,2017-01-08 18:00:00,,,2,, None, 1.034, None,83.8,-7.678
,,,,2017-01-08 19:00:00,,,2,, None, 0.643998, None,86.3,-7.77
,,,,2017-01-08 20:00:00,,,2,, None, 0.395, None,88.5,-7.698
,,,,2017-01-08 21:00:00,,,2,, None, 0.544, None,88.9,-7.495
,,,,2017-01-08 22:00:00,,,2,, None, 0.776, None,89.3,-7.174
,,,,2017-01-08 23:00:00,,,2,, None, 0.116999, None,89.3,-6.808
,,,,2017-01-09 00:00:00,,,2,, None, None, None,89.9,-6.524
,,,,2017-01-09 01:00:00,,,2,, None, None, None,89.7,-6.18
,,,,2017-01-09 02:00:00,,,2,, None, None, None,88.1,-5.93
,,,,2017-01-09 03:00:00,,,2,, None, None, None,86.5,-5.574
,,,,2017-01-09 04:00:00,,,2,, None, None, None,88.5,-5.485
,,,,2017-01-09 05:00:00,,,2,, None, 0.421999, None,86.2,-5.423
,,,,2017-01-09 06:00:00,,,2,, None, 0.966, None,84.2,-5.61
,,,,2017-01-09 07:00:00,,,2,, None, 1.174, None,83.9,-5.402
,,,,2017-01-09 08:00:00,,,2,, None, 1.497, None,85.0,-5.065
,,,,2017-01-09 09:00:00,,,2,, None, 1.121, None,83.9,-4.461
,,,,2017-01-09 10:00:00,,,2,, None, 1.035, None,75.94,-3.624
,,,,2017-01-09 11:00:00,,,2,, None, 1.484, None,74.34,-3.387
,,,,2017-01-09 12:00:00,,,2,, None, 1.279, None,63.59,0.377999
,,,,2017-01-09 13:00:00,,,2,, None, 1.78, None,65.77,0.268
,,,,2017-01-09 14:00:00,,,2,, None, 5.3, None,77.92,-3.648
,,,,2017-01-09 15:00:00,,,2,, None, 3.971, None,68.78,-4.538
,,,,2017-01-09 16:00:00,,,2,, None, 4.406, None,58.86,-5.03
,,,,2017-01-09 17:00:00,,,2,, None, 4.108, None,57.03,-5.876
