pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None,-4.141, None, None, None, None, None, None, None, None, None, None,2017-12-11 10:00:00, None, None,50
None,-3.863, None, None, None, None, None, None, None, None, None, None,2017-12-11 11:00:00, None, None,50
None,-3.316, None, None, None, None, None, None, None, None, None, None,2017-12-11 12:00:00, None, None,50
None,-3.307, None, None, None, None, None, None, None, None, None, None,2017-12-11 13:00:00, None, None,50
None,-3.574, None, None, None, None, None, None, None, None, None, None,2017-12-11 15:00:00, None, None,50
None,-3.746, None, None, None, None, None, None, None, None, None, None,2017-12-11 16:00:00, None, None,50
None,-3.995, None, None, None, None, None, None, None, None, None, None,2017-12-11 17:00:00, None, None,50
None,-4.235, None, None, None, None, None, None, None, None, None, None,2017-12-11 18:00:00, None, None,50
None,-4.206, None, None, None, None, None, None, None, None, None, None,2017-12-11 19:00:00, None, None,50
None,-4.082, None, None, None, None, None, None, None, None, None, None,2017-12-11 20:00:00, None, None,50
None,-4.388, None, None, None, None, None, None, None, None, None, None,2017-12-11 21:00:00, None, None,50
None,-4.138, None, None, None, None, None, None, None, None, None, None,2017-12-11 22:00:00, None, None,50
None,-4.159, None, None, None, None, None, None, None, None, None, None,2017-12-11 23:00:00, None, None,50
None,-4.292, None, None, None, None, None, None, None, None, None, None,2017-12-12 00:00:00, None, None,50
None,-4.552, None, None, None, None, None, None, None, None, None, None,2017-12-12 01:00:00, None, None,50
None,-4.794, None, None, None, None, None, None, None, None, None, None,2017-12-12 02:00:00, None, None,50
None,-4.589, None, None, None, None, None, None, None, None, None, None,2017-12-12 03:00:00, None, None,50
None,-4.745, None, None, None, None, None, None, None, None, None, None,2017-12-12 04:00:00, None, None,50
None,-4.64, None, None, None, None, None, None, None, None, None, None,2017-12-12 05:00:00, None, None,50
None,-4.36, None, None, None, None, None, None, None, None, None, None,2017-12-12 06:00:00, None, None,50
None,-4.342, None, None, None, None, None, None, None, None, None, None,2017-12-12 07:00:00, None, None,50
None,-3.804, None, None, None, None, None, None, None, None, None, None,2017-12-12 08:00:00, None, None,50
None,-3.852, None, None, None, None, None, None, None, None, None, None,2017-12-12 09:00:00, None, None,50
None,-3.459, None, None, None, None, None, None, None, None, None, None,2017-12-12 10:00:00, None, None,50
None,-3.011, None, None, None, None, None, None, None, None, None, None,2017-12-12 11:00:00, None, None,50
None,-2.583, None, None, None, None, None, None, None, None, None, None,2017-12-12 12:00:00, None, None,50
None,-2.061, None, None, None, None, None, None, None, None, None, None,2017-12-12 13:00:00, None, None,50
None,-1.995, None, None, None, None, None, None, None, None, None, None,2017-12-12 14:00:00, None, None,50
None,-2.175, None, None, None, None, None, None, None, None, None, None,2017-12-12 15:00:00, None, None,50
None,-2.451, None, None, None, None, None, None, None, None, None, None,2017-12-12 16:00:00, None, None,50
None,-2.821, None, None, None, None, None, None, None, None, None, None,2017-12-12 17:00:00, None, None,50
None,-2.878, None, None, None, None, None, None, None, None, None, None,2017-12-12 18:00:00, None, None,50
None,-3.049, None, None, None, None, None, None, None, None, None, None,2017-12-12 19:00:00, None, None,50
None,-3.03, None, None, None, None, None, None, None, None, None, None,2017-12-12 20:00:00, None, None,50
None,-2.964, None, None, None, None, None, None, None, None, None, None,2017-12-12 21:00:00, None, None,50
None,-2.993, None, None, None, None, None, None, None, None, None, None,2017-12-12 22:00:00, None, None,50
None,-3.011, None, None, None, None, None, None, None, None, None, None,2017-12-12 23:00:00, None, None,50
None,-2.782, None, None, None, None, None, None, None, None, None, None,2017-12-13 00:00:00, None, None,50
None,-2.621, None, None, None, None, None, None, None, None, None, None,2017-12-13 06:00:00, None, None,50
None,-2.963, None, None, None, None, None, None, None, None, None, None,2017-12-13 07:00:00, None, None,50
None,-3.173, None, None, None, None, None, None, None, None, None, None,2017-12-13 08:00:00, None, None,50
None,-2.516, None, None, None, None, None, None, None, None, None, None,2017-12-13 10:00:00, None, None,50
None,-1.663, None, None, None, None, None, None, None, None, None, None,2017-12-13 11:00:00, None, None,50
None,-1.208, None, None, None, None, None, None, None, None, None, None,2017-12-13 12:00:00, None, None,50
None,-1.74, None, None, None, None, None, None, None, None, None, None,2017-12-13 13:00:00, None, None,50
None,-1.313, None, None, None, None, None, None, None, None, None, None,2017-12-13 14:00:00, None, None,50
