CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 7.74,60.2, None, None, None, None,69.32, None,1.204,227.4, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2017-12-11 10:00:00, None, None, 67.93,50
None, 8.64,56.98, None, None, None, None,41.09, None,4.831,210.3, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2017-12-11 11:00:00, None, None, 67.38,50
None, 7.83,59.46, None, None, None, None,47.54, None,3.803,223.8, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2017-12-11 12:00:00, None, None, 67.27,50
None, 9.03,55.71, None, None, None, None,64.82, None,1.606,219.5, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2017-12-11 13:00:00, None, None, 66.96,50
None, 8.93,55.57, None, None, None, None,64.81, None,1.797,207.5, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2017-12-11 14:00:00, None, None, 66.89,50
None, 8.69,55.91, None, None, None, None,69.78, None,1.079,69.05, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2017-12-11 15:00:00, None, None, 65.83,50
None, 7.97,58.39, None, None, None, None,43.46, None,4.074,35.13, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2017-12-11 16:00:00, None, None, 67.02,50
None, 7.68,57.92, None, None, None, None,57.83, None,2.599,39.46, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2017-12-11 17:00:00, None, None, 65.79,50
None, 7.54,55.64, None, None, None, None,44.75, None,3.701,44.44, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2017-12-11 18:00:00, None, None, 66.04,50
None, 8.16,48.54, None, None, None, None,79.4, None,0.232,261.5, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2017-12-11 19:00:00, None, None, 66.57,50
None, 8.07,45.13, None, None, None, None,74.4, None,1.039,7.53, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2017-12-11 20:00:00, None, None, 66.34,50
None, 7.06,45.87, None, None, None, None,78.3, None,0.389,287.3, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2017-12-11 21:00:00, None, None, 65.86,50
None, 7.11,33.95, None, None, None, None,28.51, None,11.76,214.9, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-12-11 22:00:00, None, None, 66.15,50
