CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,9.71,18.33, None, None, None, None, 8.85, None, 19.56, 10.67, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 10:00:00, None, None,50
None,9.44,15.99, None, None, None, None, 8.64, None, 19.38, 9.41, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 11:00:00, None, None,50
None,9.71,14.18, None, None, None, None, 7.455, None, 16.48, 17.28, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 12:00:00, None, None,50
None,11.26,11.86, None, None, None, None, 16.17, None, 9.83, 14.69, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 13:00:00, None, None,50
None,12.16,16.34, None, None, None, None, 63.76, None, 3.236, 100.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 14:00:00, None, None,50
None,8.5,23.6, None, None, None, None, 18.53, None, 9.08, 163.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 15:00:00, None, None,50
None,6.192,37.38, None, None, None, None, 21.08, None, 14.25, 211.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 16:00:00, None, None,50
None,5.856,31.43, None, None, None, None, 12.17, None, 15.6, 217.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 17:00:00, None, None,50
None,4.965,31.13, None, None, None, None, 14.6, None, 14.32, 196.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 18:00:00, None, None,50
None,5.538,24.34, None, None, None, None, 17.18, None, 14.82, 202.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 19:00:00, None, None,50
None,4.791,25.88, None, None, None, None, 16.53, None, 18.46, 193.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 20:00:00, None, None,50
None,4.351,24.91, None, None, None, None, 16.31, None, 18.35, 213.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 21:00:00, None, None,50
None,2.816,32.15, None, None, None, None, 34.55, None, 15.11, 205.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 22:00:00, None, None,50
None,3.556,29.53, None, None, None, None, 22.62, None, 18.58, 173.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 23:00:00, None, None,50
None,4.403,22.46, None, None, None, None, 25.67, None, 21.28, 193.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 00:00:00, None, None,50
None,2.568,30.67, None, None, None, None, 17.12, None, 17.44, 210.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 01:00:00, None, None,50
None,1.406,33.98, None, None, None, None, 16.45, None, 27.38, 227.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 02:00:00, None, None,50
None,1.539,33.47, None, None, None, None, 21.17, None, 29.7, 200.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 03:00:00, None, None,50
None,1.353,37.81, None, None, None, None, 24.94, None, 29.72, 163.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 04:00:00, None, None,50
None,0.398,56.84, None, None, None, None, 25.89, None, 21.49, 146.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 05:00:00, None, None,50
