wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
3.0,102.7,-4.0, 247.5,84.0,-1.6,2019-01-15 00:00:00, None, None, None, None, -0.09,3
1.0,102.6,-4.2, 315.0,84.0,-1.8,2019-01-15 01:00:00, None, None, None, None, -0.1,3
1.0,102.6,-4.2, 292.5,84.0,-1.8,2019-01-15 02:00:00, None, None, None, None, -0.09,3
4.0,102.6,-4.2, 292.5,84.0,-1.8,2019-01-15 03:00:00, None, None, None, None, -0.08,3
4.0,102.6,-4.1, 247.5,84.0,-1.8,2019-01-15 04:00:00, None, None, None, None, -0.04,3
1.0,102.5,-4.0, 247.5,85.0,-1.8,2019-01-15 05:00:00, None, None, None, None, -0.05,3
4.0,102.5,-4.6, 270.0,82.0,-1.9,2019-01-15 06:00:00, None, None, None, None, -0.04,3
2.0,102.5,-4.6, 292.5,83.0,-2.0,2019-01-15 07:00:00, -2.0, 0.0, None, -0.8, -0.03,3
3.0,102.5,-4.9, 270.0,81.0,-2.1,2019-01-15 08:00:00, None, None, None, None, -0.05,3
1.0,102.4,-4.3, 337.5,86.0,-2.3,2019-01-15 09:00:00, None, None, None, None, -0.1,3
2.0,102.4,-4.8, 270.0,83.0,-2.2,2019-01-15 10:00:00, None, None, None, None, -0.11,3
2.0,102.4,-4.9, 315.0,82.0,-2.3,2019-01-15 11:00:00, None, None, None, None, -0.09,3
6.0,102.4,-4.4, 112.5,86.0,-2.4,2019-01-15 12:00:00, None, None, None, None, -0.06,3
2.0,102.3,-4.6, 112.5,86.0,-2.6,2019-01-15 13:00:00, None, None, None, None, -0.09,3
1.0,102.2,-4.4, 90.0,87.0,-2.5,2019-01-15 14:00:00, None, None, None, None, -0.13,3
1.0,102.2,-4.5, 157.5,87.0,-2.7,2019-01-15 15:00:00, None, None, None, None, -0.12,3
1.0,102.2,-4.8, 112.5,85.0,-2.7,2019-01-15 16:00:00, None, None, None, None, -0.11,3
3.0,102.2,-4.6, 135.0,84.0,-2.3,2019-01-15 17:00:00, None, None, None, None, -0.03,3
4.0,102.2,-4.7, 135.0,82.0,-2.0,2019-01-15 18:00:00, None, None, None, None, 0.0,3
3.0,102.2,-4.9, 112.5,80.0,-1.9,2019-01-15 19:00:00, None, None, None, None, -0.02,3
6.0,102.1,-4.8, 112.5,79.0,-1.7,2019-01-15 20:00:00, None, None, None, None, -0.13,3
3.0,102.0,-5.0, 135.0,77.0,-1.5,2019-01-15 21:00:00, None, None, None, None, -0.23,3
1.0,101.9,-4.7, 180.0,78.0,-1.3,2019-01-15 22:00:00, None, None, None, None, -0.23,3
1.0,101.9,-5.0, 67.5,77.0,-1.4,2019-01-15 23:00:00, None, None, None, None, -0.15,3
0.0,101.9,-4.7, None,80.0,-1.7,2019-01-16 00:00:00, None, None, None, None, -0.1,3
1.0,101.9,-4.8, 225.0,80.0,-1.8,2019-01-16 01:00:00, None, None, None, None, -0.06,3
4.0,101.8,-5.0, 315.0,79.0,-1.8,2019-01-16 02:00:00, None, None, None, None, -0.07,3
1.0,101.8,-5.2, 315.0,78.0,-1.8,2019-01-16 03:00:00, None, None, None, None, -0.04,3
3.0,101.8,-4.9, 225.0,80.0,-1.8,2019-01-16 04:00:00, None, None, None, None, -0.04,3
4.0,101.8,-4.9, 135.0,80.0,-1.9,2019-01-16 05:00:00, None, None, None, None, -0.03,3
3.0,101.8,-5.0, 225.0,79.0,-2.0,2019-01-16 06:00:00, None, None, None, None, -0.03,3
3.0,101.8,-4.9, 157.5,81.0,-2.0,2019-01-16 07:00:00, -2.7, 0.0, None, -1.2, 0.01,3
1.0,101.8,-5.0, 292.5,81.0,-2.2,2019-01-16 08:00:00, None, None, None, None, -0.01,3
1.0,101.8,-5.1, 0.0,80.0,-2.2,2019-01-16 09:00:00, None, None, None, None, -0.01,3
0.0,101.8,-5.1, None,81.0,-2.3,2019-01-16 10:00:00, None, None, None, None, -0.03,3
0.0,101.8,-5.4, None,79.0,-2.3,2019-01-16 11:00:00, None, None, None, None, 0.01,3
1.0,101.8,-5.3, 67.5,80.0,-2.4,2019-01-16 12:00:00, None, None, None, None, -0.04,3
0.0,101.7,-4.9, None,83.0,-2.3,2019-01-16 13:00:00, None, None, None, None, -0.08,3
2.0,101.7,-5.0, 292.5,82.0,-2.3,2019-01-16 14:00:00, None, None, None, None, -0.09,3
0.0,101.7,-4.8, None,83.0,-2.2,2019-01-16 15:00:00, None, None, None, None, -0.03,3
0.0,101.7,-4.9, None,82.0,-2.3,2019-01-16 16:00:00, None, None, None, None, 0.02,3
2.0,101.8,-4.6, 45.0,82.0,-1.9,2019-01-16 17:00:00, None, None, None, None, 0.09,3
1.0,101.8,-4.8, 22.5,78.0,-1.4,2019-01-16 18:00:00, None, None, None, None, 0.1,3
3.0,101.8,-4.8, 45.0,76.0,-1.1,2019-01-16 19:00:00, None, None, None, None, 0.07,3
5.0,101.8,-4.7, 45.0,76.0,-1.0,2019-01-16 20:00:00, None, None, None, None, -0.03,3
1.0,101.7,-4.6, 67.5,74.0,-0.5,2019-01-16 21:00:00, None, None, None, None, -0.12,3
2.0,101.6,-4.1, 45.0,75.0,-0.2,2019-01-16 22:00:00, None, None, None, None, -0.15,3
4.0,101.6,-5.0, 45.0,70.0,-0.1,2019-01-16 23:00:00, None, None, None, None, -0.12,3
0.0,101.6,-4.2, None,74.0,-0.2,2019-01-17 00:00:00, None, None, None, None, -0.06,3
0.0,101.6,-4.3, None,80.0,-1.3,2019-01-17 01:00:00, None, None, None, None, -0.05,3
3.0,101.6,-4.1, 270.0,81.0,-1.2,2019-01-17 02:00:00, None, None, None, None, -0.09,3
3.0,101.5,-4.1, 292.5,80.0,-1.0,2019-01-17 03:00:00, None, None, None, None, -0.11,3
3.0,101.5,-3.8, 247.5,81.0,-1.1,2019-01-17 04:00:00, None, None, None, None, -0.09,3
3.0,101.5,-3.9, 315.0,82.0,-1.1,2019-01-17 05:00:00, None, None, None, None, -0.09,3
4.0,101.4,-4.0, 292.5,81.0,-1.1,2019-01-17 06:00:00, None, None, None, None, -0.11,3
1.0,101.4,-3.9, 157.5,81.0,-1.0,2019-01-17 07:00:00, -2.4, 0.0, None, 0.4, -0.11,3
3.0,101.3,-3.7, 292.5,83.0,-1.2,2019-01-17 08:00:00, None, None, None, None, -0.15,3
1.0,101.2,-3.6, 270.0,83.0,-1.1,2019-01-17 09:00:00, None, None, None, None, -0.18,3
2.0,101.1,-3.6, 202.5,83.0,-1.1,2019-01-17 10:00:00, None, None, None, None, -0.25,3
0.0,101.0,-3.7, None,82.0,-1.1,2019-01-17 11:00:00, None, None, None, None, -0.24,3
5.0,100.9,-3.7, 292.5,83.0,-1.1,2019-01-17 12:00:00, None, None, None, None, -0.28,3
