AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
2.7, 0.0,0.0, 6.9, 0.0,2017-12-17 00:00:00, 185.0,98.0,51
2.9, None,0.0, 8.1, None,2017-12-17 00:15:00, 198.0,98.0,51
2.7, None,0.0, 6.8, None,2017-12-17 00:30:00, 173.0,98.0,51
2.8, None,0.254, 7.7, None,2017-12-17 00:45:00, 171.0,98.0,51
2.9, 1.0,0.0, 5.0, 0.002,2017-12-17 01:00:00, 144.0,98.0,51
3.1, None,0.0, 2.3, None,2017-12-17 01:15:00, 87.0,98.0,51
3.0, None,0.254, 4.8, None,2017-12-17 01:30:00, 192.0,98.0,51
3.0, None,0.0, 5.9, None,2017-12-17 01:45:00, 174.0,98.0,51
3.3, 1.0,0.0, 4.8, 0.0,2017-12-17 02:00:00, 141.0,98.0,51
3.4, None,0.254, 4.4, None,2017-12-17 02:15:00, 193.0,98.0,51
3.7, None,0.0, 6.0, None,2017-12-17 02:30:00, 145.0,98.0,51
4.1, None,0.0, 7.4, None,2017-12-17 02:45:00, 170.0,98.0,51
3.6, 0.0,0.0, 6.1, 0.0,2017-12-17 03:00:00, 129.0,98.0,51
3.4, None,0.0, 3.4, None,2017-12-17 03:15:00, 152.0,98.0,51
3.5, None,0.254, 1.2, None,2017-12-17 03:30:00, 85.0,98.0,51
3.5, None,0.0, 2.5, None,2017-12-17 03:45:00, 33.0,98.0,51
4.2, 0.0,0.254, 3.4, 0.002,2017-12-17 04:00:00, 229.0,99.0,51
4.6, None,0.254, 8.5, None,2017-12-17 04:15:00, 200.0,99.0,51
4.7, None,0.254, 4.6, None,2017-12-17 04:30:00, 209.0,98.0,51
5.1, None,0.254, 7.2, None,2017-12-17 04:45:00, 167.0,96.0,51
5.4, 0.0,0.0, 11.2, 0.001,2017-12-17 05:00:00, 230.0,95.0,51
5.4, None,0.0, 3.6, None,2017-12-17 05:15:00, 229.0,96.0,51
5.5, None,0.0, 4.8, None,2017-12-17 05:30:00, 256.0,95.0,51
5.5, None,0.0, 6.9, None,2017-12-17 05:45:00, 252.0,96.0,51
5.5, 1.0,0.0, 12.5, 0.001,2017-12-17 06:00:00, 241.0,97.0,51
5.6, None,0.0, 15.1, None,2017-12-17 06:15:00, 213.0,96.0,51
5.6, None,0.0, 9.3, None,2017-12-17 06:30:00, 204.0,96.0,51
5.6, None,0.0, 3.0, None,2017-12-17 06:45:00, 6.0,96.0,51
5.6, 0.0,0.0, 3.2, 0.001,2017-12-17 07:00:00, 245.0,97.0,51
5.6, None,0.0, 6.6, None,2017-12-17 07:15:00, 276.0,96.0,51
5.8, None,0.0, 6.0, None,2017-12-17 07:30:00, 308.0,95.0,51
5.7, None,0.0, 3.0, None,2017-12-17 07:45:00, 321.0,96.0,51
5.7, 0.0,0.0, 2.2, 0.0,2017-12-17 08:00:00, 343.0,96.0,51
5.7, None,0.0, 2.3, None,2017-12-17 08:15:00, 67.0,97.0,51
5.5, None,0.0, 2.3, None,2017-12-17 08:30:00, 78.0,98.0,51
5.8, None,0.0, 2.7, None,2017-12-17 08:45:00, 103.0,98.0,51
6.0, 0.0,0.0, 5.6, 0.002,2017-12-17 09:00:00, 221.0,96.0,51
6.3, None,0.0, 5.1, None,2017-12-17 09:15:00, 249.0,94.0,51
6.3, None,0.0, 2.3, None,2017-12-17 09:30:00, 214.0,96.0,51
6.6, None,0.0, 5.6, None,2017-12-17 09:45:00, 221.0,93.0,51
6.7, 0.0,0.0, 3.5, 0.0,2017-12-17 10:00:00, 195.0,94.0,51
6.8, None,0.0, 2.0, None,2017-12-17 10:15:00, 186.0,96.0,51
6.9, None,0.0, 3.5, None,2017-12-17 10:30:00, 196.0,95.0,51
6.9, None,0.0, 5.6, None,2017-12-17 10:45:00, 203.0,95.0,51
7.0, -1.0,0.0, 6.4, 0.001,2017-12-17 11:00:00, 197.0,95.0,51
7.1, None,0.0, 6.7, None,2017-12-17 11:15:00, 172.0,95.0,51
7.2, None,0.0, 9.4, None,2017-12-17 11:30:00, 211.0,93.0,51
7.4, None,0.0, 6.9, None,2017-12-17 11:45:00, 195.0,95.0,51
7.7, 0.0,0.254, 12.3, 0.004,2017-12-17 12:00:00, 206.0,93.0,51
7.8, None,0.0, 11.2, None,2017-12-17 12:15:00, 211.0,92.0,51
7.7, None,0.0, 15.3, None,2017-12-17 12:30:00, 219.0,91.0,51
7.6, None,0.0, 15.4, None,2017-12-17 12:45:00, 216.0,92.0,51
7.5, 0.0,0.0, 13.7, 0.002,2017-12-17 13:00:00, 213.0,94.0,51
7.5, None,0.0, 15.0, None,2017-12-17 13:15:00, 215.0,94.0,51
7.5, None,0.254, 14.3, None,2017-12-17 13:30:00, 223.0,93.0,51
7.5, None,0.0, 14.5, None,2017-12-17 13:45:00, 223.0,92.0,51
7.4, 0.0,0.254, 17.6, 0.001,2017-12-17 14:00:00, 217.0,92.0,51
7.3, None,0.0, 16.2, None,2017-12-17 14:15:00, 217.0,94.0,51
7.3, None,0.254, 18.1, None,2017-12-17 14:30:00, 226.0,94.0,51
7.3, None,0.254, 16.2, None,2017-12-17 14:45:00, 219.0,95.0,51
7.3, 1.0,0.254, 18.0, 0.001,2017-12-17 15:00:00, 221.0,94.0,51
7.3, None,0.508, 16.5, None,2017-12-17 15:15:00, 221.0,94.0,51
7.3, None,0.254, 15.0, None,2017-12-17 15:30:00, 224.0,94.0,51
7.2, None,0.508, 14.5, None,2017-12-17 15:45:00, 217.0,94.0,51
7.2, 2.0,0.254, 15.3, 0.002,2017-12-17 16:00:00, 223.0,94.0,51
7.1, None,0.508, 14.9, None,2017-12-17 16:15:00, 224.0,95.0,51
7.2, None,0.508, 17.1, None,2017-12-17 16:30:00, 230.0,92.0,51
7.1, None,0.254, 15.5, None,2017-12-17 16:45:00, 224.0,94.0,51
7.3, 1.0,0.254, 18.6, 0.003,2017-12-17 17:00:00, 221.0,93.0,51
7.6, None,0.254, 23.6, None,2017-12-17 17:15:00, 219.0,92.0,51
7.6, None,0.254, 25.4, None,2017-12-17 17:30:00, 224.0,92.0,51
7.4, None,0.508, 23.1, None,2017-12-17 17:45:00, 224.0,94.0,51
7.2, 0.0,0.508, 14.4, 0.001,2017-12-17 18:00:00, 226.0,95.0,51
7.4, None,0.508, 18.7, None,2017-12-17 18:15:00, 223.0,94.0,51
7.5, None,0.508, 23.3, None,2017-12-17 18:30:00, 222.0,93.0,51
