AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
2.8, -1.0,0.0, 6.5, 0.049,2018-01-08 00:00:00, 146.0, None,0.0,2
2.9, None,0.254, 6.2, None,2018-01-08 00:15:00, 141.0, None,0.0,2
2.9, None,0.254, 8.0, None,2018-01-08 00:30:00, 148.0, None,0.0,2
2.9, None,0.254, 7.5, None,2018-01-08 00:45:00, 140.0, None,0.0,2
2.7, 1.0,0.254, 5.4, 0.042,2018-01-08 01:00:00, 118.0, None,0.0,2
2.7, None,0.254, 7.1, None,2018-01-08 01:15:00, 121.0, None,0.0,2
2.8, None,0.254, 7.0, None,2018-01-08 01:30:00, 125.0, None,0.0,2
2.8, None,0.255, 4.4, None,2018-01-08 01:45:00, 134.0, None,0.0,2
2.9, 2.0,0.254, 6.2, 0.043,2018-01-08 02:00:00, 128.0, None,0.0,2
2.8, None,0.254, 5.0, None,2018-01-08 02:15:00, 121.0, None,0.0,2
2.9, None,0.254, 2.7, None,2018-01-08 02:30:00, 135.0, None,0.0,2
3.0, None,0.254, 0.3, None,2018-01-08 02:45:00, 204.0, None,0.0,2
3.0, 1.0,0.0, 0.8, 0.055,2018-01-08 03:00:00, 121.0, None,0.0,2
3.0, None,0.254, 0.0, None,2018-01-08 03:15:00, 46.0, None,0.0,2
3.2, None,0.508, 1.0, None,2018-01-08 03:30:00, 29.0, None,0.0,2
3.5, None,0.254, 2.0, None,2018-01-08 03:45:00, 64.0, None,0.0,2
3.7, 0.0,0.254, 1.1, 0.047,2018-01-08 04:00:00, 23.0, None,0.0,2
3.8, None,0.255, 1.2, None,2018-01-08 04:15:00, 61.0, None,0.0,2
3.8, None,0.254, 1.5, None,2018-01-08 04:30:00, 50.0, None,0.0,2
3.8, None,0.254, 0.4, None,2018-01-08 04:45:00, 162.0, None,0.0,2
3.8, 1.0,0.0, 1.3, 0.062,2018-01-08 05:00:00, 110.0, None,0.0,2
3.6, None,0.254, 0.4, None,2018-01-08 05:15:00, 128.0, None,0.0,2
3.5, None,0.0, 1.4, None,2018-01-08 05:30:00, 262.0, None,0.0,2
3.5, None,0.254, 1.2, None,2018-01-08 05:45:00, 230.0, None,0.0,2
3.5, 1.0,0.0, 1.1, 0.051,2018-01-08 06:00:00, 181.0, None,0.0,2
3.2, None,0.0, 0.2, None,2018-01-08 06:15:00, 22.0, None,0.0,2
3.3, None,0.0, 0.0, None,2018-01-08 06:30:00, 157.0, None,0.0,2
3.3, None,0.254, 0.2, None,2018-01-08 06:45:00, 112.0, None,0.0,2
3.2, 0.0,0.0, 0.5, 0.041,2018-01-08 07:00:00, 99.0, None,0.0,2
3.1, None,0.0, 0.2, None,2018-01-08 07:15:00, 7.0, None,0.0,2
3.1, None,0.0, 0.0, None,2018-01-08 07:30:00, 349.0, None,0.0,2
3.3, None,0.254, 0.0, None,2018-01-08 07:45:00, 348.0, None,0.0,2
3.3, 1.0,0.254, 0.0, 0.051,2018-01-08 08:00:00, 348.0, None,0.0,2
3.2, None,0.0, 0.0, None,2018-01-08 08:15:00, 126.0, None,0.0,2
3.1, None,0.0, 2.1, None,2018-01-08 08:30:00, 115.0, None,0.0,2
3.1, None,0.254, 5.9, None,2018-01-08 08:45:00, 142.0, None,0.0,2
