pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 00:00:00, None, 1.162, None,13
None, -1.881, 87.2, None, None, 33.31, 3.338, 84.8, None, None, None, None, None, None, -4.0, 909.0, None, None, None,2017-03-26 01:00:00, None, 1.193, None,13
None, -1.776, 89.6, None, None, 12.01, 4.229, 122.7, None, None, None, None, None, None, -3.0, 909.0, None, None, None,2017-03-26 02:00:00, None, 1.19, None,13
None, -2.36, 90.3, None, None, 38.91, 2.357, 87.6, None, None, None, None, None, None, -4.0, 909.0, None, None, None,2017-03-26 03:00:00, None, 1.314, None,13
None, -2.602, 88.7, None, None, 12.73, 4.18, 93.7, None, None, None, None, None, None, -4.0, 909.0, None, None, None,2017-03-26 04:00:00, None, 1.218, None,13
None, -1.15, 69.9, None, None, 27.8, 4.626, 114.5, None, None, None, None, None, None, -5.0, 908.0, None, None, None,2017-03-26 05:00:00, None, 1.388, None,13
None, -1.475, 68.84, None, None, 17.77, 7.526, 124.4, None, None, None, None, None, None, -6.0, 908.0, None, None, None,2017-03-26 06:00:00, None, 1.333, None,13
None, -2.014, 67.55, None, None, 18.27, 6.409, 128.3, None, None, None, None, None, None, -7.0, 908.0, None, None, None,2017-03-26 07:00:00, None, 1.134, None,13
None, -1.476, 65.92, None, None, 22.19, 3.629, 118.2, None, None, None, None, None, None, -6.0, 907.0, None, None, None,2017-03-26 08:00:00, None, 1.358, None,13
None, 0.845, 59.57, None, None, 18.47, 8.84, 139.4, None, None, None, None, None, None, -6.0, 907.0, None, None, None,2017-03-26 09:00:00, None, 1.39, None,13
None, 2.5, 51.42, None, None, 27.42, 10.56, 151.9, None, None, None, None, None, None, -6.0, 906.0, None, None, None,2017-03-26 10:00:00, None, 1.381, None,13
None, 3.684, 45.6, None, None, 30.47, 11.93, 153.8, None, None, None, None, None, None, -7.0, 906.0, None, None, None,2017-03-26 11:00:00, None, 1.308, None,13
None, 4.637, 43.4, None, None, 33.16, 9.34, 160.6, None, None, None, None, None, None, -7.0, 905.0, None, None, None,2017-03-26 12:00:00, None, 1.432, None,13
