pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,1.748, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 00:00:00, None, 0.13, None,13
None, None,1.916, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 01:00:00, None, 0.052, None,13
None, None,2.235, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 02:00:00, None, 0.034, None,13
None, None,2.338, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 03:00:00, None, 0.019, None,13
None, None,2.282, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 04:00:00, None, 0.018, None,13
None, None,2.489, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 05:00:00, None, 0.087, None,13
None, None,2.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 06:00:00, None, 0.017, None,13
None, None,2.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 07:00:00, None, -0.025, None,13
None, None,2.469, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 08:00:00, None, 0.018, None,13
None, None,2.902, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 09:00:00, None, 0.067, None,13
None, None,3.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 10:00:00, None, 0.062, None,13
None, None,4.324, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 11:00:00, None, 0.256, None,13
None, None,5.434, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 12:00:00, None, 0.222, None,13
None, None,6.836, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 13:00:00, None, 0.12, None,13
None, None,7.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 14:00:00, None, 0.098, None,13
None, None,7.46, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 15:00:00, None, 0.091, None,13
None, None,7.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 16:00:00, None, -0.07, None,13
None, None,7.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 17:00:00, None, 0.002, None,13
None, None,8.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 18:00:00, None, -0.089, None,13
None, None,6.943, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 19:00:00, None, -0.15, None,13
None, None,6.124, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 20:00:00, None, -0.083, None,13
None, None,6.617, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 21:00:00, None, -0.142, None,13
None, None,6.408, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 22:00:00, None, -0.132, None,13
None, None,6.543, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 23:00:00, None, -0.104, None,13
None, None,6.496, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 00:00:00, None, -0.143, None,13
None, None,6.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 01:00:00, None, -0.145, None,13
None, None,5.822, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 02:00:00, None, -0.033, None,13
None, None,5.747, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 03:00:00, None, -0.097, None,13
None, None,5.936, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 04:00:00, None, -0.021, None,13
None, None,5.702, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 06:00:00, None, -0.084, None,13
None, None,5.397, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 07:00:00, None, -0.098, None,13
None, None,5.019, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 08:00:00, None, 0.017, None,13
None, None,5.236, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 09:00:00, None, -0.029, None,13
None, None,6.927, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 10:00:00, None, 0.102, None,13
None, None,6.932, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 11:00:00, None, 0.236, None,13
None, None,8.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 12:00:00, None, 0.29, None,13
None, None,8.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 13:00:00, None, 0.22, None,13
None, None,9.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 14:00:00, None, 0.152, None,13
None, None,7.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 15:00:00, None, 0.115, None,13
