pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -2.654,93.8, None, None, None, None, None, None, None, None, None,-3.0, 879.0, None, None, None,2017-03-26 00:00:00, None, 58.28, None,13
None, -2.669,93.4, None, None, None, None, None, None, None, None, None,-3.0, 879.0, None, None, None,2017-03-26 01:00:00, None, 58.31, None,13
None, -3.029,93.7, None, None, None, None, None, None, None, None, None,-4.0, 879.0, None, None, None,2017-03-26 02:00:00, None, 58.11, None,13
None, -3.994,94.7, None, None, None, None, None, None, None, None, None,-5.0, 879.0, None, None, None,2017-03-26 03:00:00, None, 58.06, None,13
None, -4.43,95.1, None, None, None, None, None, None, None, None, None,-5.0, 879.0, None, None, None,2017-03-26 04:00:00, None, 58.05, None,13
None, -4.562,94.9, None, None, None, None, None, None, None, None, None,-5.0, 879.0, None, None, None,2017-03-26 05:00:00, None, 57.99, None,13
None, -4.962,94.8, None, None, None, None, None, None, None, None, None,-6.0, 879.0, None, None, None,2017-03-26 06:00:00, None, 57.9, None,13
None, -5.403,95.1, None, None, None, None, None, None, None, None, None,-6.0, 879.0, None, None, None,2017-03-26 07:00:00, None, 57.8, None,13
None, -5.548,94.2, None, None, None, None, None, None, None, None, None,-6.0, 879.0, None, None, None,2017-03-26 08:00:00, None, 57.55, None,13
None, -0.914,78.93, None, None, None, None, None, None, None, None, None,-4.0, 878.0, None, None, None,2017-03-26 09:00:00, None, 57.32, None,13
None, 3.888,45.66, None, None, None, None, None, None, None, None, None,-7.0, 878.0, None, None, None,2017-03-26 10:00:00, None, 56.92, None,13
