pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,7.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 22:00:00, None, None, None, None,25
None,7.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 23:00:00, None, None, None, None,25
None,8.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 00:00:00, None, None, None, None,25
None,7.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 01:00:00, None, None, None, None,25
None,7.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 02:00:00, None, None, None, None,25
None,9.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 03:00:00, None, None, None, None,25
None,9.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 04:00:00, None, None, None, None,25
None,9.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 05:00:00, None, None, None, None,25
None,9.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 06:00:00, None, None, None, None,25
None,9.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 07:00:00, None, None, None, None,25
None,9.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 08:00:00, None, None, None, None,25
None,10.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 09:00:00, None, None, None, None,25
None,12.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 10:00:00, None, None, None, None,25
None,12.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 11:00:00, None, None, None, None,25
None,13.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 12:00:00, None, None, None, None,25
None,15.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 13:00:00, None, None, None, None,25
None,14.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 14:00:00, None, None, None, None,25
None,17.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-06-19 15:00:00, None, None, None, None,25
