BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.041, None, 90.4,2017-02-19 00:00:00, -1.068,8
None, None, 0.806, None, 90.5,2017-02-19 01:00:00, -1.199,8
None, None, 1.162, None, 84.9,2017-02-19 02:00:00, -1.361,8
None, None, 1.231, None, 83.7,2017-02-19 03:00:00, -1.667,8
None, None, 1.188, None, 86.4,2017-02-19 04:00:00, -2.059,8
None, None, 1.404, None, 86.6,2017-02-19 05:00:00, -2.39,8
None, None, 1.596, None, 84.1,2017-02-19 06:00:00, -2.573,8
None, None, 2.085, None, 81.5,2017-02-19 07:00:00, -2.855,8
None, None, 1.669, None, 78.99,2017-02-19 08:00:00, -3.259,8
None, None, 1.703, None, 75.96,2017-02-19 09:00:00, -3.345,8
None, None, 1.66, None, 73.87,2017-02-19 10:00:00, -3.446,8
None, None, 1.632, None, 71.96,2017-02-19 11:00:00, -3.148,8
None, None, 1.954, None, 70.5,2017-02-19 12:00:00, -2.929,8
None, None, 2.225, None, 67.98,2017-02-19 13:00:00, -2.451,8
None, None, 1.986, None, 66.28,2017-02-19 14:00:00, -2.075,8
None, None, 2.714, None, 66.46,2017-02-19 15:00:00, -2.118,8
None, None, 2.305, None, 66.79,2017-02-19 16:00:00, -2.289,8
None, None, 2.292, None, 66.91,2017-02-19 17:00:00, -2.753,8
None, None, 2.475, None, 67.97,2017-02-19 18:00:00, -3.262,8
None, None, 2.003, None, 69.43,2017-02-19 19:00:00, -3.619,8
None, None, 0.872, None, 72.5,2017-02-19 20:00:00, -4.425,8
None, None, 1.888, None, 77.58,2017-02-19 21:00:00, -6.898,8
None, None, 1.25, None, 78.56,2017-02-19 22:00:00, -5.427,8
None, None, 1.18, None, 76.91,2017-02-19 23:00:00, -4.743,8
None, None, 1.635, None, 76.05,2017-02-20 00:00:00, -4.533,8
None, None, 1.823, None, 74.44,2017-02-20 01:00:00, -4.766,8
None, None, 1.059, None, 75.83,2017-02-20 02:00:00, -5.117,8
None, None, 1.092, None, 77.49,2017-02-20 03:00:00, -5.241,8
None, None, 1.053, None, 76.27,2017-02-20 04:00:00, -5.141,8
None, None, 1.42, None, 76.39,2017-02-20 05:00:00, -5.115,8
None, None, 1.668, None, 78.6,2017-02-20 06:00:00, -5.177,8
None, None, 1.788, None, 80.6,2017-02-20 07:00:00, -5.315,8
None, None, 1.324, None, 81.8,2017-02-20 08:00:00, -5.539,8
None, None, 0.447, None, 82.9,2017-02-20 09:00:00, -5.792,8
None, None, 0.302, None, 81.3,2017-02-20 10:00:00, -5.244,8
None, None, 0.505, None, 75.74,2017-02-20 11:00:00, -4.491,8
None, None, 0.134, None, 69.83,2017-02-20 12:00:00, -3.791,8
None, None, 0.822, None, 68.55,2017-02-20 13:00:00, -3.083,8
None, None, 1.368, None, 67.61,2017-02-20 14:00:00, -3.599,8
None, None, 1.655, None, 66.29,2017-02-20 15:00:00, -2.863,8
None, None, 1.378, None, 67.94,2017-02-20 16:00:00, -3.63,8
None, None, 1.027, None, 70.8,2017-02-20 17:00:00, -4.887,8
None, None, 0.876, None, 71.93,2017-02-20 18:00:00, -4.457,8
None, None, 0.91, None, 74.11,2017-02-20 19:00:00, -4.259,8
None, None, 0.527, None, 74.42,2017-02-20 20:00:00, -4.036,8
None, None, 1.216, None, 77.58,2017-02-20 21:00:00, -3.986,8
None, None, 0.809, None, 80.5,2017-02-20 22:00:00, -4.356,8
None, None, 0.266, None, 79.77,2017-02-20 23:00:00, -4.378,8
None, None, 1.072, None, 80.1,2017-02-21 00:00:00, -4.518,8
None, None, 0.773, None, 81.8,2017-02-21 01:00:00, -4.66,8
None, None, 0.133, None, 79.95,2017-02-21 02:00:00, -4.403,8
