station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
88.3, None, None, None, 0.006, 1.917, None, None, -18.0, 910.0, None, None, None, None, None, 69.99, None, None, -17.06, None, None, None, None, 0.206, None, None, None, None, None, None, 2016-01-01 00:00:00, None
89.1, None, None, None, 0.006, 1.974, None, None, -19.0, 910.0, None, None, None, None, None, 70.06, None, None, -17.76, None, None, None, None, 0.0, None, None, None, None, None, None, 2016-01-01 02:00:00, None
88.8, None, None, None, 0.006, 2.112, None, None, -19.0, 910.0, None, None, None, None, None, 70.0, None, None, -18.05, None, None, None, None, 0.214, None, None, None, None, None, None, 2016-01-01 03:00:00, None
89.1, None, None, None, 0.006, 17.82, None, None, -19.0, 910.0, None, None, None, None, None, 70.11, None, None, -17.84, None, None, None, None, 8.36, None, None, None, None, None, None, 2016-01-01 04:00:00, None
89.7, None, None, None, None, None, None, None, -18.0, 910.0, None, None, None, None, None, 70.18, None, None, -17.12, None, None, None, None, None, None, None, None, None, None, None, 2016-01-01 05:00:00, None
90.8, None, None, None, 0.005, 34.01, None, None, -17.0, 909.0, None, None, None, None, None, 70.46, None, None, -16.1, None, None, None, None, 1.792, None, None, None, None, None, None, 2016-01-01 06:00:00, None
90.8, None, None, None, 0.006, 38.18, None, None, -16.0, 909.0, None, None, None, None, None, 70.23, None, None, -15.25, None, None, None, None, 0.345, None, None, None, None, None, None, 2016-01-01 08:00:00, None
91.9, None, None, None, 0.002, 38.2, None, None, -15.0, 909.0, None, None, None, None, None, 70.24, None, None, -13.81, None, None, None, None, 0.12, None, None, None, None, None, None, 2016-01-01 09:00:00, None
92.4, None, None, None, 0.005, 38.09, None, None, -13.0, 909.0, None, None, None, None, None, 70.3, None, None, -12.17, None, None, None, None, 0.12, None, None, None, None, None, None, 2016-01-01 10:00:00, None
92.9, None, None, None, 0.005, 37.89, None, None, -11.0, 909.0, None, None, None, None, None, 70.14, None, None, -10.39, None, None, None, None, 0.0, None, None, None, None, None, None, 2016-01-01 11:00:00, None
91.1, None, None, None, 0.006, 33.0, None, None, -10.0, 908.0, None, None, None, None, None, 70.26, None, None, -8.95, None, None, None, None, 4.078, None, None, None, None, None, None, 2016-01-01 12:00:00, None
87.8, None, None, None, None, None, None, None, -11.0, 907.0, None, None, None, None, None, None, None, None, -9.67, None, None, None, None, None, None, None, None, None, None, None, 2016-01-01 13:00:00, None
90.9, None, None, None, 0.005, 26.07, None, None, -13.0, 907.0, None, None, None, None, None, 70.1, None, None, -12.26, None, None, None, None, 0.227, None, None, None, None, None, None, 2016-01-01 15:00:00, None
93.2, None, None, None, 0.006, 26.15, None, None, -13.0, 906.0, None, None, None, None, None, 70.12, None, None, -12.55, None, None, None, None, 0.0, None, None, None, None, None, None, 2016-01-01 16:00:00, None
93.8, None, None, None, 0.006, 26.14, None, None, -13.0, 906.0, None, None, None, None, None, 70.14, None, None, -12.48, None, None, None, None, 0.02, None, None, None, None, None, None, 2016-01-01 17:00:00, None
93.2, None, None, None, 0.006, 29.16, None, None, -13.0, 905.0, None, None, None, None, None, 70.2, None, None, -11.87, None, None, None, None, 5.081, None, None, None, None, None, None, 2016-01-01 18:00:00, None
92.5, None, None, None, 0.006, 31.68, None, None, -13.0, 905.0, None, None, None, None, None, 69.69, None, None, -12.22, None, None, None, None, 4.239, None, None, None, None, None, None, 2016-01-01 19:00:00, None
91.8, None, None, None, None, None, None, None, -14.0, 905.0, None, None, None, None, None, None, None, None, -12.84, None, None, None, None, None, None, None, None, None, None, None, 2016-01-01 20:00:00, None
91.9, None, None, None, 0.006, 30.94, None, None, -14.0, 905.0, None, None, None, None, None, 69.74, None, None, -13.46, None, None, None, None, 6.023, None, None, None, None, None, None, 2016-01-01 21:00:00, None
92.3, None, None, None, 0.005, 32.88, None, None, -14.0, 904.0, None, None, None, None, None, 69.61, None, None, -13.41, None, None, None, None, 3.606, None, None, None, None, None, None, 2016-01-01 22:00:00, None
92.1, None, None, None, 0.005, 32.75, None, None, -15.0, 904.0, None, None, None, None, None, 69.54, None, None, -13.61, None, None, None, None, 4.013, None, None, None, None, None, None, 2016-01-01 23:00:00, None
92.3, None, None, None, 0.006, 33.09, None, None, -14.0, 904.0, None, None, None, None, None, 69.43, None, None, -13.55, None, None, None, None, 3.704, None, None, None, None, None, None, 2016-01-02 00:00:00, None
