station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
89.6, None, None, None, 3.961, 349.8, None, None, -13.0, 1021.0, None, None, None, None, None, 33.32, None, None, -11.46, None, None, None, None, 24.54, None, None, None, None, None, None, 2016-01-01 00:00:00, None
93.0, None, None, None, 3.607, 339.7, None, None, -13.0, 1020.0, None, None, None, None, None, 33.7, None, None, -12.01, None, None, None, None, 30.1, None, None, None, None, None, None, 2016-01-01 02:00:00, None
93.6, None, None, None, 2.042, 323.7, None, None, -14.0, 1020.0, None, None, None, None, None, 33.15, None, None, -12.96, None, None, None, None, 33.28, None, None, None, None, None, None, 2016-01-01 03:00:00, None
94.5, None, None, None, 2.231, 348.2, None, None, -13.0, 1020.0, None, None, None, None, None, 33.44, None, None, -12.31, None, None, None, None, 30.06, None, None, None, None, None, None, 2016-01-01 04:00:00, None
93.7, None, None, None, 2.953, 0.503, None, None, -13.0, 1020.0, None, None, None, None, None, 33.44, None, None, -11.88, None, None, None, None, 19.38, None, None, None, None, None, None, 2016-01-01 05:00:00, None
93.5, None, None, None, None, None, None, None, -12.0, 1019.0, None, None, None, None, None, None, None, None, -11.65, None, None, None, None, None, None, None, None, None, None, None, 2016-01-01 06:00:00, None
91.0, None, None, None, 3.571, 3.062, None, None, -12.0, 1019.0, None, None, None, None, None, 33.47, None, None, -10.54, None, None, None, None, 19.77, None, None, None, None, None, None, 2016-01-01 08:00:00, None
90.4, None, None, None, 4.037, 350.7, None, None, -12.0, 1019.0, None, None, None, None, None, 33.27, None, None, -10.91, None, None, None, None, 31.72, None, None, None, None, None, None, 2016-01-01 09:00:00, None
85.4, None, None, None, None, None, None, None, -10.0, 1017.0, None, None, None, None, None, None, None, None, -8.61, None, None, None, None, None, None, None, None, None, None, None, 2016-01-01 12:00:00, None
88.5, None, None, None, 3.758, 27.35, None, None, -10.0, 1017.0, None, None, None, None, None, 33.0, None, None, -8.54, None, None, None, None, 43.78, None, None, None, None, None, None, 2016-01-01 14:00:00, None
