station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 7.99, 96.8, None, None, None, None, None, None, None, None, None, None, None, -12.81, None, None, None, None, 13.44, None, None, None, None, 2016-01-01 00:00:00, None
None, None, None, None, 8.24, 95.2, None, None, None, None, None, None, None, None, None, None, None, -12.73, None, None, None, None, 14.72, None, None, None, None, 2016-01-01 01:00:00, None
None, None, None, None, 8.61, 95.3, None, None, None, None, None, None, None, None, None, None, None, -12.7, None, None, None, None, 16.29, None, None, None, None, 2016-01-01 02:00:00, None
None, None, None, None, 9.36, 95.0, None, None, None, None, None, None, None, None, None, None, None, -12.55, None, None, None, None, 15.46, None, None, None, None, 2016-01-01 03:00:00, None
None, None, None, None, 8.16, 93.3, None, None, None, None, None, None, None, None, None, None, None, -12.39, None, None, None, None, 17.09, None, None, None, None, 2016-01-01 04:00:00, None
None, None, None, None, 8.87, 95.3, None, None, None, None, None, None, None, None, None, None, None, -12.17, None, None, None, None, 16.78, None, None, None, None, 2016-01-01 05:00:00, None
None, None, None, None, 8.56, 97.9, None, None, None, None, None, None, None, None, None, None, None, -12.09, None, None, None, None, 15.49, None, None, None, None, 2016-01-01 06:00:00, None
None, None, None, None, 7.88, 100.5, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 16.34, None, None, None, None, 2016-01-01 07:00:00, None
None, None, None, None, 9.65, 97.8, None, None, None, None, None, None, None, None, None, None, None, -12.17, None, None, None, None, 16.29, None, None, None, None, 2016-01-01 08:00:00, None
None, None, None, None, 8.71, 100.6, None, None, None, None, None, None, None, None, None, None, None, -12.32, None, None, None, None, 16.4, None, None, None, None, 2016-01-01 09:00:00, None
None, None, None, None, 7.59, 100.0, None, None, None, None, None, None, None, None, None, None, None, -12.24, None, None, None, None, 16.91, None, None, None, None, 2016-01-01 10:00:00, None
None, None, None, None, 7.31, 100.1, None, None, None, None, None, None, None, None, None, None, None, -12.15, None, None, None, None, 16.89, None, None, None, None, 2016-01-01 11:00:00, None
None, None, None, None, 7.9, 99.7, None, None, None, None, None, None, None, None, None, None, None, -12.1, None, None, None, None, 15.59, None, None, None, None, 2016-01-01 12:00:00, None
