station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
23.44, None, None, None, 4.802, 348.0, None, None, -23.0, None, None, None, None, None, None, None, None, -7.26, None, None, None, None, 32.77, None, None, None, None, 2016-01-02 00:00:00, None
23.18, None, None, None, 1.34, 35.74, None, None, -23.0, None, None, None, None, None, None, None, None, -7.21, None, None, None, None, 64.03, None, None, None, None, 2016-01-02 01:00:00, None
23.11, None, None, None, 2.5, 9.67, None, None, -23.0, None, None, None, None, None, None, None, None, -7.2, None, None, None, None, 48.63, None, None, None, None, 2016-01-02 02:00:00, None
22.85, None, None, None, 1.846, 31.06, None, None, -23.0, None, None, None, None, None, None, None, None, -7.17, None, None, None, None, 59.77, None, None, None, None, 2016-01-02 03:00:00, None
22.61, None, None, None, 2.122, 75.2, None, None, -23.0, None, None, None, None, None, None, None, None, -6.556, None, None, None, None, 55.76, None, None, None, None, 2016-01-02 04:00:00, None
22.81, None, None, None, 2.959, 336.5, None, None, -23.0, None, None, None, None, None, None, None, None, -7.04, None, None, None, None, 45.58, None, None, None, None, 2016-01-02 05:00:00, None
22.74, None, None, None, 6.501, 343.3, None, None, -23.0, None, None, None, None, None, None, None, None, -6.809, None, None, None, None, 28.81, None, None, None, None, 2016-01-02 06:00:00, None
22.8, None, None, None, 1.8, 34.01, None, None, -23.0, None, None, None, None, None, None, None, None, -7.21, None, None, None, None, 53.0, None, None, None, None, 2016-01-02 07:00:00, None
23.17, None, None, None, 2.849, 338.6, None, None, -24.0, None, None, None, None, None, None, None, None, -8.04, None, None, None, None, 51.78, None, None, None, None, 2016-01-02 08:00:00, None
22.8, None, None, None, 2.645, 47.74, None, None, -23.0, None, None, None, None, None, None, None, None, -7.01, None, None, None, None, 55.4, None, None, None, None, 2016-01-02 09:00:00, None
22.05, None, None, None, 3.222, 343.3, None, None, -21.0, None, None, None, None, None, None, None, None, -4.286, None, None, None, None, 36.29, None, None, None, None, 2016-01-02 10:00:00, None
21.29, None, None, None, 3.076, 350.8, None, None, -19.0, None, None, None, None, None, None, None, None, -1.973, None, None, None, None, 45.8, None, None, None, None, 2016-01-02 11:00:00, None
20.14, None, None, None, 4.22, 341.2, None, None, -19.0, None, None, None, None, None, None, None, None, 1.24, None, None, None, None, 29.9, None, None, None, None, 2016-01-02 12:00:00, None
19.5, None, None, None, 0.807, 356.5, None, None, -18.0, None, None, None, None, None, None, None, None, 3.364, None, None, None, None, 68.4, None, None, None, None, 2016-01-02 13:00:00, None
19.93, None, None, None, 0.475, 82.2, None, None, -19.0, None, None, None, None, None, None, None, None, 1.95, None, None, None, None, 66.21, None, None, None, None, 2016-01-02 14:00:00, None
21.16, None, None, None, 3.861, 336.0, None, None, -19.0, None, None, None, None, None, None, None, None, -1.942, None, None, None, None, 41.88, None, None, None, None, 2016-01-02 15:00:00, None
21.66, None, None, None, 6.0, 340.3, None, None, -20.0, None, None, None, None, None, None, None, None, -3.393, None, None, None, None, 23.03, None, None, None, None, 2016-01-02 16:00:00, None
21.93, None, None, None, 5.855, 337.7, None, None, -21.0, None, None, None, None, None, None, None, None, -4.306, None, None, None, None, 13.36, None, None, None, None, 2016-01-02 17:00:00, None
22.2, None, None, None, 7.82, 340.6, None, None, -22.0, None, None, None, None, None, None, None, None, -5.193, None, None, None, None, 14.71, None, None, None, None, 2016-01-02 18:00:00, None
22.31, None, None, None, 6.891, 346.5, None, None, -22.0, None, None, None, None, None, None, None, None, -5.583, None, None, None, None, 13.47, None, None, None, None, 2016-01-02 19:00:00, None
22.48, None, None, None, 6.193, 341.0, None, None, -22.0, None, None, None, None, None, None, None, None, -5.925, None, None, None, None, 27.23, None, None, None, None, 2016-01-02 20:00:00, None
22.64, None, None, None, 0.992, 0.8, None, None, -23.0, None, None, None, None, None, None, None, None, -6.681, None, None, None, None, 55.82, None, None, None, None, 2016-01-02 21:00:00, None
22.67, None, None, None, 2.573, 127.7, None, None, -23.0, None, None, None, None, None, None, None, None, -6.995, None, None, None, None, 45.02, None, None, None, None, 2016-01-02 22:00:00, None
23.48, None, None, None, 1.63, 312.9, None, None, -24.0, None, None, None, None, None, None, None, None, -8.22, None, None, None, None, 27.0, None, None, None, None, 2016-01-02 23:00:00, None
25.53, None, None, None, 0.616, 353.2, None, None, -24.0, None, None, None, None, None, None, None, None, -9.01, None, None, None, None, 64.21, None, None, None, None, 2016-01-03 00:00:00, None
26.73, None, None, None, 1.347, 83.0, None, None, -23.0, None, None, None, None, None, None, None, None, -8.91, None, None, None, None, 24.13, None, None, None, None, 2016-01-03 01:00:00, None
26.24, None, None, None, 1.549, 90.2, None, None, -24.0, None, None, None, None, None, None, None, None, -9.61, None, None, None, None, 29.73, None, None, None, None, 2016-01-03 02:00:00, None
27.01, None, None, None, 7.09, 107.9, None, None, -24.0, None, None, None, None, None, None, None, None, -9.85, None, None, None, None, 11.96, None, None, None, None, 2016-01-03 03:00:00, None
23.96, None, None, None, 7.29, 111.4, None, None, -24.0, None, None, None, None, None, None, None, None, -8.79, None, None, None, None, 13.6, None, None, None, None, 2016-01-03 04:00:00, None
23.5, None, None, None, 6.244, 95.8, None, None, -24.0, None, None, None, None, None, None, None, None, -8.5, None, None, None, None, 12.35, None, None, None, None, 2016-01-03 05:00:00, None
23.83, None, None, None, 6.211, 125.3, None, None, -24.0, None, None, None, None, None, None, None, None, -8.76, None, None, None, None, 16.94, None, None, None, None, 2016-01-03 06:00:00, None
24.01, None, None, None, 6.433, 127.9, None, None, -24.0, None, None, None, None, None, None, None, None, -8.97, None, None, None, None, 28.94, None, None, None, None, 2016-01-03 07:00:00, None
23.63, None, None, None, 6.333, 113.7, None, None, -24.0, None, None, None, None, None, None, None, None, -8.51, None, None, None, None, 18.45, None, None, None, None, 2016-01-03 08:00:00, None
23.62, None, None, None, 2.154, 145.5, None, None, -24.0, None, None, None, None, None, None, None, None, -8.3, None, None, None, None, 52.22, None, None, None, None, 2016-01-03 09:00:00, None
23.15, None, None, None, 0.921, 211.0, None, None, -22.0, None, None, None, None, None, None, None, None, -6.507, None, None, None, None, 63.68, None, None, None, None, 2016-01-03 10:00:00, None
22.18, None, None, None, 2.838, 226.8, None, None, -21.0, None, None, None, None, None, None, None, None, -4.317, None, None, None, None, 32.91, None, None, None, None, 2016-01-03 11:00:00, None
20.39, None, None, None, 0.731, 217.3, None, None, -20.0, None, None, None, None, None, None, None, None, 0.413, None, None, None, None, 63.42, None, None, None, None, 2016-01-03 12:00:00, None
20.88, None, None, None, 0.436, 181.0, None, None, -19.0, None, None, None, None, None, None, None, None, -1.214, None, None, None, None, 72.5, None, None, None, None, 2016-01-03 13:00:00, None
22.26, None, None, None, 3.71, 106.4, None, None, -22.0, None, None, None, None, None, None, None, None, -5.601, None, None, None, None, 28.34, None, None, None, None, 2016-01-03 14:00:00, None
22.69, None, None, None, 2.292, 102.5, None, None, -23.0, None, None, None, None, None, None, None, None, -7.05, None, None, None, None, 53.88, None, None, None, None, 2016-01-03 15:00:00, None
23.31, None, None, None, 4.386, 332.1, None, None, -23.0, None, None, None, None, None, None, None, None, -7.86, None, None, None, None, 31.32, None, None, None, None, 2016-01-03 16:00:00, None
23.66, None, None, None, 1.59, 127.3, None, None, -24.0, None, None, None, None, None, None, None, None, -9.04, None, None, None, None, 59.74, None, None, None, None, 2016-01-03 17:00:00, None
23.99, None, None, None, 2.591, 60.28, None, None, -25.0, None, None, None, None, None, None, None, None, -9.52, None, None, None, None, 52.0, None, None, None, None, 2016-01-03 18:00:00, None
24.03, None, None, None, 7.79, 335.6, None, None, -25.0, None, None, None, None, None, None, None, None, -9.63, None, None, None, None, 11.66, None, None, None, None, 2016-01-03 19:00:00, None
23.87, None, None, None, 5.983, 351.3, None, None, -25.0, None, None, None, None, None, None, None, None, -9.72, None, None, None, None, 21.31, None, None, None, None, 2016-01-03 20:00:00, None
23.97, None, None, None, 1.011, 14.74, None, None, -25.0, None, None, None, None, None, None, None, None, -10.08, None, None, None, None, 54.3, None, None, None, None, 2016-01-03 21:00:00, None
24.14, None, None, None, 2.9, 312.3, None, None, -25.0, None, None, None, None, None, None, None, None, -10.23, None, None, None, None, 35.31, None, None, None, None, 2016-01-03 22:00:00, None
23.58, None, None, None, 2.491, 29.6, None, None, -25.0, None, None, None, None, None, None, None, None, -9.58, None, None, None, None, 50.66, None, None, None, None, 2016-01-03 23:00:00, None
23.77, None, None, None, 4.198, 350.3, None, None, -25.0, None, None, None, None, None, None, None, None, -9.81, None, None, None, None, 52.46, None, None, None, None, 2016-01-04 00:00:00, None
23.93, None, None, None, 3.837, 338.7, None, None, -25.0, None, None, None, None, None, None, None, None, -9.93, None, None, None, None, 41.74, None, None, None, None, 2016-01-04 01:00:00, None
24.17, None, None, None, 3.844, 0.051, None, None, -25.0, None, None, None, None, None, None, None, None, -10.33, None, None, None, None, 51.14, None, None, None, None, 2016-01-04 02:00:00, None
24.14, None, None, None, 4.637, 343.7, None, None, -25.0, None, None, None, None, None, None, None, None, -10.2, None, None, None, None, 33.26, None, None, None, None, 2016-01-04 03:00:00, None
24.08, None, None, None, 3.652, 11.79, None, None, -25.0, None, None, None, None, None, None, None, None, -10.03, None, None, None, None, 50.37, None, None, None, None, 2016-01-04 04:00:00, None
24.05, None, None, None, 2.018, 51.74, None, None, -25.0, None, None, None, None, None, None, None, None, -10.14, None, None, None, None, 57.33, None, None, None, None, 2016-01-04 05:00:00, None
24.1, None, None, None, 1.686, 91.4, None, None, -25.0, None, None, None, None, None, None, None, None, -10.48, None, None, None, None, 56.69, None, None, None, None, 2016-01-04 06:00:00, None
24.24, None, None, None, 1.406, 97.6, None, None, -25.0, None, None, None, None, None, None, None, None, -10.57, None, None, None, None, 61.61, None, None, None, None, 2016-01-04 07:00:00, None
24.31, None, None, None, 4.37, 354.1, None, None, -25.0, None, None, None, None, None, None, None, None, -10.39, None, None, None, None, 41.63, None, None, None, None, 2016-01-04 08:00:00, None
23.99, None, None, None, 3.438, 7.47, None, None, -25.0, None, None, None, None, None, None, None, None, -9.71, None, None, None, None, 51.15, None, None, None, None, 2016-01-04 09:00:00, None
24.02, None, None, None, 2.344, 14.28, None, None, -24.0, None, None, None, None, None, None, None, None, -9.21, None, None, None, None, 60.09, None, None, None, None, 2016-01-04 10:00:00, None
23.36, None, None, None, 5.682, 335.3, None, None, -23.0, None, None, None, None, None, None, None, None, -7.61, None, None, None, None, 23.92, None, None, None, None, 2016-01-04 11:00:00, None
22.4, None, None, None, 2.909, 341.5, None, None, -22.0, None, None, None, None, None, None, None, None, -5.676, None, None, None, None, 58.23, None, None, None, None, 2016-01-04 12:00:00, None
22.94, None, None, None, 5.264, 344.9, None, None, -23.0, None, None, None, None, None, None, None, None, -6.825, None, None, None, None, 33.01, None, None, None, None, 2016-01-04 13:00:00, None
23.38, None, None, None, 3.442, 327.3, None, None, -23.0, None, None, None, None, None, None, None, None, -7.08, None, None, None, None, 39.28, None, None, None, None, 2016-01-04 14:00:00, None
25.29, None, None, None, 6.891, 329.5, None, None, -22.0, None, None, None, None, None, None, None, None, -6.833, None, None, None, None, 11.86, None, None, None, None, 2016-01-04 15:00:00, None
29.99, None, None, None, 6.31, 331.7, None, None, -20.0, None, None, None, None, None, None, None, None, -7.15, None, None, None, None, 25.41, None, None, None, None, 2016-01-04 16:00:00, None
36.74, None, None, None, 3.894, 344.7, None, None, -19.0, None, None, None, None, None, None, None, None, -7.57, None, None, None, None, 43.51, None, None, None, None, 2016-01-04 17:00:00, None
41.95, None, None, None, 4.338, 342.0, None, None, -17.0, None, None, None, None, None, None, None, None, -7.56, None, None, None, None, 39.06, None, None, None, None, 2016-01-04 18:00:00, None
43.25, None, None, None, 0.963, 330.9, None, None, -17.0, None, None, None, None, None, None, None, None, -7.71, None, None, None, None, 66.45, None, None, None, None, 2016-01-04 19:00:00, None
48.13, None, None, None, 2.804, 347.3, None, None, -15.0, None, None, None, None, None, None, None, None, -7.02, None, None, None, None, 46.56, None, None, None, None, 2016-01-04 20:00:00, None
45.33, None, None, None, 0.55, 331.8, None, None, -16.0, None, None, None, None, None, None, None, None, -7.28, None, None, None, None, 75.2, None, None, None, None, 2016-01-04 21:00:00, None
48.77, None, None, None, 3.185, 27.54, None, None, -14.0, None, None, None, None, None, None, None, None, -6.152, None, None, None, None, 57.19, None, None, None, None, 2016-01-04 22:00:00, None
43.66, None, None, None, 2.574, 122.4, None, None, -16.0, None, None, None, None, None, None, None, None, -6.926, None, None, None, None, 48.9, None, None, None, None, 2016-01-04 23:00:00, None
48.8, None, None, None, 1.457, 309.2, None, None, -14.0, None, None, None, None, None, None, None, None, -6.152, None, None, None, None, 55.07, None, None, None, None, 2016-01-05 00:00:00, None
49.27, None, None, None, 2.369, 312.3, None, None, -14.0, None, None, None, None, None, None, None, None, -6.24, None, None, None, None, 43.1, None, None, None, None, 2016-01-05 01:00:00, None
50.76, None, None, None, 6.069, 327.9, None, None, -14.0, None, None, None, None, None, None, None, None, -6.072, None, None, None, None, 22.71, None, None, None, None, 2016-01-05 02:00:00, None
51.54, None, None, None, 3.317, 322.4, None, None, -14.0, None, None, None, None, None, None, None, None, -6.054, None, None, None, None, 24.26, None, None, None, None, 2016-01-05 03:00:00, None
50.85, None, None, None, 2.312, 296.5, None, None, -14.0, None, None, None, None, None, None, None, None, -6.298, None, None, None, None, 30.41, None, None, None, None, 2016-01-05 04:00:00, None
51.31, None, None, None, 3.855, 321.0, None, None, -14.0, None, None, None, None, None, None, None, None, -6.122, None, None, None, None, 25.38, None, None, None, None, 2016-01-05 05:00:00, None
51.74, None, None, None, 5.737, 325.8, None, None, -13.0, None, None, None, None, None, None, None, None, -5.83, None, None, None, None, 14.19, None, None, None, None, 2016-01-05 06:00:00, None
51.84, None, None, None, 3.929, 319.7, None, None, -13.0, None, None, None, None, None, None, None, None, -5.859, None, None, None, None, 31.78, None, None, None, None, 2016-01-05 07:00:00, None
51.47, None, None, None, 1.537, 312.1, None, None, -13.0, None, None, None, None, None, None, None, None, -6.006, None, None, None, None, 50.51, None, None, None, None, 2016-01-05 08:00:00, None
51.78, None, None, None, 2.181, 323.3, None, None, -12.0, None, None, None, None, None, None, None, None, -5.017, None, None, None, None, 48.96, None, None, None, None, 2016-01-05 09:00:00, None
51.25, None, None, None, 2.05, 291.9, None, None, -12.0, None, None, None, None, None, None, None, None, -4.821, None, None, None, None, 39.46, None, None, None, None, 2016-01-05 10:00:00, None
43.25, None, None, None, 4.315, 132.3, None, None, -14.0, None, None, None, None, None, None, None, None, -4.766, None, None, None, None, 31.67, None, None, None, None, 2016-01-05 11:00:00, None
42.16, None, None, None, 4.709, 82.7, None, None, -14.0, None, None, None, None, None, None, None, None, -4.606, None, None, None, None, 53.51, None, None, None, None, 2016-01-05 12:00:00, None
37.85, None, None, None, 0.98, 134.7, None, None, -14.0, None, None, None, None, None, None, None, None, -3.376, None, None, None, None, 64.67, None, None, None, None, 2016-01-05 13:00:00, None
44.16, None, None, None, 4.775, 115.9, None, None, -14.0, None, None, None, None, None, None, None, None, -4.307, None, None, None, None, 43.58, None, None, None, None, 2016-01-05 14:00:00, None
47.69, None, None, None, 2.003, 163.0, None, None, -13.0, None, None, None, None, None, None, None, None, -4.395, None, None, None, None, 60.5, None, None, None, None, 2016-01-05 15:00:00, None
50.19, None, None, None, 2.065, 193.0, None, None, -12.0, None, None, None, None, None, None, None, None, -4.633, None, None, None, None, 55.41, None, None, None, None, 2016-01-05 16:00:00, None
51.47, None, None, None, 0.278, 278.9, None, None, -12.0, None, None, None, None, None, None, None, None, -4.712, None, None, None, None, 76.1, None, None, None, None, 2016-01-05 17:00:00, None
51.6, None, None, None, 2.42, 134.5, None, None, -12.0, None, None, None, None, None, None, None, None, -4.453, None, None, None, None, 53.84, None, None, None, None, 2016-01-05 18:00:00, None
51.39, None, None, None, 1.235, 223.4, None, None, -12.0, None, None, None, None, None, None, None, None, -4.329, None, None, None, None, 63.6, None, None, None, None, 2016-01-05 19:00:00, None
51.08, None, None, None, 3.21, 302.8, None, None, -12.0, None, None, None, None, None, None, None, None, -4.155, None, None, None, None, 28.97, None, None, None, None, 2016-01-05 20:00:00, None
50.93, None, None, None, 1.263, 326.2, None, None, -12.0, None, None, None, None, None, None, None, None, -3.992, None, None, None, None, 58.15, None, None, None, None, 2016-01-05 21:00:00, None
50.92, None, None, None, 4.239, 326.5, None, None, -12.0, None, None, None, None, None, None, None, None, -3.975, None, None, None, None, 36.05, None, None, None, None, 2016-01-05 22:00:00, None
50.74, None, None, None, 4.035, 331.2, None, None, -11.0, None, None, None, None, None, None, None, None, -3.522, None, None, None, None, 19.72, None, None, None, None, 2016-01-05 23:00:00, None
50.69, None, None, None, 2.706, 329.3, None, None, -11.0, None, None, None, None, None, None, None, None, -3.368, None, None, None, None, 38.93, None, None, None, None, 2016-01-06 00:00:00, None
50.73, None, None, None, 6.673, 334.4, None, None, -11.0, None, None, None, None, None, None, None, None, -3.217, None, None, None, None, 16.87, None, None, None, None, 2016-01-06 01:00:00, None
50.84, None, None, None, 1.619, 2.551, None, None, -11.0, None, None, None, None, None, None, None, None, -3.093, None, None, None, None, 54.8, None, None, None, None, 2016-01-06 02:00:00, None
50.63, None, None, None, 2.518, 344.8, None, None, -11.0, None, None, None, None, None, None, None, None, -3.227, None, None, None, None, 57.51, None, None, None, None, 2016-01-06 03:00:00, None
50.61, None, None, None, 2.799, 359.2, None, None, -12.0, None, None, None, None, None, None, None, None, -3.743, None, None, None, None, 48.21, None, None, None, None, 2016-01-06 04:00:00, None
51.23, None, None, None, 1.533, 6.801, None, None, -11.0, None, None, None, None, None, None, None, None, -3.552, None, None, None, None, 55.58, None, None, None, None, 2016-01-06 05:00:00, None
51.28, None, None, None, 1.973, 82.2, None, None, -11.0, None, None, None, None, None, None, None, None, -3.542, None, None, None, None, 32.66, None, None, None, None, 2016-01-06 06:00:00, None
51.07, None, None, None, 1.309, 343.6, None, None, -11.0, None, None, None, None, None, None, None, None, -3.429, None, None, None, None, 49.32, None, None, None, None, 2016-01-06 07:00:00, None
50.97, None, None, None, 3.353, 326.1, None, None, -11.0, None, None, None, None, None, None, None, None, -3.573, None, None, None, None, 23.7, None, None, None, None, 2016-01-06 08:00:00, None
50.55, None, None, None, 5.369, 338.5, None, None, -11.0, None, None, None, None, None, None, None, None, -2.864, None, None, None, None, 19.44, None, None, None, None, 2016-01-06 09:00:00, None
50.6, None, None, None, 2.398, 5.198, None, None, -10.0, None, None, None, None, None, None, None, None, -2.53, None, None, None, None, 50.08, None, None, None, None, 2016-01-06 10:00:00, None
50.21, None, None, None, 0.591, 256.4, None, None, -9.0, None, None, None, None, None, None, None, None, -1.207, None, None, None, None, 63.02, None, None, None, None, 2016-01-06 11:00:00, None
33.04, None, None, None, 1.324, 344.5, None, None, -13.0, None, None, None, None, None, None, None, None, -0.322, None, None, None, None, 55.98, None, None, None, None, 2016-01-06 12:00:00, None
30.55, None, None, None, 2.139, 342.3, None, None, -14.0, None, None, None, None, None, None, None, None, -0.643, None, None, None, None, 33.64, None, None, None, None, 2016-01-06 13:00:00, None
34.25, None, None, None, 4.702, 349.2, None, None, -14.0, None, None, None, None, None, None, None, None, -1.29, None, None, None, None, 24.94, None, None, None, None, 2016-01-06 14:00:00, None
37.25, None, None, None, 4.391, 343.7, None, None, -13.0, None, None, None, None, None, None, None, None, -1.604, None, None, None, None, 23.18, None, None, None, None, 2016-01-06 15:00:00, None
37.54, None, None, None, 1.666, 31.19, None, None, -13.0, None, None, None, None, None, None, None, None, -2.213, None, None, None, None, 59.69, None, None, None, None, 2016-01-06 16:00:00, None
43.45, None, None, None, 0.61, 73.7, None, None, -12.0, None, None, None, None, None, None, None, None, -2.554, None, None, None, None, 55.83, None, None, None, None, 2016-01-06 17:00:00, None
43.37, None, None, None, 5.692, 334.5, None, None, -12.0, None, None, None, None, None, None, None, None, -2.603, None, None, None, None, 12.72, None, None, None, None, 2016-01-06 18:00:00, None
42.54, None, None, None, 3.709, 343.1, None, None, -13.0, None, None, None, None, None, None, None, None, -2.843, None, None, None, None, 24.57, None, None, None, None, 2016-01-06 19:00:00, None
43.45, None, None, None, 1.081, 6.959, None, None, -12.0, None, None, None, None, None, None, None, None, -2.786, None, None, None, None, 32.62, None, None, None, None, 2016-01-06 20:00:00, None
41.78, None, None, None, 4.439, 347.3, None, None, -13.0, None, None, None, None, None, None, None, None, -2.613, None, None, None, None, 22.24, None, None, None, None, 2016-01-06 21:00:00, None
42.58, None, None, None, 2.434, 16.76, None, None, -12.0, None, None, None, None, None, None, None, None, -2.719, None, None, None, None, 37.0, None, None, None, None, 2016-01-06 22:00:00, None
44.19, None, None, None, 4.275, 348.2, None, None, -12.0, None, None, None, None, None, None, None, None, -2.804, None, None, None, None, 22.51, None, None, None, None, 2016-01-06 23:00:00, None
42.99, None, None, None, 6.044, 349.9, None, None, -12.0, None, None, None, None, None, None, None, None, -2.814, None, None, None, None, 14.48, None, None, None, None, 2016-01-07 00:00:00, None
44.21, None, None, None, 2.218, 4.739, None, None, -12.0, None, None, None, None, None, None, None, None, -3.035, None, None, None, None, 33.63, None, None, None, None, 2016-01-07 01:00:00, None
46.22, None, None, None, 0.663, 32.54, None, None, -12.0, None, None, None, None, None, None, None, None, -3.129, None, None, None, None, 53.27, None, None, None, None, 2016-01-07 02:00:00, None
48.39, None, None, None, 3.205, 358.1, None, None, -12.0, None, None, None, None, None, None, None, None, -3.292, None, None, None, None, 39.64, None, None, None, None, 2016-01-07 03:00:00, None
48.29, None, None, None, 6.442, 350.6, None, None, -12.0, None, None, None, None, None, None, None, None, -3.253, None, None, None, None, 16.43, None, None, None, None, 2016-01-07 04:00:00, None
49.06, None, None, None, 9.81, 336.9, None, None, -11.0, None, None, None, None, None, None, None, None, -3.238, None, None, None, None, 14.74, None, None, None, None, 2016-01-07 05:00:00, None
47.66, None, None, None, 10.19, 343.0, None, None, -12.0, None, None, None, None, None, None, None, None, -3.331, None, None, None, None, 14.54, None, None, None, None, 2016-01-07 06:00:00, None
