station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, snwfl_amt_pst1hr, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -24.9, 78.75, None, None, None, None, None, None, None, None, None, -27.0, None, None, None, None, 2016-01-03 08:00:00, None, 46.52, None
None, -24.37, 78.27, None, None, None, None, None, None, None, None, None, -27.0, None, None, None, None, 2016-01-03 09:00:00, None, 46.38, None
None, -21.56, 81.0, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, 2016-01-03 10:00:00, None, 46.07, None
None, -17.7, 66.8, None, None, None, None, None, None, None, None, None, -22.0, None, None, None, None, 2016-01-03 11:00:00, None, 45.7, None
None, -17.56, 65.16, None, None, None, None, None, None, None, None, None, -22.0, None, None, None, None, 2016-01-03 12:00:00, None, 46.03, None
None, -15.21, 68.83, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, 2016-01-03 13:00:00, None, 46.87, None
None, -15.16, 72.25, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, 2016-01-03 14:00:00, None, 46.98, None
None, -16.94, 80.8, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, 2016-01-03 15:00:00, None, 46.99, None
None, -18.81, 83.4, None, None, None, None, None, None, None, None, None, -21.0, None, None, None, None, 2016-01-03 16:00:00, None, 46.06, None
None, -20.55, 82.1, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, 2016-01-03 17:00:00, None, 46.07, None
None, -21.51, 77.91, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, 2016-01-03 18:00:00, None, 45.49, None
None, -22.18, 82.8, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, 2016-01-03 19:00:00, None, 46.31, None
None, -22.18, 80.6, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, 2016-01-03 20:00:00, None, 46.14, None
None, -21.49, 82.8, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, 2016-01-03 21:00:00, None, 46.54, None
None, -20.66, 82.7, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, 2016-01-03 22:00:00, None, 46.3, None
None, -19.59, 83.4, None, None, None, None, None, None, None, None, None, -21.0, None, None, None, None, 2016-01-03 23:00:00, None, 46.31, None
None, -18.33, 84.4, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, 2016-01-04 00:00:00, None, 46.22, None
None, -17.28, 85.8, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, 2016-01-04 01:00:00, None, 45.35, None
None, -16.37, 85.8, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, 2016-01-04 02:00:00, None, 45.87, None
None, -15.75, 86.1, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, 2016-01-04 03:00:00, None, 45.51, None
None, -15.14, 86.5, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, 2016-01-04 04:00:00, None, 46.01, None
None, -14.77, 86.8, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2016-01-04 05:00:00, None, 47.29, None
None, -14.55, 86.8, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2016-01-04 06:00:00, None, 48.35, None
None, -14.54, 86.8, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2016-01-04 07:00:00, None, 48.12, None
None, -14.6, 86.8, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2016-01-04 08:00:00, None, 48.12, None
None, -13.74, 87.3, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2016-01-04 09:00:00, None, 48.11, None
None, -12.05, 83.8, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, 2016-01-04 10:00:00, None, 48.29, None
None, -10.76, 79.46, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2016-01-04 11:00:00, None, 48.21, None
None, -8.14, 72.15, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2016-01-04 12:00:00, None, 48.08, None
None, -7.485, 73.91, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2016-01-04 13:00:00, None, 48.23, None
None, -7.693, 77.33, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2016-01-04 14:00:00, None, 48.39, None
None, -8.45, 82.1, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2016-01-04 15:00:00, None, 48.44, None
None, -9.59, 85.4, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2016-01-04 16:00:00, None, 48.4, None
None, -10.14, 88.0, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2016-01-04 17:00:00, None, 48.36, None
None, -10.34, 88.5, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2016-01-04 18:00:00, None, 48.31, None
None, -10.76, 89.4, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2016-01-04 19:00:00, None, 48.08, None
None, -10.56, 89.7, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2016-01-04 20:00:00, None, 48.06, None
None, -10.27, 89.6, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2016-01-04 21:00:00, None, 48.02, None
None, -10.25, 88.3, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2016-01-04 22:00:00, None, 47.9, None
None, -10.61, 89.1, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2016-01-04 23:00:00, None, 47.92, None
None, -10.77, 88.8, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2016-01-05 00:00:00, None, 47.93, None
None, -11.09, 89.0, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2016-01-05 01:00:00, None, 47.81, None
None, -11.91, 88.7, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2016-01-05 02:00:00, None, 47.67, None
None, -12.09, 89.0, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2016-01-05 03:00:00, None, 47.8, None
None, -11.94, 89.3, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2016-01-05 04:00:00, None, 47.79, None
None, -11.75, 89.4, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2016-01-05 05:00:00, None, 47.77, None
None, -11.79, 89.4, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2016-01-05 06:00:00, None, 47.79, None
None, -11.76, 89.5, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2016-01-05 07:00:00, None, 47.7, None
None, -12.23, 89.4, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2016-01-05 08:00:00, None, 47.72, None
None, -11.19, 89.6, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2016-01-05 09:00:00, None, 47.63, None
None, -9.19, 83.6, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2016-01-05 10:00:00, None, 47.73, None
None, -7.582, 79.36, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, 2016-01-05 11:00:00, None, 47.83, None
None, -4.729, 72.65, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-05 12:00:00, None, 47.74, None
None, -5.58, 79.63, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-05 13:00:00, None, 47.99, None
None, -5.572, 81.2, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-05 14:00:00, None, 47.56, None
None, -6.276, 84.8, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-05 15:00:00, None, 47.47, None
None, -6.897, 88.3, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-05 16:00:00, None, 47.52, None
None, -7.07, 90.0, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-05 17:00:00, None, 47.43, None
None, -7.043, 90.4, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-05 18:00:00, None, 47.39, None
None, -7.069, 91.1, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-05 19:00:00, None, 47.05, None
None, -7.028, 91.2, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-05 20:00:00, None, 47.01, None
None, -6.778, 91.5, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-05 21:00:00, None, 46.98, None
None, -6.83, 91.7, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-05 22:00:00, None, 46.92, None
None, -7.327, 91.4, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-05 23:00:00, None, 46.56, None
None, -8.16, 91.5, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2016-01-06 00:00:00, None, 46.44, None
None, -7.912, 91.9, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2016-01-06 01:00:00, None, 46.5, None
None, -7.775, 92.2, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2016-01-06 02:00:00, None, 46.54, None
None, -7.596, 91.8, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2016-01-06 03:00:00, None, 46.38, None
None, -7.226, 92.6, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-06 04:00:00, None, None, None
None, -6.893, 92.8, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-06 05:00:00, None, None, None
None, -6.826, 92.3, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-06 06:00:00, None, None, None
None, -6.585, 92.9, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-01-06 07:00:00, None, None, None
None, -6.326, 92.7, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-01-06 08:00:00, None, 46.18, None
None, -5.568, 91.0, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-01-06 09:00:00, None, 46.15, None
None, -2.383, 80.9, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-06 10:00:00, None, 45.69, None
None, -1.967, 79.68, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-06 11:00:00, None, 45.78, None
None, -1.529, 81.4, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-06 12:00:00, None, 45.9, None
None, -0.964, 80.8, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-06 13:00:00, None, 46.03, None
None, -0.814, 82.9, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-01-06 14:00:00, None, 46.25, None
None, -1.577, 86.0, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-01-06 15:00:00, None, 46.16, None
None, -2.643, 89.9, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-06 16:00:00, None, 45.9, None
None, -3.049, 92.3, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-06 17:00:00, None, 45.77, None
None, -3.183, 92.9, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-06 18:00:00, None, 45.22, None
None, -3.252, 93.6, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-06 19:00:00, None, 47.29, None
None, -3.414, 93.9, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-06 20:00:00, None, 47.39, None
None, -3.656, 94.3, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-06 21:00:00, None, 47.51, None
None, -3.559, 94.5, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-06 22:00:00, None, 47.75, None
None, -3.656, 94.5, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-06 23:00:00, None, 47.83, None
None, -3.946, 94.5, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-07 00:00:00, None, 48.02, None
None, -3.946, 94.6, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-07 01:00:00, None, 48.01, None
None, -3.819, 94.7, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-07 02:00:00, None, 47.76, None
None, -3.8, 94.6, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-07 03:00:00, None, 48.32, None
None, -3.703, 94.7, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-07 04:00:00, None, 48.71, None
None, -3.414, 94.8, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-07 05:00:00, None, 49.72, None
None, -3.462, 94.8, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-07 06:00:00, None, 50.19, None
None, -3.564, 94.6, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-07 07:00:00, None, 50.77, None
None, -3.801, 93.9, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-07 08:00:00, None, 50.92, None
None, -3.914, 93.8, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-07 09:00:00, None, 50.7, None
None, -3.027, 89.1, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-07 10:00:00, None, 50.61, None
None, -1.985, 85.4, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-07 11:00:00, None, 49.91, None
None, -2.491, 88.5, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-07 12:00:00, None, 50.58, None
None, -2.832, 89.1, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-07 13:00:00, None, 51.72, None
None, -2.813, 89.0, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-07 14:00:00, None, 52.74, None
None, -2.985, 89.3, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-07 15:00:00, None, 53.27, None
None, -3.387, 91.0, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-01-07 16:00:00, None, 53.66, None
None, -3.659, 92.2, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-07 17:00:00, None, 53.84, None
None, -3.753, 92.6, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-07 18:00:00, None, 53.84, None
None, -3.803, 92.8, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-07 19:00:00, None, 53.13, None
None, -3.949, 92.8, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-07 20:00:00, None, 54.57, None
None, -4.043, 92.9, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-07 21:00:00, None, 54.66, None
None, -4.188, 93.0, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-07 22:00:00, None, 54.5, None
None, -4.235, 92.7, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-07 23:00:00, None, 51.82, None
None, -4.236, 92.7, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-08 00:00:00, None, 54.5, None
None, -4.382, 92.9, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-08 01:00:00, None, 55.67, None
None, -4.478, 92.7, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-08 02:00:00, None, 55.76, None
None, -4.575, 92.7, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-08 03:00:00, None, 55.75, None
None, -4.768, 92.5, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-01-08 04:00:00, None, 55.17, None
None, -5.099, 92.3, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-01-08 05:00:00, None, 55.77, None
None, -6.056, 92.8, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-01-08 06:00:00, None, 55.29, None
None, -6.346, 93.0, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-01-08 07:00:00, None, 55.44, None
None, -6.246, 93.2, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-01-08 08:00:00, None, 54.82, None
None, -5.825, 92.7, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-01-08 09:00:00, None, 54.38, None
None, -4.209, 87.7, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-01-08 10:00:00, None, 54.16, None
None, -3.384, 81.1, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-01-08 11:00:00, None, 53.49, None
None, -2.792, 78.43, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-01-08 12:00:00, None, 52.67, None
None, -2.687, 81.9, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-01-08 13:00:00, None, 50.73, None
None, -3.521, 83.5, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-01-08 14:00:00, None, 55.11, None
None, -4.23, 85.7, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-01-08 15:00:00, None, 55.15, None
None, -4.863, 89.1, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-01-08 16:00:00, None, 55.09, None
None, -5.644, 87.6, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-01-08 17:00:00, None, 54.96, None
None, -6.356, 89.4, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-08 18:00:00, None, 54.68, None
None, -7.358, 90.5, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-08 19:00:00, None, 54.61, None
None, -8.21, 91.9, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2016-01-08 20:00:00, None, 53.54, None
None, -8.45, 91.5, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2016-01-08 21:00:00, None, None, None
None, -9.08, 90.9, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, 2016-01-08 22:00:00, None, 54.83, None
None, -9.65, 91.1, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2016-01-08 23:00:00, None, 54.99, None
None, -10.36, 90.2, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2016-01-09 00:00:00, None, 54.9, None
None, -10.47, 90.4, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2016-01-09 01:00:00, None, 54.85, None
None, -10.2, 90.7, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2016-01-09 02:00:00, None, 54.55, None
None, -10.22, 90.4, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2016-01-09 03:00:00, None, 54.13, None
None, -10.17, 90.6, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2016-01-09 04:00:00, None, 54.33, None
None, -10.03, 90.6, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2016-01-09 05:00:00, None, 54.29, None
None, -9.99, 90.6, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2016-01-09 06:00:00, None, 53.88, None
None, -9.85, 90.9, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2016-01-09 07:00:00, None, 53.54, None
None, -9.79, 90.6, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2016-01-09 08:00:00, None, 52.98, None
None, -8.97, 90.9, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, 2016-01-09 09:00:00, None, 53.97, None
None, -7.384, 87.5, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2016-01-09 10:00:00, None, 53.65, None
None, -5.72, 80.9, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-01-09 11:00:00, None, 53.73, None
