station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
83.1, None, None, None, 0.748, 298.0, None, None, -25.0, 951.0, None, None, None, None, None, 67.09, None, None, -22.97, None, None, None, None, 37.23, None, None, None, None, None, None, 2016-01-01 00:00:00, None
82.5, None, None, None, 0.755, 314.5, None, None, -25.0, 951.0, None, None, None, None, None, 67.52, None, None, -23.41, None, None, None, None, 35.06, None, None, None, None, None, None, 2016-01-01 01:00:00, None
81.9, None, None, None, 0.426, 317.7, None, None, -26.0, 951.0, None, None, None, None, None, 67.47, None, None, -23.86, None, None, None, None, 33.58, None, None, None, None, None, None, 2016-01-01 02:00:00, None
81.7, None, None, None, 0.393, 302.3, None, None, -26.0, 950.0, None, None, None, None, None, 67.21, None, None, -24.09, None, None, None, None, 33.24, None, None, None, None, None, None, 2016-01-01 03:00:00, None
81.2, None, None, None, 0.135, 324.7, None, None, -27.0, 950.0, None, None, None, None, None, 66.99, None, None, -24.57, None, None, None, None, 13.86, None, None, None, None, None, None, 2016-01-01 04:00:00, None
80.7, None, None, None, 0.697, 311.9, None, None, -27.0, 949.0, None, None, None, None, None, 67.13, None, None, -24.72, None, None, None, None, 35.98, None, None, None, None, None, None, 2016-01-01 05:00:00, None
81.0, None, None, None, 0.063, 301.9, None, None, -27.0, 949.0, None, None, None, None, None, 67.11, None, None, -24.87, None, None, None, None, 14.26, None, None, None, None, None, None, 2016-01-01 06:00:00, None
80.2, None, None, None, 0.114, 246.3, None, None, -27.0, 949.0, None, None, None, None, None, 67.37, None, None, -25.3, None, None, None, None, 47.0, None, None, None, None, None, None, 2016-01-01 07:00:00, None
81.0, None, None, None, 1.213, 333.1, None, None, -27.0, 949.0, None, None, None, None, None, 67.53, None, None, -24.91, None, None, None, None, 9.84, None, None, None, None, None, None, 2016-01-01 08:00:00, None
80.6, None, None, None, 0.492, 335.7, None, None, -27.0, 949.0, None, None, None, None, None, 67.51, None, None, -24.96, None, None, None, None, 11.72, None, None, None, None, None, None, 2016-01-01 09:00:00, None
80.7, None, None, None, 0.673, 345.5, None, None, -27.0, 949.0, None, None, None, None, None, 67.32, None, None, -24.57, None, None, None, None, 7.612, None, None, None, None, None, None, 2016-01-01 10:00:00, None
78.99, None, None, None, 1.344, 8.29, None, None, -24.0, 949.0, None, None, None, None, None, 67.7, None, None, -21.94, None, None, None, None, 9.42, None, None, None, None, None, None, 2016-01-01 11:00:00, None
81.4, None, None, None, 2.049, 3.736, None, None, -21.0, 948.0, None, None, None, None, None, 67.86, None, None, -18.96, None, None, None, None, 12.05, None, None, None, None, None, None, 2016-01-01 12:00:00, None
78.5, None, None, None, 1.702, 358.2, None, None, -19.0, 947.0, None, None, None, None, None, 68.49, None, None, -16.55, None, None, None, None, 12.44, None, None, None, None, None, None, 2016-01-01 13:00:00, None
83.1, None, None, None, 2.632, 265.5, None, None, -20.0, 946.0, None, None, None, None, None, 67.93, None, None, -18.17, None, None, None, None, 24.77, None, None, None, None, None, None, 2016-01-01 14:00:00, None
85.6, None, None, None, 2.269, 257.7, None, None, -20.0, 946.0, None, None, None, None, None, 67.73, None, None, -18.21, None, None, None, None, 15.28, None, None, None, None, None, None, 2016-01-01 15:00:00, None
86.1, None, None, None, 0.203, 261.0, None, None, -20.0, 946.0, None, None, None, None, None, 67.43, None, None, -18.6, None, None, None, None, 19.87, None, None, None, None, None, None, 2016-01-01 16:00:00, None
86.3, None, None, None, 0.332, 280.6, None, None, -21.0, 946.0, None, None, None, None, None, 67.26, None, None, -19.42, None, None, None, None, 33.48, None, None, None, None, None, None, 2016-01-01 17:00:00, None
