station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, rel_hum, time, stn_pres
-19.1, 82.8, None, None, 27.29, 0.0, 80.4, None, None, None, None, None, None, -21.0, None, None, None, 2016-01-01 17:00:00, None
-19.85, 82.8, None, None, 21.43, 0.0, 89.7, None, None, None, None, None, None, -22.0, None, None, None, 2016-01-01 18:00:00, None
-20.37, 82.4, None, None, 12.02, 0.001, 106.5, None, None, None, None, None, None, -22.0, None, None, None, 2016-01-01 19:00:00, None
-20.95, 82.2, None, None, 15.6, 0.0, 99.6, None, None, None, None, None, None, -23.0, None, None, None, 2016-01-01 20:00:00, None
-21.38, 82.0, None, None, 20.41, 0.0, 97.7, None, None, None, None, None, None, -23.0, None, None, None, 2016-01-01 21:00:00, None
-21.75, 81.8, None, None, 24.87, 0.0, 95.8, None, None, None, None, None, None, -24.0, None, None, None, 2016-01-01 22:00:00, None
-22.13, 81.9, None, None, 26.33, 0.0, 89.8, None, None, None, None, None, None, -24.0, None, None, None, 2016-01-01 23:00:00, None
-22.47, 81.3, None, None, 23.99, 0.0, 79.15, None, None, None, None, None, None, -25.0, None, None, None, 2016-01-02 00:00:00, None
-22.56, 80.9, None, None, 37.48, 0.0, 63.43, None, None, None, None, None, None, -25.0, None, None, None, 2016-01-02 01:00:00, None
-22.7, 80.6, None, None, 23.47, 0.0, 68.3, None, None, None, None, None, None, -25.0, None, None, None, 2016-01-02 02:00:00, None
-23.09, 80.9, None, None, 31.27, 0.0, 79.72, None, None, None, None, None, None, -25.0, None, None, None, 2016-01-02 03:00:00, None
-23.48, 80.5, None, None, 26.16, 0.0, 98.5, None, None, None, None, None, None, -26.0, None, None, None, 2016-01-02 04:00:00, None
-23.69, 80.2, None, None, 27.72, 0.0, 82.8, None, None, None, None, None, None, -26.0, None, None, None, 2016-01-02 05:00:00, None
-23.85, 80.3, None, None, 20.48, 0.0, 87.1, None, None, None, None, None, None, -26.0, None, None, None, 2016-01-02 06:00:00, None
-23.92, 79.82, None, None, 10.48, 0.0, 106.9, None, None, None, None, None, None, -26.0, None, None, None, 2016-01-02 07:00:00, None
-24.08, 79.59, None, None, 10.81, 0.0, 90.9, None, None, None, None, None, None, -26.0, None, None, None, 2016-01-02 08:00:00, None
-23.89, 79.63, None, None, 16.87, 0.0, 89.8, None, None, None, None, None, None, -26.0, None, None, None, 2016-01-02 09:00:00, None
-23.03, 80.2, None, None, 15.19, 0.0, 68.3, None, None, None, None, None, None, -25.0, None, None, None, 2016-01-02 10:00:00, None
-19.47, 79.07, None, None, 48.02, 0.0, 17.93, None, None, None, None, None, None, -22.0, None, None, None, 2016-01-02 11:00:00, None
-17.99, 77.74, None, None, 24.35, 0.0, 319.8, None, None, None, None, None, None, -21.0, None, None, None, 2016-01-02 12:00:00, None
-17.28, 77.17, None, None, 17.9, 0.0, 293.5, None, None, None, None, None, None, -20.0, None, None, None, 2016-01-02 13:00:00, None
-18.62, 80.1, None, None, 49.36, 0.0, 275.2, None, None, None, None, None, None, -21.0, None, None, None, 2016-01-02 14:00:00, None
-19.56, 81.0, None, None, 29.46, 0.0, 99.7, None, None, None, None, None, None, -22.0, None, None, None, 2016-01-02 15:00:00, None
-20.34, 81.7, None, None, 29.95, 0.001, 100.7, None, None, None, None, None, None, -22.0, None, None, None, 2016-01-02 16:00:00, None
-20.88, 81.6, None, None, 16.3, 0.002, 104.3, None, None, None, None, None, None, -23.0, None, None, None, 2016-01-02 17:00:00, None
-21.32, 81.8, None, None, 20.01, 0.0, 93.2, None, None, None, None, None, None, -23.0, None, None, None, 2016-01-02 18:00:00, None
-21.54, 81.8, None, None, 19.99, 0.0, 102.4, None, None, None, None, None, None, -24.0, None, None, None, 2016-01-02 19:00:00, None
-21.36, 82.2, None, None, 22.27, 0.0, 96.0, None, None, None, None, None, None, -23.0, None, None, None, 2016-01-02 20:00:00, None
-21.76, 81.6, None, None, 27.26, 0.0, 94.6, None, None, None, None, None, None, -24.0, None, None, None, 2016-01-02 21:00:00, None
-21.95, 82.4, None, None, 12.9, 0.0, 76.21, None, None, None, None, None, None, -24.0, None, None, None, 2016-01-02 22:00:00, None
-22.41, 81.4, None, None, 36.8, 0.0, 68.78, None, None, None, None, None, None, -24.0, None, None, None, 2016-01-02 23:00:00, None
-22.69, 80.7, None, None, 25.12, 0.0, 91.6, None, None, None, None, None, None, -25.0, None, None, None, 2016-01-03 00:00:00, None
-23.17, 80.6, None, None, 24.38, 0.0, 97.9, None, None, None, None, None, None, -25.0, None, None, None, 2016-01-03 01:00:00, None
-23.12, 80.4, None, None, 20.53, 0.003, 99.0, None, None, None, None, None, None, -25.0, None, None, None, 2016-01-03 02:00:00, None
-23.11, 80.4, None, None, 10.72, 0.0, 118.0, None, None, None, None, None, None, -25.0, None, None, None, 2016-01-03 03:00:00, None
-23.4, 80.3, None, None, 18.84, 0.0, 99.4, None, None, None, None, None, None, -26.0, None, None, None, 2016-01-03 04:00:00, None
-23.4, 80.0, None, None, 21.79, 0.0, 95.8, None, None, None, None, None, None, -26.0, None, None, None, 2016-01-03 05:00:00, None
-22.84, 80.5, None, None, 36.25, 0.0, 92.9, None, None, None, None, None, None, -25.0, None, None, None, 2016-01-03 06:00:00, None
-23.4, 80.0, None, None, 27.66, 0.0, 64.47, None, None, None, None, None, None, -26.0, None, None, None, 2016-01-03 07:00:00, None
-23.59, 80.0, None, None, 28.59, 0.0, 75.62, None, None, None, None, None, None, -26.0, None, None, None, 2016-01-03 08:00:00, None
-23.11, 81.0, None, None, 43.14, 0.0, 64.6, None, None, None, None, None, None, -25.0, None, None, None, 2016-01-03 09:00:00, None
-22.92, 79.91, None, None, 47.73, 0.0, 63.62, None, None, None, None, None, None, -25.0, None, None, None, 2016-01-03 10:00:00, None
-18.69, 80.4, None, None, 54.72, 0.002, 34.94, None, None, None, None, None, None, -21.0, None, None, None, 2016-01-03 11:00:00, None
-17.12, 80.0, None, None, 23.39, 0.0, 308.3, None, None, None, None, None, None, -19.0, None, None, None, 2016-01-03 12:00:00, None
-17.71, 78.67, None, None, 29.48, 0.0, 321.7, None, None, None, None, None, None, -20.0, None, None, None, 2016-01-03 13:00:00, None
-16.83, 79.88, None, None, 14.14, 0.0, 320.5, None, None, None, None, None, None, -19.0, None, None, None, 2016-01-03 14:00:00, None
-17.96, 80.5, None, None, 42.91, 0.0, 330.7, None, None, None, None, None, None, -20.0, None, None, None, 2016-01-03 15:00:00, None
-19.35, 82.2, None, None, 64.64, 0.0, 29.34, None, None, None, None, None, None, -21.0, None, None, None, 2016-01-03 16:00:00, None
-20.14, 82.9, None, None, 42.51, 0.0, 87.0, None, None, None, None, None, None, -22.0, None, None, None, 2016-01-03 17:00:00, None
-20.95, 81.8, None, None, 34.01, 0.0, 81.2, None, None, None, None, None, None, -23.0, None, None, None, 2016-01-03 18:00:00, None
-21.37, 81.6, None, None, 31.34, 0.001, 92.2, None, None, None, None, None, None, -23.0, None, None, None, 2016-01-03 19:00:00, None
-21.67, 81.7, None, None, 26.19, 0.001, 94.3, None, None, None, None, None, None, -24.0, None, None, None, 2016-01-03 20:00:00, None
-21.71, 81.6, None, None, 26.68, 0.0, 101.8, None, None, None, None, None, None, -24.0, None, None, None, 2016-01-03 21:00:00, None
-22.05, 81.5, None, None, 20.24, 0.0, 101.6, None, None, None, None, None, None, -24.0, None, None, None, 2016-01-03 22:00:00, None
-21.66, 81.8, None, None, 33.4, 0.003, 94.4, None, None, None, None, None, None, -24.0, None, None, None, 2016-01-03 23:00:00, None
-21.88, 81.2, None, None, 29.45, 0.001, 103.3, None, None, None, None, None, None, -24.0, None, None, None, 2016-01-04 00:00:00, None
-21.92, 81.6, None, None, 39.01, 0.0, 87.4, None, None, None, None, None, None, -24.0, None, None, None, 2016-01-04 01:00:00, None
-21.51, 81.6, None, None, 27.47, 0.0, 94.4, None, None, None, None, None, None, -24.0, None, None, None, 2016-01-04 02:00:00, None
-21.03, 82.0, None, None, 17.89, 0.0, 98.0, None, None, None, None, None, None, -23.0, None, None, None, 2016-01-04 03:00:00, None
-20.47, 81.8, None, None, 30.99, 0.0, 51.23, None, None, None, None, None, None, -23.0, None, None, None, 2016-01-04 04:00:00, None
-20.85, 82.2, None, None, 35.97, 0.0, 75.42, None, None, None, None, None, None, -23.0, None, None, None, 2016-01-04 05:00:00, None
-19.79, 83.6, None, None, 30.83, 0.0, 74.55, None, None, None, None, None, None, -22.0, None, None, None, 2016-01-04 06:00:00, None
-19.94, 83.4, None, None, 31.5, 0.0, 70.35, None, None, None, None, None, None, -22.0, None, None, None, 2016-01-04 07:00:00, None
-20.16, 82.6, None, None, 28.71, 0.0, 74.86, None, None, None, None, None, None, -22.0, None, None, None, 2016-01-04 08:00:00, None
-19.42, 83.5, None, None, 29.35, 0.0, 77.99, None, None, None, None, None, None, -21.0, None, None, None, 2016-01-04 09:00:00, None
-17.8, 83.1, None, None, 44.04, 0.001, 54.93, None, None, None, None, None, None, -20.0, None, None, None, 2016-01-04 10:00:00, None
-15.45, 84.9, None, None, 45.54, 0.0, 19.0, None, None, None, None, None, None, -17.0, None, None, None, 2016-01-04 11:00:00, None
-13.74, 83.6, None, None, 27.96, 0.0, 324.4, None, None, None, None, None, None, -16.0, None, None, None, 2016-01-04 12:00:00, None
-12.39, 82.5, None, None, 27.87, 0.0, 344.1, None, None, None, None, None, None, -14.0, None, None, None, 2016-01-04 13:00:00, None
-12.38, 83.5, None, None, 22.58, 0.0, 317.6, None, None, None, None, None, None, -14.0, None, None, None, 2016-01-04 14:00:00, None
-12.11, 84.8, None, None, 27.05, 0.0, 345.3, None, None, None, None, None, None, -14.0, None, None, None, 2016-01-04 15:00:00, None
-12.72, 85.4, None, None, 16.49, 0.0, 328.0, None, None, None, None, None, None, -14.0, None, None, None, 2016-01-04 16:00:00, None
-13.34, 86.9, None, None, 20.35, 0.0, 346.1, None, None, None, None, None, None, -15.0, None, None, None, 2016-01-04 17:00:00, None
-13.01, 87.0, None, None, 18.71, 0.0, 15.04, None, None, None, None, None, None, -14.0, None, None, None, 2016-01-04 18:00:00, None
-12.82, 87.2, None, None, 38.17, 0.0, 358.6, None, None, None, None, None, None, -14.0, None, None, None, 2016-01-04 19:00:00, None
-12.91, 87.9, None, None, 44.83, 0.001, 28.4, None, None, None, None, None, None, -14.0, None, None, None, 2016-01-04 20:00:00, None
-13.21, 87.5, None, None, 39.11, 0.001, 49.65, None, None, None, None, None, None, -15.0, None, None, None, 2016-01-04 21:00:00, None
-13.19, 87.9, None, None, 34.4, 0.0, 28.86, None, None, None, None, None, None, -15.0, None, None, None, 2016-01-04 22:00:00, None
-12.09, 88.4, None, None, 46.17, 0.0, 40.26, None, None, None, None, None, None, -13.0, None, None, None, 2016-01-04 23:00:00, None
-11.83, 88.6, None, None, 38.4, 0.0, 6.676, None, None, None, None, None, None, -13.0, None, None, None, 2016-01-05 00:00:00, None
-11.18, 88.5, None, None, 23.69, 0.0, 353.0, None, None, None, None, None, None, -13.0, None, None, None, 2016-01-05 01:00:00, None
-11.21, 89.0, None, None, 24.08, 0.0, 9.26, None, None, None, None, None, None, -13.0, None, None, None, 2016-01-05 02:00:00, None
-10.78, 89.6, None, None, 27.07, 0.0, 353.4, None, None, None, None, None, None, -12.0, None, None, None, 2016-01-05 03:00:00, None
-10.7, 89.4, None, None, 20.38, 0.0, 354.2, None, None, None, None, None, None, -12.0, None, None, None, 2016-01-05 04:00:00, None
-10.67, 89.5, None, None, 7.088, 0.0, 338.2, None, None, None, None, None, None, -12.0, None, None, None, 2016-01-05 05:00:00, None
-10.67, 89.6, None, None, 7.326, 0.0, 337.9, None, None, None, None, None, None, -12.0, None, None, None, 2016-01-05 06:00:00, None
-10.69, 89.8, None, None, 13.48, 0.0, 353.2, None, None, None, None, None, None, -12.0, None, None, None, 2016-01-05 07:00:00, None
-10.43, 89.6, None, None, 14.21, 0.0, 358.3, None, None, None, None, None, None, -12.0, None, None, None, 2016-01-05 08:00:00, None
-9.9, 89.9, None, None, 17.97, 0.0, 342.8, None, None, None, None, None, None, -11.0, None, None, None, 2016-01-05 09:00:00, None
-9.15, 89.6, None, None, 9.41, 0.0, 347.2, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-05 10:00:00, None
-8.13, 87.1, None, None, 10.23, 0.0, 328.9, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-05 11:00:00, None
-7.623, 86.8, None, None, 25.91, 0.0, 293.0, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-05 12:00:00, None
-6.826, 86.6, None, None, 29.1, 0.0, 302.7, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-05 13:00:00, None
-6.755, 87.4, None, None, 27.78, 0.0, 293.8, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-05 14:00:00, None
-6.611, 88.0, None, None, 23.6, 0.0, 298.0, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-05 15:00:00, None
-7.241, 88.6, None, None, 23.85, 0.0, 306.7, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-05 16:00:00, None
-7.648, 89.7, None, None, 35.47, 0.0, 282.8, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-05 17:00:00, None
-7.55, 90.3, None, None, 56.56, 0.0, 280.5, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-05 18:00:00, None
-7.501, 90.6, None, None, 63.9, 0.0, 88.1, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-05 19:00:00, None
-7.426, 90.9, None, None, 74.72, 0.0, 102.6, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-05 20:00:00, None
-7.498, 90.8, None, None, 57.13, 0.0, 75.14, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-05 21:00:00, None
-7.549, 91.1, None, None, 78.69, 0.0, 31.28, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-05 22:00:00, None
-7.383, 91.2, None, None, 65.76, 0.0, 110.1, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-05 23:00:00, None
-7.22, 91.7, None, None, 43.81, 0.0, 68.39, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 00:00:00, None
-7.316, 91.4, None, None, 37.53, 0.0, 147.1, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 01:00:00, None
-7.017, 91.8, None, None, 72.84, 0.0, 98.7, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 02:00:00, None
-7.015, 91.4, None, None, 28.72, 0.0, 92.5, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 03:00:00, None
-7.171, 91.9, None, None, 28.98, 0.0, 96.6, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 04:00:00, None
-7.145, 91.9, None, None, 30.04, 0.0, 111.5, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 05:00:00, None
-6.919, 92.0, None, None, 12.15, 0.0, 124.9, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 06:00:00, None
-6.643, 92.3, None, None, 30.9, 0.0, 104.1, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 07:00:00, None
-6.411, 92.2, None, None, 23.4, 0.0, 92.6, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-06 08:00:00, None
-6.043, 92.1, None, None, 35.06, 0.0, 154.3, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-06 09:00:00, None
-4.943, 91.1, None, None, 63.09, 0.0, 44.45, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-06 10:00:00, None
-4.135, 89.9, None, None, 26.52, 0.0, 305.8, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-06 11:00:00, None
-2.776, 88.9, None, None, 23.35, 0.0, 277.5, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-06 12:00:00, None
-2.642, 87.3, None, None, 32.46, 0.0, 318.2, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-06 13:00:00, None
-2.362, 87.4, None, None, 26.18, 0.0, 291.8, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-06 14:00:00, None
-2.571, 88.4, None, None, 17.4, 0.0, 285.9, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-06 15:00:00, None
-3.472, 90.1, None, None, 15.9, 0.0, 300.4, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-06 16:00:00, None
-4.39, 91.3, None, None, 69.38, 0.0, 347.0, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-06 17:00:00, None
-4.551, 91.9, None, None, 25.69, 0.0, 84.4, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-06 18:00:00, None
-4.404, 92.5, None, None, 63.58, 0.0, 133.9, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-06 19:00:00, None
-5.006, 92.8, None, None, 30.73, 0.0, 108.5, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-06 20:00:00, None
-4.708, 93.4, None, None, 19.52, 0.0, 112.5, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-06 21:00:00, None
-4.175, 93.2, None, None, 70.97, 0.0, 171.7, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-06 22:00:00, None
-4.028, 93.6, None, None, 77.54, 0.0, 142.5, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-06 23:00:00, None
-4.232, 93.6, None, None, 58.65, 0.0, 43.3, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 00:00:00, None
-4.281, 93.4, None, None, 52.27, 0.0, 8.52, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 01:00:00, None
-4.33, 93.7, None, None, 38.52, 0.0, 333.2, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 02:00:00, None
-3.941, 93.9, None, None, 46.91, 0.0, 124.2, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 03:00:00, None
-3.978, 93.8, None, None, 77.46, 0.0, 96.5, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 04:00:00, None
-3.749, 93.5, None, None, 57.04, 0.0, 307.2, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 05:00:00, None
-3.829, 93.6, None, None, 27.36, 0.0, 69.86, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 06:00:00, None
-3.558, 92.9, None, None, 63.88, 0.026, 192.0, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-07 07:00:00, None
-3.433, 90.1, None, None, 53.81, 0.193, 243.3, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 08:00:00, None
-3.554, 89.8, None, None, 60.36, 0.034, 337.0, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 09:00:00, None
-2.995, 89.4, None, None, 63.07, 0.0, 13.6, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-07 10:00:00, None
-2.245, 86.1, None, None, 39.61, 0.0, 18.61, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-07 11:00:00, None
-2.92, 84.3, None, None, 58.38, 0.732, 312.5, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 12:00:00, None
-2.429, 83.1, None, None, 39.53, 0.006, 295.8, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 13:00:00, None
-2.242, 83.6, None, None, 63.74, 0.055, 251.3, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-07 14:00:00, None
-2.515, 83.7, None, None, 37.89, 0.0, 337.0, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 15:00:00, None
-3.023, 86.1, None, None, 31.02, 0.0, 309.8, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 16:00:00, None
-3.046, 88.3, None, None, 55.52, 0.0, 155.8, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 17:00:00, None
-3.226, 89.4, None, None, 52.51, 0.0, 164.5, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 18:00:00, None
-3.39, 90.4, None, None, 28.35, 0.0, 145.3, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 19:00:00, None
-3.554, 91.2, None, None, 65.95, 0.0, 171.7, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 20:00:00, None
-3.65, 91.6, None, None, 53.18, 0.0, 164.0, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 21:00:00, None
-4.161, 88.6, None, None, 69.92, 0.014, 207.8, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-07 22:00:00, None
-4.352, 88.9, None, None, 70.28, 0.0, 214.8, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-07 23:00:00, None
-4.646, 89.5, None, None, 63.65, 0.0, 178.9, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-08 00:00:00, None
-5.0, 88.3, None, None, 63.75, 0.0, 283.8, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-08 01:00:00, None
-5.339, 89.6, None, None, 35.66, 0.0, 49.38, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-08 02:00:00, None
-5.503, 87.9, None, None, 64.77, 0.018, 237.7, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-08 03:00:00, None
-5.571, 86.3, None, None, 27.39, 0.041, 247.6, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-08 04:00:00, None
-5.958, 87.4, None, None, 44.39, 0.0, 255.1, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-08 05:00:00, None
-6.075, 88.7, None, None, 65.52, 0.0, 125.0, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-08 06:00:00, None
-6.201, 89.8, None, None, 63.9, 0.0, 15.86, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-08 07:00:00, None
-6.339, 90.4, None, None, 55.0, 0.0, 226.7, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-08 08:00:00, None
-6.201, 91.0, None, None, 62.59, 0.0, 302.1, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-08 09:00:00, None
-6.011, 91.0, None, None, 51.81, 0.0, 321.4, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-08 10:00:00, None
-5.481, 90.6, None, None, 24.31, 0.0, 285.7, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-08 11:00:00, None
-4.871, 90.0, None, None, 33.64, 0.0, 298.5, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-08 12:00:00, None
-4.741, 88.8, None, None, 24.23, 0.0, 272.8, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-08 13:00:00, None
-5.165, 86.9, None, None, 23.1, 0.0, 299.7, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-08 14:00:00, None
-5.148, 88.3, None, None, 65.56, 0.0, 283.3, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-08 15:00:00, None
-6.27, 89.9, None, None, 69.81, 0.0, 85.1, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-08 16:00:00, None
-7.804, 91.0, None, None, 19.46, 0.0, 118.5, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-08 17:00:00, None
-8.32, 91.8, None, None, 19.22, 0.0, 127.2, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-08 18:00:00, None
-8.2, 91.0, None, None, 32.98, 0.0, 114.1, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-08 19:00:00, None
-8.77, 91.4, None, None, 15.29, 0.0, 123.9, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-08 20:00:00, None
-8.75, 91.5, None, None, 15.33, 0.0, 121.7, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-08 21:00:00, None
-8.46, 91.0, None, None, 10.86, 0.0, 127.9, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-08 22:00:00, None
-8.97, 91.3, None, None, 19.78, 0.0, 118.9, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-08 23:00:00, None
-9.72, 91.4, None, None, 29.78, 0.0, 126.0, None, None, None, None, None, None, -11.0, None, None, None, 2016-01-09 00:00:00, None
-9.84, 91.3, None, None, 63.23, 0.0, 88.2, None, None, None, None, None, None, -11.0, None, None, None, 2016-01-09 01:00:00, None
-10.35, 91.2, None, None, 29.09, 0.0, 309.7, None, None, None, None, None, None, -11.0, None, None, None, 2016-01-09 02:00:00, None
-10.58, 90.7, None, None, 70.68, 0.0, 316.9, None, None, None, None, None, None, -12.0, None, None, None, 2016-01-09 03:00:00, None
-10.89, 90.9, None, None, 64.63, 0.0, 74.65, None, None, None, None, None, None, -12.0, None, None, None, 2016-01-09 04:00:00, None
-10.7, 90.7, None, None, 27.2, 0.0, 331.0, None, None, None, None, None, None, -12.0, None, None, None, 2016-01-09 05:00:00, None
