station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
81.8, None, None, None, 4.388, 271.3, None, None, -13.0, 936.0, None, None, None, None, None, 53.68, None, None, -11.05, None, None, None, None, 44.79, None, None, None, None, None, None, 2016-01-01 00:00:00, None
82.8, None, None, None, 4.433, 270.2, None, None, -13.0, 936.0, None, None, None, None, None, 53.64, None, None, -10.95, None, None, None, None, 49.49, None, None, None, None, None, None, 2016-01-01 01:00:00, None
83.1, None, None, None, 5.221, 282.2, None, None, -13.0, 936.0, None, None, None, None, None, 53.54, None, None, -11.13, None, None, None, None, 36.95, None, None, None, None, None, None, 2016-01-01 02:00:00, None
84.2, None, None, None, 6.331, 292.5, None, None, -13.0, 936.0, None, None, None, None, None, 53.52, None, None, -11.0, None, None, None, None, 35.12, None, None, None, None, None, None, 2016-01-01 03:00:00, None
85.9, None, None, None, 4.935, 257.4, None, None, -13.0, 936.0, None, None, None, None, None, 53.31, None, None, -11.4, None, None, None, None, 49.21, None, None, None, None, None, None, 2016-01-01 04:00:00, None
82.4, None, None, None, 4.83, 286.4, None, None, -13.0, 935.0, None, None, None, None, None, 52.85, None, None, -11.18, None, None, None, None, 56.8, None, None, None, None, None, None, 2016-01-01 05:00:00, None
80.8, None, None, None, 6.538, 288.3, None, None, -14.0, 935.0, None, None, None, None, None, 52.45, None, None, -11.66, None, None, None, None, 32.68, None, None, None, None, None, None, 2016-01-01 06:00:00, None
78.36, None, None, None, 5.213, 285.6, None, None, -15.0, 935.0, None, None, None, None, None, 53.95, None, None, -11.96, None, None, None, None, 38.94, None, None, None, None, None, None, 2016-01-01 07:00:00, None
79.44, None, None, None, 4.995, 264.0, None, None, -15.0, 935.0, None, None, None, None, None, 53.71, None, None, -12.22, None, None, None, None, 43.95, None, None, None, None, None, None, 2016-01-01 08:00:00, None
79.53, None, None, None, 7.899, 296.1, None, None, -14.0, 934.0, None, None, None, None, None, 53.98, None, None, -11.57, None, None, None, None, 30.78, None, None, None, None, None, None, 2016-01-01 09:00:00, None
78.23, None, None, None, 8.39, 301.8, None, None, -13.0, 934.0, None, None, None, None, None, 53.95, None, None, -10.71, None, None, None, None, 29.29, None, None, None, None, None, None, 2016-01-01 10:00:00, None
