station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, HEIGHT_OF_SNOW, time, snw_dpth, dwpt_temp, stn_pres
None, -6.457, None, None, None, None, 179.1, 2016-01-03 17:00:00, None, None, None
None, -6.707, None, None, None, None, 178.9, 2016-01-03 18:00:00, None, None, None
None, -6.352, None, None, None, None, 179.3, 2016-01-03 19:00:00, None, None, None
None, -7.13, None, None, None, None, 178.7, 2016-01-03 20:00:00, None, None, None
None, -8.51, None, None, None, None, 178.7, 2016-01-03 21:00:00, None, None, None
None, -8.54, None, None, None, None, 178.3, 2016-01-03 22:00:00, None, None, None
None, -6.897, None, None, None, None, 178.2, 2016-01-03 23:00:00, None, None, None
None, -9.19, None, None, None, None, 178.4, 2016-01-04 00:00:00, None, None, None
None, -8.57, None, None, None, None, 178.4, 2016-01-04 01:00:00, None, None, None
None, -8.25, None, None, None, None, 177.9, 2016-01-04 02:00:00, None, None, None
None, -6.822, None, None, None, None, 177.8, 2016-01-04 03:00:00, None, None, None
None, -7.04, None, None, None, None, 177.4, 2016-01-04 04:00:00, None, None, None
None, -7.8, None, None, None, None, 177.0, 2016-01-04 05:00:00, None, None, None
None, -8.15, None, None, None, None, 177.1, 2016-01-04 06:00:00, None, None, None
None, -8.75, None, None, None, None, 177.6, 2016-01-04 07:00:00, None, None, None
None, -8.09, None, None, None, None, 177.5, 2016-01-04 08:00:00, None, None, None
None, -7.65, None, None, None, None, 177.0, 2016-01-04 09:00:00, None, None, None
None, -6.349, None, None, None, None, 176.7, 2016-01-04 10:00:00, None, None, None
None, -5.949, None, None, None, None, 177.1, 2016-01-04 11:00:00, None, None, None
None, -5.349, None, None, None, None, 176.7, 2016-01-04 12:00:00, None, None, None
None, -5.749, None, None, None, None, 176.5, 2016-01-04 13:00:00, None, None, None
None, -5.463, None, None, None, None, 176.4, 2016-01-04 14:00:00, None, None, None
None, -5.405, None, None, None, None, 177.0, 2016-01-04 15:00:00, None, None, None
None, -5.224, None, None, None, None, 176.3, 2016-01-04 16:00:00, None, None, None
None, -5.5, None, None, None, None, 175.9, 2016-01-04 17:00:00, None, None, None
None, -5.415, None, None, None, None, 175.9, 2016-01-04 18:00:00, None, None, None
None, -5.282, None, None, None, None, 175.8, 2016-01-04 19:00:00, None, None, None
None, -4.778, None, None, None, None, 175.5, 2016-01-04 20:00:00, None, None, None
None, -5.442, None, None, None, None, 175.5, 2016-01-04 21:00:00, None, None, None
None, -6.112, None, None, None, None, 175.8, 2016-01-04 22:00:00, None, None, None
None, -6.418, None, None, None, None, 175.1, 2016-01-04 23:00:00, None, None, None
None, -6.62, None, None, None, None, 174.4, 2016-01-05 00:00:00, None, None, None
None, -8.18, None, None, None, None, 174.3, 2016-01-05 01:00:00, None, None, None
None, -8.86, None, None, None, None, 174.1, 2016-01-05 02:00:00, None, None, None
None, -8.66, None, None, None, None, 173.6, 2016-01-05 03:00:00, None, None, None
None, -8.68, None, None, None, None, 173.6, 2016-01-05 04:00:00, None, None, None
None, -8.43, None, None, None, None, 173.4, 2016-01-05 05:00:00, None, None, None
None, -9.24, None, None, None, None, 173.0, 2016-01-05 06:00:00, None, None, None
None, -9.82, None, None, None, None, 172.9, 2016-01-05 07:00:00, None, None, None
None, -8.64, None, None, None, None, 172.9, 2016-01-05 08:00:00, None, None, None
None, -9.4, None, None, None, None, 172.9, 2016-01-05 09:00:00, None, None, None
None, -8.25, None, None, None, None, 173.2, 2016-01-05 10:00:00, None, None, None
None, -7.17, None, None, None, None, 173.1, 2016-01-05 11:00:00, None, None, None
None, -6.831, None, None, None, None, 173.3, 2016-01-05 12:00:00, None, None, None
None, -7.4, None, None, None, None, 172.8, 2016-01-05 13:00:00, None, None, None
None, -8.39, None, None, None, None, 172.8, 2016-01-05 14:00:00, None, None, None
None, -9.01, None, None, None, None, 173.0, 2016-01-05 15:00:00, None, None, None
None, -8.78, None, None, None, None, 172.6, 2016-01-05 16:00:00, None, None, None
None, -9.36, None, None, None, None, 172.5, 2016-01-05 17:00:00, None, None, None
None, -8.8, None, None, None, None, 172.7, 2016-01-05 18:00:00, None, None, None
None, -9.89, None, None, None, None, 172.1, 2016-01-05 19:00:00, None, None, None
None, -9.62, None, None, None, None, 171.8, 2016-01-05 20:00:00, None, None, None
None, -8.62, None, None, None, None, 172.2, 2016-01-05 21:00:00, None, None, None
None, -9.44, None, None, None, None, 171.7, 2016-01-05 22:00:00, None, None, None
None, -8.99, None, None, None, None, 173.7, 2016-01-05 23:00:00, None, None, None
None, -8.59, None, None, None, None, 174.3, 2016-01-06 00:00:00, None, None, None
None, -8.24, None, None, None, None, 173.9, 2016-01-06 01:00:00, None, None, None
None, -9.8, None, None, None, None, 174.3, 2016-01-06 02:00:00, None, None, None
None, -8.24, None, None, None, None, 174.2, 2016-01-06 03:00:00, None, None, None
None, -9.35, None, None, None, None, 174.0, 2016-01-06 04:00:00, None, None, None
None, -9.26, None, None, None, None, 174.1, 2016-01-06 05:00:00, None, None, None
None, -8.42, None, None, None, None, 174.0, 2016-01-06 06:00:00, None, None, None
None, -8.64, None, None, None, None, 173.7, 2016-01-06 07:00:00, None, None, None
None, -6.927, None, None, None, None, 174.0, 2016-01-06 08:00:00, None, None, None
None, -7.32, None, None, None, None, 173.9, 2016-01-06 09:00:00, None, None, None
None, -6.888, None, None, None, None, 174.4, 2016-01-06 10:00:00, None, None, None
None, -5.216, None, None, None, None, 173.9, 2016-01-06 11:00:00, None, None, None
None, -5.216, None, None, None, None, 173.8, 2016-01-06 12:00:00, None, None, None
None, -5.33, None, None, None, None, 173.7, 2016-01-06 13:00:00, None, None, None
None, -6.544, None, None, None, None, 173.4, 2016-01-06 14:00:00, None, None, None
None, -7.87, None, None, None, None, 173.7, 2016-01-06 15:00:00, None, None, None
None, -7.66, None, None, None, None, 173.5, 2016-01-06 16:00:00, None, None, None
None, -7.31, None, None, None, None, 173.2, 2016-01-06 17:00:00, None, None, None
None, -7.97, None, None, None, None, 173.2, 2016-01-06 18:00:00, None, None, None
None, -7.77, None, None, None, None, 172.9, 2016-01-06 19:00:00, None, None, None
None, -8.31, None, None, None, None, 172.8, 2016-01-06 20:00:00, None, None, None
None, -8.11, None, None, None, None, 172.8, 2016-01-06 21:00:00, None, None, None
None, -8.13, None, None, None, None, 172.4, 2016-01-06 22:00:00, None, None, None
None, -7.96, None, None, None, None, 172.1, 2016-01-06 23:00:00, None, None, None
None, -8.16, None, None, None, None, 171.9, 2016-01-07 00:00:00, None, None, None
None, -8.22, None, None, None, None, 172.1, 2016-01-07 01:00:00, None, None, None
None, -8.18, None, None, None, None, 171.8, 2016-01-07 02:00:00, None, None, None
None, -8.08, None, None, None, None, 171.4, 2016-01-07 03:00:00, None, None, None
None, -7.82, None, None, None, None, 171.4, 2016-01-07 04:00:00, None, None, None
None, -7.74, None, None, None, None, 171.0, 2016-01-07 05:00:00, None, None, None
None, -7.62, None, None, None, None, 171.0, 2016-01-07 06:00:00, None, None, None
None, -7.39, None, None, None, None, 170.8, 2016-01-07 07:00:00, None, None, None
None, -7.11, None, None, None, None, 170.5, 2016-01-07 08:00:00, None, None, None
None, -6.724, None, None, None, None, 170.5, 2016-01-07 09:00:00, None, None, None
None, -5.376, None, None, None, None, 170.1, 2016-01-07 10:00:00, None, None, None
None, -5.225, None, None, None, None, 170.4, 2016-01-07 11:00:00, None, None, None
None, -4.496, None, None, None, None, 170.2, 2016-01-07 12:00:00, None, None, None
None, -3.996, None, None, None, None, 170.0, 2016-01-07 13:00:00, None, None, None
None, -3.987, None, None, None, None, 170.0, 2016-01-07 14:00:00, None, None, None
None, -4.421, None, None, None, None, 169.8, 2016-01-07 15:00:00, None, None, None
None, -4.147, None, None, None, None, 170.2, 2016-01-07 16:00:00, None, None, None
None, -4.884, None, None, None, None, 170.0, 2016-01-07 17:00:00, None, None, None
None, -6.074, None, None, None, None, 170.3, 2016-01-07 18:00:00, None, None, None
None, -6.389, None, None, None, None, 170.3, 2016-01-07 19:00:00, None, None, None
None, -6.84, None, None, None, None, 170.3, 2016-01-07 20:00:00, None, None, None
None, -7.01, None, None, None, None, 170.3, 2016-01-07 21:00:00, None, None, None
None, -7.23, None, None, None, None, 170.1, 2016-01-07 22:00:00, None, None, None
None, -6.743, None, None, None, None, 170.0, 2016-01-07 23:00:00, None, None, None
None, -7.45, None, None, None, None, 169.9, 2016-01-08 00:00:00, None, None, None
None, -7.58, None, None, None, None, 169.8, 2016-01-08 01:00:00, None, None, None
None, -7.49, None, None, None, None, 169.6, 2016-01-08 02:00:00, None, None, None
None, -7.6, None, None, None, None, 169.5, 2016-01-08 03:00:00, None, None, None
None, -7.7, None, None, None, None, 169.4, 2016-01-08 04:00:00, None, None, None
None, -7.78, None, None, None, None, 169.3, 2016-01-08 05:00:00, None, None, None
None, -7.83, None, None, None, None, 169.2, 2016-01-08 06:00:00, None, None, None
None, -7.46, None, None, None, None, 169.0, 2016-01-08 07:00:00, None, None, None
None, -7.93, None, None, None, None, 168.8, 2016-01-08 08:00:00, None, None, None
None, -7.13, None, None, None, None, 168.6, 2016-01-08 09:00:00, None, None, None
None, -7.81, None, None, None, None, 169.0, 2016-01-08 10:00:00, None, None, None
None, -7.32, None, None, None, None, 169.2, 2016-01-08 11:00:00, None, None, None
None, -5.254, None, None, None, None, 168.9, 2016-01-08 12:00:00, None, None, None
None, -3.931, None, None, None, None, 168.8, 2016-01-08 13:00:00, None, None, None
None, -2.131, None, None, None, None, 168.5, 2016-01-08 14:00:00, None, None, None
None, -3.15, None, None, None, None, 168.4, 2016-01-08 15:00:00, None, None, None
None, -3.93, None, None, None, None, 168.2, 2016-01-08 16:00:00, None, None, None
None, -3.282, None, None, None, None, 168.0, 2016-01-08 17:00:00, None, None, None
None, -7.52, None, None, None, None, 168.3, 2016-01-08 18:00:00, None, None, None
None, -7.97, None, None, None, None, 168.2, 2016-01-08 19:00:00, None, None, None
None, -3.976, None, None, None, None, 167.0, 2016-01-08 20:00:00, None, None, None
None, -8.25, None, None, None, None, 167.7, 2016-01-08 21:00:00, None, None, None
None, -7.97, None, None, None, None, 167.5, 2016-01-08 22:00:00, None, None, None
None, -2.737, None, None, None, None, 168.0, 2016-01-08 23:00:00, None, None, None
None, -5.062, None, None, None, None, 166.7, 2016-01-09 00:00:00, None, None, None
None, -2.43, None, None, None, None, 167.5, 2016-01-09 01:00:00, None, None, None
None, -4.884, None, None, None, None, 167.9, 2016-01-09 02:00:00, None, None, None
None, -2.87, None, None, None, None, 167.4, 2016-01-09 03:00:00, None, None, None
None, -2.982, None, None, None, None, 167.4, 2016-01-09 04:00:00, None, None, None
None, -2.018, None, None, None, None, 165.5, 2016-01-09 05:00:00, None, None, None
None, -1.748, None, None, None, None, 167.2, 2016-01-09 06:00:00, None, None, None
None, -2.28, None, None, None, None, 167.3, 2016-01-09 07:00:00, None, None, None
None, -2.991, None, None, None, None, 167.1, 2016-01-09 08:00:00, None, None, None
None, -2.607, None, None, None, None, 167.0, 2016-01-09 09:00:00, None, None, None
None, -2.476, None, None, None, None, 167.3, 2016-01-09 10:00:00, None, None, None
None, -1.27, None, None, None, None, 166.9, 2016-01-09 11:00:00, None, None, None
None, 0.641, None, None, None, None, 167.1, 2016-01-09 12:00:00, None, None, None
None, -0.876, None, None, None, None, 165.9, 2016-01-09 13:00:00, None, None, None
None, -2.389, None, None, None, None, 167.5, 2016-01-09 14:00:00, None, None, None
None, -1.446, None, None, None, None, 167.3, 2016-01-09 15:00:00, None, None, None
None, -0.606, None, None, None, None, 167.5, 2016-01-09 16:00:00, None, None, None
None, -1.389, None, None, None, None, 167.0, 2016-01-09 17:00:00, None, None, None
None, -1.895, None, None, None, None, 167.3, 2016-01-09 18:00:00, None, None, None
None, -2.812, None, None, None, None, 167.2, 2016-01-09 19:00:00, None, None, None
None, -1.253, None, None, None, None, 167.1, 2016-01-09 20:00:00, None, None, None
None, -2.616, None, None, None, None, 166.9, 2016-01-09 21:00:00, None, None, None
None, -1.673, None, None, None, None, 166.6, 2016-01-09 22:00:00, None, None, None
None, -2.364, None, None, None, None, 167.3, 2016-01-09 23:00:00, None, None, None
None, -1.963, None, None, None, None, 166.3, 2016-01-10 00:00:00, None, None, None
None, -1.551, None, None, None, None, 166.4, 2016-01-10 01:00:00, None, None, None
None, -1.86, None, None, None, None, 166.6, 2016-01-10 02:00:00, None, None, None
None, -1.467, None, None, None, None, 165.8, 2016-01-10 03:00:00, None, None, None
None, -1.85, None, None, None, None, 166.1, 2016-01-10 04:00:00, None, None, None
None, -2.729, None, None, None, None, 166.2, 2016-01-10 05:00:00, None, None, None
None, -2.41, None, None, None, None, 165.8, 2016-01-10 06:00:00, None, None, None
None, -2.522, None, None, None, None, 166.1, 2016-01-10 07:00:00, None, None, None
None, -2.71, None, None, None, None, 165.7, 2016-01-10 08:00:00, None, None, None
None, -1.112, None, None, None, None, 165.8, 2016-01-10 09:00:00, None, None, None
None, -0.954, None, None, None, None, 165.4, 2016-01-10 10:00:00, None, None, None
None, -0.262, None, None, None, None, 165.8, 2016-01-10 11:00:00, None, None, None
None, 0.399, None, None, None, None, 165.4, 2016-01-10 12:00:00, None, None, None
None, -0.783, None, None, None, None, 165.4, 2016-01-10 13:00:00, None, None, None
None, 0.035, None, None, None, None, 165.2, 2016-01-10 14:00:00, None, None, None
None, 0.622, None, None, None, None, 165.1, 2016-01-10 15:00:00, None, None, None
None, 0.146, None, None, None, None, 164.9, 2016-01-10 16:00:00, None, None, None
None, -0.663, None, None, None, None, 165.0, 2016-01-10 17:00:00, None, None, None
None, -0.98, None, None, None, None, 164.8, 2016-01-10 18:00:00, None, None, None
None, -0.169, None, None, None, None, 165.1, 2016-01-10 19:00:00, None, None, None
None, -0.59, None, None, None, None, 164.5, 2016-01-10 20:00:00, None, None, None
None, -0.486, None, None, None, None, 164.7, 2016-01-10 21:00:00, None, None, None
None, 0.119, None, None, None, None, 164.5, 2016-01-10 22:00:00, None, None, None
None, 0.314, None, None, None, None, 164.5, 2016-01-10 23:00:00, None, None, None
None, -1.708, None, None, None, None, 163.9, 2016-01-11 00:00:00, None, None, None
None, -0.357, None, None, None, None, 164.0, 2016-01-11 01:00:00, None, None, None
None, -1.764, None, None, None, None, 163.9, 2016-01-11 02:00:00, None, None, None
None, -2.362, None, None, None, None, 164.1, 2016-01-11 03:00:00, None, None, None
None, -1.158, None, None, None, None, 164.4, 2016-01-11 04:00:00, None, None, None
None, -2.167, None, None, None, None, 164.3, 2016-01-11 05:00:00, None, None, None
None, -0.638, None, None, None, None, 164.1, 2016-01-11 06:00:00, None, None, None
None, -0.656, None, None, None, None, 164.5, 2016-01-11 07:00:00, None, None, None
None, -0.833, None, None, None, None, 164.4, 2016-01-11 08:00:00, None, None, None
None, -0.879, None, None, None, None, 164.3, 2016-01-11 09:00:00, None, None, None
None, -0.515, None, None, None, None, 164.1, 2016-01-11 10:00:00, None, None, None
None, 1.274, None, None, None, None, 163.9, 2016-01-11 11:00:00, None, None, None
None, 2.636, None, None, None, None, 164.9, 2016-01-11 12:00:00, None, None, None
None, 2.88, None, None, None, None, 164.1, 2016-01-11 13:00:00, None, None, None
None, 3.235, None, None, None, None, 164.9, 2016-01-11 14:00:00, None, None, None
None, 2.956, None, None, None, None, 164.1, 2016-01-11 15:00:00, None, None, None
None, 1.929, None, None, None, None, 165.3, 2016-01-11 16:00:00, None, None, None
None, 1.266, None, None, None, None, 164.9, 2016-01-11 17:00:00, None, None, None
None, 1.014, None, None, None, None, 164.8, 2016-01-11 18:00:00, None, None, None
None, 0.856, None, None, None, None, 164.8, 2016-01-11 19:00:00, None, None, None
None, 0.773, None, None, None, None, 164.3, 2016-01-11 20:00:00, None, None, None
None, 1.145, None, None, None, None, 164.4, 2016-01-11 21:00:00, None, None, None
None, 1.433, None, None, None, None, 163.9, 2016-01-11 22:00:00, None, None, None
None, 0.966, None, None, None, None, 164.6, 2016-01-11 23:00:00, None, None, None
None, -1.874, None, None, None, None, 164.9, 2016-01-12 00:00:00, None, None, None
None, 1.385, None, None, None, None, 163.9, 2016-01-12 01:00:00, None, None, None
None, 1.199, None, None, None, None, 163.6, 2016-01-12 02:00:00, None, None, None
None, 1.078, None, None, None, None, 164.4, 2016-01-12 03:00:00, None, None, None
None, 0.762, None, None, None, None, 163.5, 2016-01-12 04:00:00, None, None, None
None, -0.728, None, None, None, None, 162.8, 2016-01-12 05:00:00, None, None, None
None, -1.27, None, None, None, None, 162.9, 2016-01-12 06:00:00, None, None, None
None, -0.682, None, None, None, None, 162.9, 2016-01-12 07:00:00, None, None, None
None, -0.097, None, None, None, None, 163.0, 2016-01-12 08:00:00, None, None, None
None, -0.99, None, None, None, None, 163.0, 2016-01-12 09:00:00, None, None, None
None, -1.009, None, None, None, None, 162.9, 2016-01-12 10:00:00, None, None, None
None, -0.088, None, None, None, None, 163.1, 2016-01-12 11:00:00, None, None, None
None, -0.46, None, None, None, None, 161.7, 2016-01-12 14:00:00, None, None, None
None, -0.179, None, None, None, None, 163.3, 2016-01-12 15:00:00, None, None, None
None, 0.083, None, None, None, None, 163.5, 2016-01-12 16:00:00, None, None, None
None, -0.663, None, None, None, None, 163.6, 2016-01-12 17:00:00, None, None, None
None, -1.277, None, None, None, None, 164.6, 2016-01-12 18:00:00, None, None, None
None, -1.13, None, None, None, None, 164.1, 2016-01-12 19:00:00, None, None, None
None, -0.88, None, None, None, None, 164.9, 2016-01-12 20:00:00, None, None, None
None, -0.322, None, None, None, None, 164.6, 2016-01-12 21:00:00, None, None, None
None, -0.861, None, None, None, None, 164.5, 2016-01-12 22:00:00, None, None, None
None, -1.588, None, None, None, None, 165.0, 2016-01-12 23:00:00, None, None, None
None, -0.489, None, None, None, None, 164.9, 2016-01-13 00:00:00, None, None, None
None, 0.006, None, None, None, None, 164.7, 2016-01-13 01:00:00, None, None, None
None, -0.153, None, None, None, None, 165.2, 2016-01-13 02:00:00, None, None, None
None, -1.139, None, None, None, None, 165.2, 2016-01-13 03:00:00, None, None, None
None, -0.581, None, None, None, None, 165.2, 2016-01-13 04:00:00, None, None, None
None, -0.839, None, None, None, None, 164.9, 2016-01-13 05:00:00, None, None, None
None, -0.813, None, None, None, None, 165.1, 2016-01-13 06:00:00, None, None, None
None, -1.205, None, None, None, None, 165.2, 2016-01-13 07:00:00, None, None, None
None, -2.083, None, None, None, None, 164.9, 2016-01-13 08:00:00, None, None, None
None, -2.682, None, None, None, None, 164.9, 2016-01-13 09:00:00, None, None, None
None, -1.318, None, None, None, None, 164.6, 2016-01-13 10:00:00, None, None, None
None, -1.327, None, None, None, None, 165.0, 2016-01-13 11:00:00, None, None, None
None, -0.161, None, None, None, None, 164.7, 2016-01-13 12:00:00, None, None, None
None, 0.194, None, None, None, None, 164.6, 2016-01-13 13:00:00, None, None, None
None, -0.085, None, None, None, None, 164.6, 2016-01-13 14:00:00, None, None, None
None, -0.589, None, None, None, None, 164.5, 2016-01-13 15:00:00, None, None, None
None, -1.174, None, None, None, None, 164.5, 2016-01-13 16:00:00, None, None, None
None, -1.269, None, None, None, None, 164.6, 2016-01-13 17:00:00, None, None, None
None, -1.669, None, None, None, None, 162.2, 2016-01-13 18:00:00, None, None, None
None, -1.869, None, None, None, None, 163.0, 2016-01-13 19:00:00, None, None, None
None, -1.513, None, None, None, None, 163.4, 2016-01-13 20:00:00, None, None, None
None, -1.644, None, None, None, None, 163.7, 2016-01-13 21:00:00, None, None, None
None, -1.784, None, None, None, None, 162.1, 2016-01-13 22:00:00, None, None, None
None, -1.794, None, None, None, None, 163.1, 2016-01-13 23:00:00, None, None, None
None, -1.653, None, None, None, None, 165.7, 2016-01-14 00:00:00, None, None, None
None, -1.551, None, None, None, None, 165.3, 2016-01-14 01:00:00, None, None, None
None, -1.617, None, None, None, None, None, 2016-01-14 02:00:00, None, None, None
None, -1.458, None, None, None, None, 166.9, 2016-01-14 03:00:00, None, None, None
None, -1.391, None, None, None, None, 167.7, 2016-01-14 04:00:00, None, None, None
None, -1.486, None, None, None, None, 161.7, 2016-01-14 05:00:00, None, None, None
None, -1.729, None, None, None, None, 165.8, 2016-01-14 06:00:00, None, None, None
None, -1.869, None, None, None, None, 163.3, 2016-01-14 07:00:00, None, None, None
None, -2.149, None, None, None, None, 168.5, 2016-01-14 08:00:00, None, None, None
None, -2.149, None, None, None, None, 168.3, 2016-01-14 09:00:00, None, None, None
None, -1.402, None, None, None, None, 168.2, 2016-01-14 10:00:00, None, None, None
None, -1.27, None, None, None, None, 167.8, 2016-01-14 11:00:00, None, None, None
None, -1.037, None, None, None, None, 167.7, 2016-01-14 12:00:00, None, None, None
None, -0.998, None, None, None, None, 167.9, 2016-01-14 13:00:00, None, None, None
None, -0.43, None, None, None, None, 167.7, 2016-01-14 14:00:00, None, None, None
None, -0.672, None, None, None, None, 167.7, 2016-01-14 15:00:00, None, None, None
None, -2.307, None, None, None, None, 167.8, 2016-01-14 16:00:00, None, None, None
None, -2.813, None, None, None, None, 167.9, 2016-01-14 17:00:00, None, None, None
None, -3.253, None, None, None, None, 167.7, 2016-01-14 18:00:00, None, None, None
None, -2.832, None, None, None, None, 167.7, 2016-01-14 19:00:00, None, None, None
None, -3.357, None, None, None, None, 167.7, 2016-01-14 20:00:00, None, None, None
None, -3.404, None, None, None, None, 167.7, 2016-01-14 21:00:00, None, None, None
None, -3.338, None, None, None, None, 167.5, 2016-01-14 22:00:00, None, None, None
None, -3.592, None, None, None, None, 167.5, 2016-01-14 23:00:00, None, None, None
None, -3.817, None, None, None, None, 167.2, 2016-01-15 00:00:00, None, None, None
None, -4.449, None, None, None, None, 167.2, 2016-01-15 01:00:00, None, None, None
None, -3.968, None, None, None, None, 167.1, 2016-01-15 02:00:00, None, None, None
None, -3.967, None, None, None, None, 166.8, 2016-01-15 03:00:00, None, None, None
None, -4.071, None, None, None, None, 166.6, 2016-01-15 04:00:00, None, None, None
None, -4.222, None, None, None, None, 166.7, 2016-01-15 05:00:00, None, None, None
None, -5.854, None, None, None, None, 166.3, 2016-01-15 06:00:00, None, None, None
None, -4.647, None, None, None, None, 165.8, 2016-01-15 07:00:00, None, None, None
None, -4.525, None, None, None, None, 165.9, 2016-01-15 08:00:00, None, None, None
