station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, DEW_POINT, ATMOSPHERIC_PRESSURE, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -4.309, 44.76, None, 2016-01-04 08:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -4.251, 51.56, None, 2016-01-04 09:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -4.309, 49.59, None, 2016-01-04 10:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -3.29, 40.81, None, 2016-01-04 11:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -3.097, 45.19, None, 2016-01-04 12:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -3.57, 51.18, None, 2016-01-04 13:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -3.144, 47.86, None, 2016-01-04 14:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -3.841, 47.51, None, 2016-01-04 15:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -4.531, 40.79, None, 2016-01-04 16:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, -4.639, 41.16, None, 2016-01-04 17:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, -5.431, 50.4, None, 2016-01-04 18:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -4.854, 39.87, None, 2016-01-04 19:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, -4.299, 28.48, None, 2016-01-04 21:00:00, None, None, None, None, None, -18.0, None, None, None, None, None, None
None, -5.012, 38.41, None, 2016-01-04 22:00:00, None, None, None, None, None, -16.0, None, None, None, None, None, None
None, -5.022, 30.04, None, 2016-01-04 23:00:00, None, None, None, None, None, -18.0, None, None, None, None, None, None
None, -5.316, 30.28, None, 2016-01-05 00:00:00, None, None, None, None, None, -19.0, None, None, None, None, None, None
None, -4.866, 33.38, None, 2016-01-05 01:00:00, None, None, None, None, None, -17.0, None, None, None, None, None, None
None, -3.951, 35.13, None, 2016-01-05 02:00:00, None, None, None, None, None, -16.0, None, None, None, None, None, None
None, -2.866, 32.78, None, 2016-01-05 03:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, -3.011, 59.22, None, 2016-01-05 04:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, -2.315, 73.0, None, 2016-01-05 05:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, -1.728, 77.0, None, 2016-01-05 06:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -1.246, 79.7, None, 2016-01-05 07:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -1.399, 79.2, None, 2016-01-05 08:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.967, 81.5, None, 2016-01-05 09:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, -0.236, 68.84, None, 2016-01-05 10:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -0.044, 52.26, None, 2016-01-05 11:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 0.014, 58.55, None, 2016-01-05 12:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -0.149, 66.51, None, 2016-01-05 13:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 0.235, 67.58, None, 2016-01-05 14:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 0.139, 70.0, None, 2016-01-05 15:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 0.399, 54.76, None, 2016-01-05 16:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 0.476, 51.6, None, 2016-01-05 17:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 0.408, 62.55, None, 2016-01-05 18:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 0.188, 70.7, None, 2016-01-05 19:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 0.206, 74.6, None, 2016-01-05 20:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 0.235, 79.1, None, 2016-01-05 21:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.216, 81.5, None, 2016-01-05 22:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.235, 82.4, None, 2016-01-05 23:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 0.341, 84.3, None, 2016-01-06 00:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 0.437, 85.6, None, 2016-01-06 01:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 0.639, 74.7, None, 2016-01-06 02:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.908, 66.39, None, 2016-01-06 03:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 1.091, 51.3, None, 2016-01-06 04:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 0.928, 55.44, None, 2016-01-06 05:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 0.658, 63.09, None, 2016-01-06 06:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 0.495, 71.7, None, 2016-01-06 07:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 0.369, 80.1, None, 2016-01-06 08:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.437, 82.2, None, 2016-01-06 09:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 0.774, 69.07, None, 2016-01-06 10:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 1.167, 49.47, None, 2016-01-06 11:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 2.061, 48.29, None, 2016-01-06 12:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 2.781, 48.43, None, 2016-01-06 13:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 2.551, 44.21, None, 2016-01-06 14:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 2.562, 40.37, None, 2016-01-06 15:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, 2.852, 36.47, None, 2016-01-06 16:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, 2.62, 35.5, None, 2016-01-06 17:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, 2.829, 32.72, None, 2016-01-06 18:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, 2.918, 28.75, None, 2016-01-06 19:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, 2.177, 30.91, None, 2016-01-06 20:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, 1.936, 28.85, None, 2016-01-06 21:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, 1.09, 31.14, None, 2016-01-06 22:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, 0.562, 32.28, None, 2016-01-06 23:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, 0.802, 32.04, None, 2016-01-07 00:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, 0.802, 31.41, None, 2016-01-07 01:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, 0.388, 32.16, None, 2016-01-07 02:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, 0.177, 38.16, None, 2016-01-07 03:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -0.188, 39.97, None, 2016-01-07 04:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -0.437, 41.86, None, 2016-01-07 05:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -0.505, 45.78, None, 2016-01-07 06:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, -0.63, 47.84, None, 2016-01-07 07:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, -0.39, 39.79, None, 2016-01-07 08:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -1.004, 43.13, None, 2016-01-07 09:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -1.236, 44.42, None, 2016-01-07 10:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -0.582, 39.42, None, 2016-01-07 11:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, 0.59, 35.81, None, 2016-01-07 12:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, 0.715, 33.64, None, 2016-01-07 13:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, 0.918, 31.74, None, 2016-01-07 14:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, 0.503, 30.48, None, 2016-01-07 15:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, -0.243, 30.99, None, 2016-01-07 16:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, 0.417, 31.25, None, 2016-01-07 17:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 0.54, 32.16, None, 2016-01-07 18:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, 0.437, 32.8, None, 2016-01-07 19:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, 0.11, 33.53, None, 2016-01-07 20:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, -0.12, 33.22, None, 2016-01-07 21:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, 0.754, 30.13, None, 2016-01-07 22:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 0.879, 29.17, None, 2016-01-07 23:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, -0.044, 31.48, None, 2016-01-08 00:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -0.024, 32.46, None, 2016-01-08 01:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, 0.197, 30.58, None, 2016-01-08 02:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 0.072, 29.46, None, 2016-01-08 03:00:00, None, None, None, None, None, -16.0, None, None, None, None, None, None
None, -0.802, 39.67, None, 2016-01-08 04:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -1.254, 42.67, None, 2016-01-08 05:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -1.312, 44.61, None, 2016-01-08 06:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -1.302, 44.4, None, 2016-01-08 07:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -0.908, 39.01, None, 2016-01-08 08:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -0.783, 39.23, None, 2016-01-08 09:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, 1.138, 24.95, None, 2016-01-08 10:00:00, None, None, None, None, None, -17.0, None, None, None, None, None, None
None, 0.85, 34.54, None, 2016-01-08 11:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, 0.6, 37.35, None, 2016-01-08 12:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, 0.889, 33.22, None, 2016-01-08 13:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, 1.388, 33.93, None, 2016-01-08 14:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, 0.656, 36.27, None, 2016-01-08 15:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, 0.437, 36.45, None, 2016-01-08 16:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -0.561, 43.04, None, 2016-01-08 17:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, -0.658, 44.01, None, 2016-01-08 18:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, -0.889, 36.51, None, 2016-01-08 19:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -0.859, 45.01, None, 2016-01-08 20:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, -0.966, 38.1, None, 2016-01-08 21:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -0.898, 39.39, None, 2016-01-08 22:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -1.216, 41.7, None, 2016-01-08 23:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -0.342, 39.56, None, 2016-01-09 00:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -0.495, 39.14, None, 2016-01-09 01:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -0.572, 38.35, None, 2016-01-09 02:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -0.697, 38.09, None, 2016-01-09 03:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -1.745, 41.11, None, 2016-01-09 04:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -1.37, 40.05, None, 2016-01-09 05:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -1.832, 40.43, None, 2016-01-09 06:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -1.466, 39.11, None, 2016-01-09 07:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -1.543, 40.23, None, 2016-01-09 08:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -2.372, 45.95, None, 2016-01-09 09:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -1.717, 43.0, None, 2016-01-09 10:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -1.534, 40.37, None, 2016-01-09 11:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -0.275, 36.66, None, 2016-01-09 12:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, 0.139, 34.39, None, 2016-01-09 13:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, -0.111, 33.81, None, 2016-01-09 14:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, 0.074, 33.59, None, 2016-01-09 15:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, -0.511, 35.18, None, 2016-01-09 16:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -0.972, 37.58, None, 2016-01-09 17:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -0.857, 37.82, None, 2016-01-09 18:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -0.617, 36.1, None, 2016-01-09 19:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -0.417, 35.89, None, 2016-01-09 20:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -0.476, 34.49, None, 2016-01-09 21:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -0.898, 38.04, None, 2016-01-09 22:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -1.072, 36.23, None, 2016-01-09 23:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -1.793, 37.62, None, 2016-01-10 00:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -2.411, 40.58, None, 2016-01-10 01:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -2.786, 40.81, None, 2016-01-10 02:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -2.855, 38.77, None, 2016-01-10 03:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, -3.135, 42.93, None, 2016-01-10 04:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -2.932, 48.0, None, 2016-01-10 05:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -2.478, 42.93, None, 2016-01-10 06:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -2.054, 42.08, None, 2016-01-10 07:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -2.179, 43.83, None, 2016-01-10 08:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -2.102, 44.43, None, 2016-01-10 09:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -2.372, 47.42, None, 2016-01-10 10:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -2.372, 50.12, None, 2016-01-10 11:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, -1.717, 46.9, None, 2016-01-10 12:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, -0.332, 45.17, None, 2016-01-10 13:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, 0.859, 39.29, None, 2016-01-10 14:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, 0.456, 37.87, None, 2016-01-10 15:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, 0.852, 35.12, None, 2016-01-10 16:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -0.377, 35.8, None, 2016-01-10 17:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -0.444, 35.12, None, 2016-01-10 18:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -0.597, 33.11, None, 2016-01-10 19:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -0.447, 32.41, None, 2016-01-10 20:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, 0.361, 29.33, None, 2016-01-10 21:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, -0.264, 30.05, None, 2016-01-10 22:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, 1.243, 27.08, None, 2016-01-10 23:00:00, None, None, None, None, None, -16.0, None, None, None, None, None, None
None, 1.032, 25.92, None, 2016-01-11 00:00:00, None, None, None, None, None, -16.0, None, None, None, None, None, None
None, -0.235, 26.68, None, 2016-01-11 01:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, -0.178, 26.71, None, 2016-01-11 02:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, -0.322, 26.43, None, 2016-01-11 03:00:00, None, None, None, None, None, -16.0, None, None, None, None, None, None
None, -0.342, 25.56, None, 2016-01-11 04:00:00, None, None, None, None, None, -16.0, None, None, None, None, None, None
