station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, stn_pres
None, None, -2.05, 21.13, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2016-01-02 07:00:00, None, None, 119.6, None
None, None, -1.728, 20.97, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2016-01-02 08:00:00, None, None, 119.2, None
None, None, -1.813, 20.99, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2016-01-02 09:00:00, None, None, 119.3, None
None, None, -1.377, 20.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2016-01-02 10:00:00, None, None, 119.4, None
None, None, -1.074, 20.83, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2016-01-02 11:00:00, None, None, 119.7, None
None, None, -0.553, 20.62, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2016-01-02 12:00:00, None, None, 119.3, None
None, None, -0.562, 20.68, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2016-01-02 13:00:00, None, None, 119.3, None
None, None, -0.685, 20.66, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2016-01-02 14:00:00, None, None, 119.6, None
None, None, -0.978, 20.74, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2016-01-02 15:00:00, None, None, 119.2, None
None, None, -0.788, 20.69, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2016-01-02 16:00:00, None, None, 119.1, None
None, None, -0.231, 20.46, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2016-01-02 17:00:00, None, None, 118.3, None
