station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
86.6, None, None, None, 1.697, 27.54, None, None, -12.0, 991.0, None, None, None, None, None, 19.84, None, None, -10.68, None, None, None, None, 11.49, None, None, None, None, None, None, 2016-01-01 00:00:00, None
85.2, None, None, None, 5.779, 24.12, None, None, -13.0, 991.0, None, None, None, None, None, 19.76, None, None, -10.78, None, None, None, None, 9.29, None, None, None, None, None, None, 2016-01-01 01:00:00, None
84.5, None, None, None, 5.31, 25.5, None, None, -13.0, 991.0, None, None, None, None, None, 19.74, None, None, -10.73, None, None, None, None, 17.04, None, None, None, None, None, None, 2016-01-01 02:00:00, None
83.3, None, None, None, 6.482, 36.16, None, None, -13.0, 991.0, None, None, None, None, None, 19.63, None, None, -10.98, None, None, None, None, 11.47, None, None, None, None, None, None, 2016-01-01 03:00:00, None
83.8, None, None, None, 3.065, 25.84, None, None, -13.0, 990.0, None, None, None, None, None, 19.58, None, None, -11.36, None, None, None, None, 21.36, None, None, None, None, None, None, 2016-01-01 04:00:00, None
83.6, None, None, None, 2.949, 28.74, None, None, -14.0, 990.0, None, None, None, None, None, 19.51, None, None, -11.57, None, None, None, None, 16.33, None, None, None, None, None, None, 2016-01-01 05:00:00, None
84.1, None, None, None, 3.569, 23.35, None, None, -13.0, 989.0, None, None, None, None, None, 19.28, None, None, -11.55, None, None, None, None, 11.68, None, None, None, None, None, None, 2016-01-01 06:00:00, None
83.6, None, None, None, 5.076, 26.12, None, None, -14.0, 989.0, None, None, None, None, None, 19.2, None, None, -11.6, None, None, None, None, 10.05, None, None, None, None, None, None, 2016-01-01 07:00:00, None
83.6, None, None, None, 5.527, 29.11, None, None, -14.0, 989.0, None, None, None, None, None, 19.16, None, None, -11.65, None, None, None, None, 8.11, None, None, None, None, None, None, 2016-01-01 08:00:00, None
82.4, None, None, None, 4.168, 42.13, None, None, -13.0, 989.0, None, None, None, None, None, 19.08, None, None, -11.21, None, None, None, None, 11.0, None, None, None, None, None, None, 2016-01-01 09:00:00, None
81.9, None, None, None, 5.303, 23.98, None, None, -13.0, 989.0, None, None, None, None, None, 18.95, None, None, -10.68, None, None, None, None, 17.25, None, None, None, None, None, None, 2016-01-01 10:00:00, None
81.0, None, None, None, 6.553, 355.4, None, None, -12.0, 989.0, None, None, None, None, None, 18.98, None, None, -9.97, None, None, None, None, 11.81, None, None, None, None, None, None, 2016-01-01 11:00:00, None
78.23, None, None, None, 6.037, 5.218, None, None, -12.0, 988.0, None, None, None, None, None, 18.81, None, None, -9.39, None, None, None, None, 15.47, None, None, None, None, None, None, 2016-01-01 12:00:00, None
77.48, None, None, None, 5.401, 19.79, None, None, -11.0, 988.0, None, None, None, None, None, 18.71, None, None, -8.54, None, None, None, None, 15.01, None, None, None, None, None, None, 2016-01-01 13:00:00, None
76.12, None, None, None, 3.32, 4.613, None, None, -11.0, 987.0, None, None, None, None, None, 18.61, None, None, -8.23, None, None, None, None, 13.43, None, None, None, None, None, None, 2016-01-01 14:00:00, None
78.69, None, None, None, 3.579, 10.64, None, None, -11.0, 987.0, None, None, None, None, None, 18.74, None, None, -8.77, None, None, None, None, 10.36, None, None, None, None, None, None, 2016-01-01 15:00:00, None
81.8, None, None, None, 4.263, 16.49, None, None, -12.0, 986.0, None, None, None, None, None, 18.87, None, None, -9.64, None, None, None, None, 7.269, None, None, None, None, None, None, 2016-01-01 16:00:00, None
83.5, None, None, None, 2.63, 28.64, None, None, -12.0, 986.0, None, None, None, None, None, 18.85, None, None, -9.87, None, None, None, None, 15.36, None, None, None, None, None, None, 2016-01-01 17:00:00, None
84.6, None, None, None, 4.316, 22.06, None, None, -12.0, 986.0, None, None, None, None, None, 18.84, None, None, -10.2, None, None, None, None, 8.97, None, None, None, None, None, None, 2016-01-01 18:00:00, None
85.7, None, None, None, 3.61, 19.93, None, None, -12.0, 985.0, None, None, None, None, None, 18.87, None, None, -10.13, None, None, None, None, 6.442, None, None, None, None, None, None, 2016-01-01 19:00:00, None
87.0, None, None, None, 6.137, 18.63, None, None, -12.0, 986.0, None, None, None, None, None, 18.87, None, None, -10.49, None, None, None, None, 13.65, None, None, None, None, None, None, 2016-01-01 20:00:00, None
86.1, None, None, None, 4.922, 29.97, None, None, -12.0, 986.0, None, None, None, None, None, 18.85, None, None, -10.47, None, None, None, None, 16.79, None, None, None, None, None, None, 2016-01-01 21:00:00, None
86.6, None, None, None, 4.412, 17.13, None, None, -12.0, 985.0, None, None, None, None, None, 18.84, None, None, -10.58, None, None, None, None, 11.01, None, None, None, None, None, None, 2016-01-01 22:00:00, None
86.1, None, None, None, 3.175, 46.08, None, None, -12.0, 985.0, None, None, None, None, None, 18.82, None, None, -10.51, None, None, None, None, 17.01, None, None, None, None, None, None, 2016-01-01 23:00:00, None
