station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -15.22, 88.8, None, None, 27.91, 1.582, 86.9, None, None, None, None, None, None, -17.0, 929.0, None, None, None, 2016-01-01 00:00:00, None, 24.24, None
None, -15.29, 89.8, None, None, 42.88, 1.749, 108.5, None, None, None, None, None, None, -16.0, 929.0, None, None, None, 2016-01-01 01:00:00, None, 24.24, None
None, -14.69, 89.1, None, None, 62.53, 1.319, 177.8, None, None, None, None, None, None, -16.0, 929.0, None, None, None, 2016-01-01 02:00:00, None, 23.76, None
None, -14.76, 89.8, None, None, 40.48, 2.218, 135.9, None, None, None, None, None, None, -16.0, 929.0, None, None, None, 2016-01-01 03:00:00, None, 23.95, None
None, -15.23, 89.4, None, None, 58.81, 0.876, 77.58, None, None, None, None, None, None, -16.0, 928.0, None, None, None, 2016-01-01 04:00:00, None, 23.53, None
None, -15.52, 90.1, None, None, 35.47, 1.205, 73.22, None, None, None, None, None, None, -17.0, 928.0, None, None, None, 2016-01-01 05:00:00, None, 23.73, None
None, -17.36, 85.5, None, None, 19.58, 1.15, 64.9, None, None, None, None, None, None, -19.0, 928.0, None, None, None, 2016-01-01 06:00:00, None, 22.75, None
None, -17.33, 90.3, None, None, 23.21, 1.641, 82.3, None, None, None, None, None, None, -18.0, 928.0, None, None, None, 2016-01-01 07:00:00, None, 23.46, None
None, -17.77, 85.7, None, None, 23.48, 2.08, 79.23, None, None, None, None, None, None, -19.0, 928.0, None, None, None, 2016-01-01 08:00:00, None, 22.75, None
None, -17.74, 85.7, None, None, 26.76, 2.788, 89.5, None, None, None, None, None, None, -19.0, 928.0, None, None, None, 2016-01-01 09:00:00, None, 22.9, None
None, -13.41, 85.0, None, None, 28.47, 1.983, 104.1, None, None, None, None, None, None, -15.0, 928.0, None, None, None, 2016-01-01 10:00:00, None, 22.88, None
None, -11.83, 83.9, None, None, 18.87, 3.458, 131.0, None, None, None, None, None, None, -14.0, 928.0, None, None, None, 2016-01-01 11:00:00, None, 23.81, None
None, -9.85, 75.74, None, None, 40.88, 2.676, 172.8, None, None, None, None, None, None, -13.0, 927.0, None, None, None, 2016-01-01 12:00:00, None, 23.0, None
None, -9.45, 78.59, None, None, 54.66, 2.597, 203.2, None, None, None, None, None, None, -12.0, 927.0, None, None, None, 2016-01-01 13:00:00, None, 23.31, None
None, -9.7, 78.44, None, None, 52.74, 1.813, 273.0, None, None, None, None, None, None, -12.0, 926.0, None, None, None, 2016-01-01 14:00:00, None, 22.71, None
None, -9.55, 80.7, None, None, 40.71, 1.703, 154.2, None, None, None, None, None, None, -12.0, 926.0, None, None, None, 2016-01-01 15:00:00, None, 23.0, None
None, -11.87, 83.8, None, None, 73.82, 0.371, 237.4, None, None, None, None, None, None, -14.0, 926.0, None, None, None, 2016-01-01 16:00:00, None, 22.32, None
None, -13.7, 86.3, None, None, 18.22, 1.132, 73.17, None, None, None, None, None, None, -15.0, 926.0, None, None, None, 2016-01-01 17:00:00, None, 22.25, None
None, -13.31, 89.7, None, None, 17.18, 1.708, 67.8, None, None, None, None, None, None, -14.0, 926.0, None, None, None, 2016-01-01 18:00:00, None, 22.78, None
None, -14.22, 88.8, None, None, 18.55, 2.791, 82.8, None, None, None, None, None, None, -16.0, 925.0, None, None, None, 2016-01-01 19:00:00, None, 22.18, None
None, -13.86, 94.5, None, None, 22.08, 2.892, 100.9, None, None, None, None, None, None, -14.0, 925.0, None, None, None, 2016-01-01 20:00:00, None, 23.39, None
None, -11.75, 90.5, None, None, 13.99, 6.312, 100.5, None, None, None, None, None, None, -13.0, 925.0, None, None, None, 2016-01-01 21:00:00, None, 23.32, None
None, -13.68, 86.4, None, None, 17.56, 6.102, 104.8, None, None, None, None, None, None, -15.0, 925.0, None, None, None, 2016-01-01 22:00:00, None, 22.22, None
None, -13.4, 89.4, None, None, 18.26, 4.921, 95.0, None, None, None, None, None, None, -15.0, 925.0, None, None, None, 2016-01-01 23:00:00, None, 22.27, None
None, -13.37, 91.9, None, None, 13.09, 6.91, 95.6, None, None, None, None, None, None, -14.0, 925.0, None, None, None, 2016-01-02 00:00:00, None, 22.7, None
None, -12.99, 89.5, None, None, 16.12, 5.178, 102.4, None, None, None, None, None, None, -14.0, 924.0, None, None, None, 2016-01-02 01:00:00, None, 22.4, None
None, -14.63, 88.5, None, None, 15.85, 3.464, 105.1, None, None, None, None, None, None, -16.0, 924.0, None, None, None, 2016-01-02 02:00:00, None, 21.66, None
None, -16.24, 87.8, None, None, 35.31, 1.488, 103.1, None, None, None, None, None, None, -18.0, 924.0, None, None, None, 2016-01-02 03:00:00, None, 21.82, None
None, -17.29, 87.0, None, None, 45.88, 1.09, 130.6, None, None, None, None, None, None, -19.0, 924.0, None, None, None, 2016-01-02 04:00:00, None, 21.68, None
None, -17.38, 86.7, None, None, 66.66, 0.402, 115.2, None, None, None, None, None, None, -19.0, 923.0, None, None, None, 2016-01-02 05:00:00, None, 21.33, None
None, -17.92, 86.3, None, None, 53.9, 0.978, 88.1, None, None, None, None, None, None, -19.0, 923.0, None, None, None, 2016-01-02 06:00:00, None, 21.9, None
None, -19.41, 85.3, None, None, 62.44, 0.495, 205.3, None, None, None, None, None, None, -21.0, 923.0, None, None, None, 2016-01-02 07:00:00, None, 21.82, None
None, -19.6, 85.3, None, None, 66.08, 0.342, 328.0, None, None, None, None, None, None, -21.0, 923.0, None, None, None, 2016-01-02 08:00:00, None, 21.8, None
