station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_DIRECTION1, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, None, -1.548, 91.3, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-02 06:00:00, None, None, 48.35
None, None, -2.075, 91.5, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-02 07:00:00, None, None, 48.4
None, None, -1.833, 89.7, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-02 08:00:00, None, None, 48.41
None, None, -0.782, 83.3, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-02 09:00:00, None, None, 48.37
None, None, 0.654, 84.0, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-02 10:00:00, None, None, 48.02
None, None, 1.685, 83.2, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-02 11:00:00, None, None, 48.02
None, None, 2.659, 85.6, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-02 12:00:00, None, None, 47.95
None, None, 5.168, 79.1, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None, 2016-03-02 13:00:00, None, None, 45.99
None, None, 4.157, 82.6, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2016-03-02 14:00:00, None, None, 45.69
None, None, 3.921, 85.7, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None, 2016-03-02 15:00:00, None, None, 44.85
None, None, 2.748, 90.3, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2016-03-02 16:00:00, None, None, 45.24
None, None, 2.54, 92.3, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2016-03-02 17:00:00, None, None, 45.42
None, None, 1.796, 93.2, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2016-03-02 18:00:00, None, None, 45.47
None, None, 1.662, 92.2, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2016-03-02 19:00:00, None, None, 45.42
None, None, 1.861, 89.0, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-02 20:00:00, None, None, 45.23
None, None, 2.206, 85.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 21:00:00, None, None, 45.24
None, None, 0.965, 91.6, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-02 22:00:00, None, None, 45.14
None, None, 1.06, 94.0, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-02 23:00:00, None, None, 45.14
None, None, 1.156, 93.1, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-03 00:00:00, None, None, 45.09
None, None, 0.917, 93.8, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-03 01:00:00, None, None, 45.17
None, None, 0.63, 94.2, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-03 02:00:00, None, None, 45.07
None, None, 0.63, 94.6, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-03 03:00:00, None, None, 44.96
None, None, 0.438, 94.5, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-03 04:00:00, None, None, 44.72
None, None, 0.247, 95.0, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-03 05:00:00, None, None, 44.71
None, None, -0.613, 94.9, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-03 06:00:00, None, None, 44.68
None, None, -1.13, 94.9, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-03 07:00:00, None, None, 44.59
None, None, -0.879, 91.6, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-03 08:00:00, None, None, 44.58
None, None, 1.659, 86.0, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-03 09:00:00, None, None, 44.51
None, None, 2.737, 78.7, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-03 10:00:00, None, None, 44.71
None, None, 3.87, 75.3, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-03 11:00:00, None, None, 44.54
None, None, 5.848, 69.47, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2016-03-03 12:00:00, None, None, 44.75
None, None, 5.147, 62.62, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-03 13:00:00, None, None, 45.03
None, None, 6.389, 64.36, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-03 14:00:00, None, None, 44.83
None, None, 5.791, 69.08, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2016-03-03 15:00:00, None, None, 44.32
None, None, 4.077, 81.7, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2016-03-03 16:00:00, None, None, 44.9
None, None, 3.922, 60.9, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-03 17:00:00, None, None, 44.7
None, None, 2.834, 65.66, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-03 18:00:00, None, None, 44.73
None, None, 2.231, 66.68, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-03 19:00:00, None, None, 44.57
None, None, 3.388, 61.2, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-03 20:00:00, None, None, 44.81
None, None, 3.625, 56.98, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-03 21:00:00, None, None, 44.94
None, None, 3.38, 62.26, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-03 22:00:00, None, None, 44.9
None, None, 2.522, 70.2, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-03 23:00:00, None, None, 44.7
None, None, 3.009, 65.22, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-04 00:00:00, None, None, 44.8
None, None, 2.914, 71.0, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-04 01:00:00, None, None, 44.91
None, None, 3.201, 70.2, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-04 02:00:00, None, None, 45.06
None, None, 2.962, 72.5, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-04 03:00:00, None, None, 44.67
None, None, 3.201, 71.4, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-04 04:00:00, None, None, 44.88
None, None, 3.343, 69.7, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-04 05:00:00, None, None, 44.89
None, None, 3.393, 72.1, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-04 06:00:00, None, None, 45.04
None, None, 3.345, 70.8, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-04 07:00:00, None, None, 44.83
None, None, 3.813, 68.15, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-04 08:00:00, None, None, 44.77
None, None, 4.911, 66.14, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-04 09:00:00, None, None, 45.13
None, None, 6.009, 63.53, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-04 10:00:00, None, None, 44.77
None, None, 5.364, 69.33, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-04 11:00:00, None, None, 44.77
None, None, 3.689, 78.8, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-04 12:00:00, None, None, 44.55
None, None, 3.981, 76.9, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-04 13:00:00, None, None, 44.6
None, None, 4.747, 72.9, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-04 14:00:00, None, None, 44.12
None, None, 5.459, 68.13, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-04 15:00:00, None, None, 44.02
None, None, 4.55, 71.9, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-04 16:00:00, None, None, 44.04
None, None, 3.168, 84.1, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2016-03-04 17:00:00, None, None, 43.88
None, None, 2.039, 91.0, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2016-03-04 18:00:00, None, None, 43.62
None, None, 1.137, 92.8, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-04 19:00:00, None, None, 43.66
None, None, 0.677, 91.4, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-04 21:00:00, None, None, 43.65
None, None, 0.773, 87.4, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-04 22:00:00, None, None, 43.74
None, None, 1.3, 81.4, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-04 23:00:00, None, None, 43.65
None, None, 0.821, 79.8, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-05 00:00:00, None, None, 43.63
None, None, 1.491, 77.0, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-05 01:00:00, None, None, 43.55
None, None, 1.874, 77.2, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-05 02:00:00, None, None, 43.61
None, None, 2.735, 74.2, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-05 03:00:00, None, None, 43.5
None, None, 3.549, 65.7, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-05 04:00:00, None, None, 43.82
None, None, 3.261, 68.37, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-05 05:00:00, None, None, 43.4
None, None, 2.103, 77.1, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-05 06:00:00, None, None, 43.56
None, None, 0.82, 89.4, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-05 07:00:00, None, None, 43.51
None, None, 1.012, 88.2, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-05 08:00:00, None, None, 43.42
None, None, 2.161, 75.9, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-05 09:00:00, None, None, 43.57
None, None, 4.123, 68.24, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-05 10:00:00, None, None, 43.8
None, None, 5.965, 54.91, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-05 11:00:00, None, None, 43.96
None, None, 7.88, 41.71, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-05 12:00:00, None, None, 43.3
None, None, 8.45, 44.49, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-05 13:00:00, None, None, 43.04
None, None, 6.024, 54.75, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-05 14:00:00, None, None, 43.08
None, None, 6.189, 47.02, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-05 15:00:00, None, None, 42.8
None, None, 5.266, 44.83, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-03-05 16:00:00, None, None, 43.1
None, None, 4.824, 51.07, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-05 17:00:00, None, None, 42.69
None, None, 2.641, 60.51, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-05 18:00:00, None, None, 42.79
None, None, 1.753, 62.66, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-05 19:00:00, None, None, 42.65
None, None, 3.247, 51.04, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-03-05 20:00:00, None, None, 42.8
None, None, 3.445, 50.77, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-03-05 21:00:00, None, None, 42.98
None, None, 5.307, 43.61, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-03-05 22:00:00, None, None, 43.15
None, None, 4.913, 45.61, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-03-05 23:00:00, None, None, 42.98
None, None, 5.246, 42.33, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-03-06 00:00:00, None, None, 43.04
None, None, 4.911, 42.74, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-03-06 01:00:00, None, None, 43.12
None, None, 4.433, 45.41, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-03-06 02:00:00, None, None, 42.77
None, None, 3.38, 57.72, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-06 03:00:00, None, None, 42.7
None, None, 4.002, 51.63, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-06 04:00:00, None, None, 42.85
None, None, 3.811, 56.85, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-06 05:00:00, None, None, 42.63
None, None, 3.093, 59.86, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-06 06:00:00, None, None, 42.76
None, None, 1.325, 72.0, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-06 07:00:00, None, None, 42.66
None, None, 1.39, 84.4, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-06 08:00:00, None, None, 42.37
None, None, 2.161, 88.1, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2016-03-06 09:00:00, None, None, 42.89
None, None, 4.395, 70.4, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-06 10:00:00, None, None, 42.82
None, None, 5.573, 63.26, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-06 11:00:00, None, None, 42.88
None, None, 5.58, 51.06, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-06 12:00:00, None, None, 43.01
None, None, 6.785, 48.83, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-06 13:00:00, None, None, 42.04
None, None, 4.885, 56.89, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-06 14:00:00, None, None, 42.41
None, None, 4.303, 61.2, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-06 15:00:00, None, None, 42.23
None, None, 3.809, 63.69, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-06 16:00:00, None, None, 41.88
None, None, 2.637, 69.6, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-06 17:00:00, None, None, 41.27
None, None, 2.516, 67.48, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-06 18:00:00, None, None, 41.28
None, None, 1.083, 73.1, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-06 19:00:00, None, None, 40.99
None, None, 0.435, 75.3, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-06 20:00:00, None, None, 40.94
None, None, 1.491, 69.64, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-06 21:00:00, None, None, 41.38
None, None, 0.294, 74.2, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-06 22:00:00, None, None, 41.05
None, None, -0.041, 76.8, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-06 23:00:00, None, None, 40.82
None, None, 0.785, 75.8, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-07 00:00:00, None, None, 41.26
None, None, -0.794, 77.2, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-07 01:00:00, None, None, 40.99
None, None, -0.879, 81.4, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-07 02:00:00, None, None, 41.02
None, None, -0.303, 82.2, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-07 03:00:00, None, None, 41.09
None, None, -0.112, 78.9, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-07 04:00:00, None, None, 40.77
None, None, -0.974, 82.3, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-07 05:00:00, None, None, 40.9
None, None, -0.926, 79.2, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-07 06:00:00, None, None, 40.67
None, None, -2.027, 77.6, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-07 07:00:00, None, None, 40.9
None, None, -2.123, 76.7, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-07 08:00:00, None, None, 40.79
None, None, 0.415, 68.93, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-07 09:00:00, None, None, 41.11
None, None, 3.509, 55.67, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-07 10:00:00, None, None, 41.08
None, None, 4.485, 50.7, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-07 11:00:00, None, None, 41.33
None, None, 4.748, 49.88, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-07 12:00:00, None, None, 41.32
None, None, 5.172, 55.42, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-07 13:00:00, None, None, 41.57
None, None, 5.116, 53.61, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-07 14:00:00, None, None, 42.05
None, None, 4.825, 59.09, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-07 15:00:00, None, None, 41.9
None, None, 4.215, 58.23, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-07 16:00:00, None, None, 41.62
None, None, 3.498, 61.44, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-07 17:00:00, None, None, 41.31
None, None, 2.706, 67.34, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-07 18:00:00, None, None, 41.21
None, None, 1.323, 72.4, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-07 19:00:00, None, None, 41.22
None, None, 0.335, 76.6, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-07 20:00:00, None, None, 41.27
None, None, -0.328, 80.1, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-07 21:00:00, None, None, 41.21
None, None, -0.325, 83.6, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-07 22:00:00, None, None, 41.21
None, None, -0.696, 83.7, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-07 23:00:00, None, None, 41.17
None, None, -0.83, 81.3, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-08 00:00:00, None, None, 41.0
None, None, -1.213, 84.4, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-08 01:00:00, None, None, 41.13
None, None, -1.644, 82.4, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-08 02:00:00, None, None, 41.05
None, None, -1.692, 81.0, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-08 03:00:00, None, None, 40.95
None, None, -2.314, 81.2, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-08 04:00:00, None, None, 40.95
None, None, -2.735, 77.0, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-03-08 05:00:00, None, None, 40.88
None, None, -2.877, 76.2, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-03-08 06:00:00, None, None, 40.83
None, None, -3.015, 76.0, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-03-08 07:00:00, None, None, 40.87
None, None, -1.573, 79.9, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-08 08:00:00, None, None, 40.97
None, None, 0.278, 74.4, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-08 09:00:00, None, None, 41.04
None, None, 0.941, 69.73, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-08 10:00:00, None, None, 41.21
None, None, 2.024, 62.89, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-08 11:00:00, None, None, 41.18
None, None, 2.975, 55.86, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-08 12:00:00, None, None, 41.26
None, None, 5.561, 45.53, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-08 14:00:00, None, None, 40.9
None, None, 4.718, 43.58, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-03-08 15:00:00, None, None, 41.16
None, None, 4.774, 43.18, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-03-08 16:00:00, None, None, 41.34
None, None, 4.071, 50.81, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-08 17:00:00, None, None, 41.13
None, None, 3.362, 50.15, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-03-08 18:00:00, None, None, 41.26
None, None, 2.566, 55.04, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-03-08 19:00:00, None, None, 41.1
None, None, 1.514, 66.28, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-08 20:00:00, None, None, 41.04
None, None, 0.91, 75.1, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-08 21:00:00, None, None, 40.85
None, None, -0.711, 79.1, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-08 22:00:00, None, None, 41.02
None, None, -1.037, 81.6, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-08 23:00:00, None, None, 40.93
None, None, -1.261, 79.8, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-09 00:00:00, None, None, 40.94
None, None, -1.405, 77.4, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2016-03-09 01:00:00, None, None, 40.84
None, None, -2.075, 76.7, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-09 02:00:00, None, None, 40.87
None, None, -2.786, 79.0, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-03-09 03:00:00, None, None, 40.68
None, None, -3.545, 76.8, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-03-09 04:00:00, None, None, 40.69
None, None, -3.537, 75.9, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-03-09 05:00:00, None, None, 40.73
None, None, -3.68, 75.0, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-03-09 06:00:00, None, None, 40.55
None, None, -3.871, 77.1, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-03-09 07:00:00, None, None, 40.77
None, None, -3.105, 82.4, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-09 08:00:00, None, None, 40.53
None, None, 2.115, 57.1, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-09 09:00:00, None, None, 40.77
None, None, 3.614, 54.34, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2016-03-09 10:00:00, None, None, 41.0
None, None, 4.823, 42.2, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-03-09 11:00:00, None, None, 40.97
None, None, 5.826, 38.17, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-03-09 12:00:00, None, None, 40.7
None, None, 7.06, 32.73, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-03-09 13:00:00, None, None, 40.05
None, None, 7.72, 32.57, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-03-09 14:00:00, None, None, 39.74
None, None, 6.675, 33.11, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-03-09 15:00:00, None, None, 40.11
None, None, 6.141, 36.73, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2016-03-09 16:00:00, None, None, 39.99
None, None, 5.895, 32.88, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2016-03-09 17:00:00, None, None, 39.38
None, None, 5.678, 33.15, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2016-03-09 18:00:00, None, None, 39.58
None, None, 4.741, 41.72, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2016-03-09 19:00:00, None, None, 39.36
None, None, 4.311, 47.53, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2016-03-09 20:00:00, None, None, 39.28
None, None, 0.597, 83.3, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-09 21:00:00, None, None, 39.36
None, None, -0.017, 91.6, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-09 22:00:00, None, None, 40.51
None, None, 0.102, 90.5, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-09 23:00:00, None, None, 40.43
None, None, 0.342, 87.2, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-10 00:00:00, None, None, 40.83
None, None, 0.677, 82.6, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-10 01:00:00, None, None, 40.83
None, None, 0.582, 81.4, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-10 02:00:00, None, None, 40.83
None, None, 1.012, 76.7, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2016-03-10 03:00:00, None, None, 40.9
None, None, 1.156, 78.1, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-10 04:00:00, None, None, 40.53
None, None, 0.247, 88.0, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-10 05:00:00, None, None, 40.49
None, None, -0.373, 87.1, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-10 06:00:00, None, None, 40.36
None, None, -0.555, 88.7, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-10 07:00:00, None, None, 40.47
None, None, 0.077, 88.9, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2016-03-10 08:00:00, None, None, 40.44
None, None, 2.31, 80.0, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2016-03-10 09:00:00, None, None, 40.02
None, None, 3.118, 79.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-10 10:00:00, None, None, 40.7
