station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, time, max_air_temp_snc_last_reset, MINIMUM_AIR_TEMPERATURE, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, snw_dpth, HEIGHT_OF_SNOW
None, None, -10.41, None, 2016-01-06 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.21
None, None, -10.13, None, 2016-01-06 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.31
None, None, -9.85, None, 2016-01-06 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.34
None, None, -9.99, None, 2016-01-06 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.2
None, None, -10.26, None, 2016-01-06 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.32
None, None, -9.76, None, 2016-01-06 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.35
None, None, -9.52, None, 2016-01-07 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.33
None, None, -9.4, None, 2016-01-07 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.39
None, None, -9.36, None, 2016-01-07 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.38
None, None, -10.45, None, 2016-01-07 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.14
None, None, -11.27, None, 2016-01-07 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.19
None, None, -10.91, None, 2016-01-07 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.17
None, None, -10.96, None, 2016-01-07 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.19
None, None, -11.23, None, 2016-01-07 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.18
None, None, -11.5, None, 2016-01-07 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.23
None, None, -12.29, None, 2016-01-07 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.01
None, None, -13.57, None, 2016-01-07 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.92
None, None, -13.53, None, 2016-01-07 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.84
None, None, -13.77, None, 2016-01-07 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.94
None, None, -13.71, None, 2016-01-07 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.89
None, None, -13.55, None, 2016-01-07 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.01
None, None, -13.05, None, 2016-01-07 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.0
None, None, -13.45, None, 2016-01-07 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.77
None, None, -13.75, None, 2016-01-07 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.9
None, None, -14.38, None, 2016-01-07 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.74
None, None, -14.84, None, 2016-01-07 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.77
None, None, -15.3, None, 2016-01-07 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.72
None, None, -15.58, None, 2016-01-07 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.73
None, None, -15.92, None, 2016-01-07 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.69
None, None, -16.24, None, 2016-01-07 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.69
None, None, -16.52, None, 2016-01-08 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.69
None, None, -16.72, None, 2016-01-08 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.63
None, None, -16.97, None, 2016-01-08 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.62
None, None, -17.01, None, 2016-01-08 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.77
None, None, -17.26, None, 2016-01-08 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.68
None, None, -17.38, None, 2016-01-08 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.66
None, None, -17.68, None, 2016-01-08 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.74
None, None, -17.57, None, 2016-01-08 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.05
None, None, -17.83, None, 2016-01-08 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.95
None, None, -18.05, None, 2016-01-08 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.8
None, None, -17.9, None, 2016-01-08 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.94
None, None, -16.34, None, 2016-01-08 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.74
None, None, -15.26, None, 2016-01-08 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.68
None, None, -14.39, None, 2016-01-08 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.9
None, None, -12.73, None, 2016-01-08 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.96
None, None, -10.52, None, 2016-01-08 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.09
None, None, -9.38, None, 2016-01-08 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.23
None, None, -10.22, None, 2016-01-08 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.26
None, None, -10.02, None, 2016-01-08 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.87
None, None, -10.31, None, 2016-01-08 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.19
None, None, -8.33, None, 2016-01-08 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.22
None, None, -7.41, None, 2016-01-08 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.09
None, None, -7.59, None, 2016-01-08 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.55
None, None, -9.13, None, 2016-01-08 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.04
None, None, -8.52, None, 2016-01-09 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.98
None, None, -8.53, None, 2016-01-09 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.06
None, None, -7.37, None, 2016-01-09 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.17
None, None, -6.976, None, 2016-01-09 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.42
None, None, -6.782, None, 2016-01-09 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.22
None, None, -6.452, None, 2016-01-09 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.56
None, None, -6.231, None, 2016-01-09 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.52
None, None, -6.405, None, 2016-01-09 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.54
None, None, -6.531, None, 2016-01-09 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.55
None, None, -6.444, None, 2016-01-09 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.57
None, None, -6.608, None, 2016-01-09 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.59
None, None, -6.677, None, 2016-01-09 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.55
None, None, -6.687, None, 2016-01-09 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.59
None, None, -6.128, None, 2016-01-09 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.59
None, None, -5.775, None, 2016-01-09 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.68
None, None, -6.065, None, 2016-01-09 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.64
None, None, -5.996, None, 2016-01-09 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.55
None, None, -5.878, None, 2016-01-09 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.6
None, None, -5.77, None, 2016-01-09 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.65
None, None, -5.964, None, 2016-01-09 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.68
None, None, -6.745, None, 2016-01-09 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.55
None, None, -6.627, None, 2016-01-09 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.62
None, None, -6.473, None, 2016-01-09 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.58
None, None, -6.377, None, 2016-01-09 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.58
None, None, -6.676, None, 2016-01-10 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.62
None, None, -6.376, None, 2016-01-10 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.63
None, None, -6.26, None, 2016-01-10 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.6
None, None, -6.434, None, 2016-01-10 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.63
None, None, -6.406, None, 2016-01-10 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.57
None, None, -6.349, None, 2016-01-10 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.63
None, None, -6.193, None, 2016-01-10 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.75
None, None, -6.02, None, 2016-01-10 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.77
None, None, -6.087, None, 2016-01-10 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.79
None, None, -5.511, None, 2016-01-10 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.86
None, None, -4.885, None, 2016-01-10 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.93
None, None, -4.742, None, 2016-01-10 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.94
None, None, -4.508, None, 2016-01-10 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.94
None, None, -4.414, None, 2016-01-10 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.91
None, None, -4.347, None, 2016-01-10 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.91
None, None, -4.48, None, 2016-01-10 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.95
None, None, -4.461, None, 2016-01-10 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.94
None, None, -4.88, None, 2016-01-10 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.87
None, None, -4.686, None, 2016-01-10 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.93
None, None, -4.428, None, 2016-01-10 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.98
None, None, -4.534, None, 2016-01-10 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.88
None, None, -4.439, None, 2016-01-10 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.88
None, None, -4.194, None, 2016-01-10 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.94
None, None, -4.223, None, 2016-01-11 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.98
None, None, -4.515, None, 2016-01-11 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.76
None, None, -4.498, None, 2016-01-11 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.96
None, None, -4.033, None, 2016-01-11 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.16
None, None, -4.346, None, 2016-01-11 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.21
None, None, -4.08, None, 2016-01-11 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.22
None, None, -3.958, None, 2016-01-11 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.19
None, None, -4.204, None, 2016-01-11 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.18
None, None, -4.176, None, 2016-01-11 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.26
None, None, -3.996, None, 2016-01-11 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.21
None, None, -3.806, None, 2016-01-11 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.24
None, None, -3.722, None, 2016-01-11 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.22
None, None, -3.864, None, 2016-01-11 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.77
None, None, -3.213, None, 2016-01-11 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.36
None, None, -3.382, None, 2016-01-11 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.42
None, None, -2.638, None, 2016-01-11 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.88
None, None, -2.939, None, 2016-01-11 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.36
None, None, -2.139, None, 2016-01-11 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.03
None, None, -1.642, None, 2016-01-11 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.06
None, None, -1.52, None, 2016-01-11 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.25
None, None, -1.858, None, 2016-01-11 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.23
None, None, -1.792, None, 2016-01-11 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.15
None, None, -1.473, None, 2016-01-12 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.32
None, None, -2.046, None, 2016-01-12 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.49
None, None, -2.055, None, 2016-01-12 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.22
None, None, -2.168, None, 2016-01-12 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.48
None, None, -1.943, None, 2016-01-12 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.15
None, None, -2.168, None, 2016-01-12 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.4
None, None, -2.356, None, 2016-01-12 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.52
None, None, -2.215, None, 2016-01-12 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.76
None, None, -2.506, None, 2016-01-12 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 25.01
None, None, -1.999, None, 2016-01-12 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.95
None, None, -2.215, None, 2016-01-12 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.86
None, None, -2.102, None, 2016-01-12 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.85
None, None, -0.78, None, 2016-01-12 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.78
None, None, -0.742, None, 2016-01-12 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.91
None, None, -1.492, None, 2016-01-12 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 25.04
None, None, -1.886, None, 2016-01-12 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 25.12
None, None, -1.914, None, 2016-01-12 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 25.09
None, None, -1.886, None, 2016-01-12 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.69
None, None, -1.398, None, 2016-01-12 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 25.15
None, None, -1.539, None, 2016-01-12 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 25.12
None, None, -2.158, None, 2016-01-12 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.99
None, None, -0.489, None, 2016-01-12 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 25.23
None, None, -1.023, None, 2016-01-13 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 25.2
None, None, -0.274, None, 2016-01-13 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 25.19
None, None, 0.026, None, 2016-01-13 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 25.18
None, None, 0.251, None, 2016-01-13 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 25.21
None, None, 0.297, None, 2016-01-13 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 25.17
None, None, 0.204, None, 2016-01-13 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 25.12
None, None, -0.189, None, 2016-01-13 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 25.14
None, None, -0.358, None, 2016-01-13 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.96
None, None, -0.049, None, 2016-01-13 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.63
None, None, -0.077, None, 2016-01-13 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.58
None, None, -0.031, None, 2016-01-13 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.27
None, None, -0.003, None, 2016-01-13 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 25.2
None, None, 0.073, None, 2016-01-13 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.31
None, None, 0.222, None, 2016-01-13 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.08
None, None, 0.943, None, 2016-01-13 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.52
None, None, 0.615, None, 2016-01-13 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.63
None, None, 0.344, None, 2016-01-13 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.86
None, None, -0.218, None, 2016-01-13 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.75
None, None, 0.513, None, 2016-01-13 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.93
None, None, 0.522, None, 2016-01-13 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.94
None, None, 0.484, None, 2016-01-13 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.9
None, None, 0.381, None, 2016-01-13 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.72
None, None, 0.484, None, 2016-01-14 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.9
None, None, 0.129, None, 2016-01-14 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.79
None, None, -0.143, None, 2016-01-14 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.64
None, None, 0.213, None, 2016-01-14 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.82
None, None, 0.185, None, 2016-01-14 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.8
None, None, 0.091, None, 2016-01-14 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.89
None, None, -0.199, None, 2016-01-14 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 28.03
None, None, -0.33, None, 2016-01-14 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.86
None, None, -0.461, None, 2016-01-14 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.83
None, None, -0.658, None, 2016-01-14 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.95
None, None, -0.367, None, 2016-01-14 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.97
None, None, 0.148, None, 2016-01-14 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 28.12
None, None, 0.513, None, 2016-01-14 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 28.12
None, None, 0.934, None, 2016-01-14 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 28.11
None, None, 0.858, None, 2016-01-14 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 28.12
None, None, 0.578, None, 2016-01-14 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 28.03
None, None, 0.259, None, 2016-01-14 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.94
None, None, -0.704, None, 2016-01-14 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.88
None, None, -1.567, None, 2016-01-14 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.69
None, None, -1.567, None, 2016-01-14 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.94
None, None, -1.717, None, 2016-01-14 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.95
None, None, -1.66, None, 2016-01-14 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.88
None, None, -1.942, None, 2016-01-14 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.69
None, None, -2.13, None, 2016-01-14 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.75
None, None, -1.792, None, 2016-01-15 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.81
None, None, -2.224, None, 2016-01-15 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.74
None, None, -2.816, None, 2016-01-15 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.75
None, None, -3.486, None, 2016-01-15 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.7
None, None, -3.684, None, 2016-01-15 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.58
None, None, -3.267, None, 2016-01-15 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.65
None, None, -3.088, None, 2016-01-15 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.54
None, None, -3.071, None, 2016-01-15 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.59
None, None, -3.665, None, 2016-01-15 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.36
None, None, -3.797, None, 2016-01-15 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.46
None, None, -4.136, None, 2016-01-15 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.5
None, None, -4.109, None, 2016-01-15 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.53
None, None, -3.427, None, 2016-01-15 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.42
None, None, -2.374, None, 2016-01-15 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.46
None, None, -1.632, None, 2016-01-15 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.62
None, None, -2.779, None, 2016-01-15 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.36
None, None, -3.014, None, 2016-01-15 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.22
None, None, -3.315, None, 2016-01-15 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.04
None, None, -3.324, None, 2016-01-15 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.51
None, None, -2.88, None, 2016-01-15 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.42
None, None, -3.051, None, 2016-01-15 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.49
None, None, -2.158, None, 2016-01-15 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.47
None, None, -1.829, None, 2016-01-15 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.43
None, None, -1.886, None, 2016-01-15 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.4
None, None, -1.839, None, 2016-01-16 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.42
None, None, -4.196, None, 2016-01-16 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.44
None, None, -4.823, None, 2016-01-16 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.19
None, None, -5.01, None, 2016-01-16 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.15
None, None, -1.951, None, 2016-01-16 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.36
None, None, -1.914, None, 2016-01-16 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.16
None, None, -1.323, None, 2016-01-16 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.34
None, None, -1.229, None, 2016-01-16 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.24
None, None, -0.966, None, 2016-01-16 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.37
None, None, -0.686, None, 2016-01-16 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.28
None, None, -1.145, None, 2016-01-16 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.21
None, None, -0.967, None, 2016-01-16 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.18
None, None, -0.817, None, 2016-01-16 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.16
None, None, -0.77, None, 2016-01-16 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.12
None, None, -0.836, None, 2016-01-16 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.12
