station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, DEW_POINT, ATMOSPHERIC_PRESSURE, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -2.748, None, None, 2016-01-17 14:00:00, None, None, 16.58, 8.76, 35.65, None, None, None, None, None, None, 142.0
None, -2.881, None, None, 2016-01-17 15:00:00, None, None, 30.69, 5.979, 52.39, None, None, None, None, None, None, 143.1
None, -3.015, None, None, 2016-01-17 16:00:00, None, None, 33.6, 7.75, 87.2, None, None, None, None, None, None, 143.7
None, -3.282, None, None, 2016-01-17 17:00:00, None, None, 26.38, 10.25, 99.1, None, None, None, None, None, None, 143.3
None, -3.253, None, None, 2016-01-17 18:00:00, None, None, 30.31, 12.13, 90.8, None, None, None, None, None, None, 143.0
None, -3.712, None, None, 2016-01-17 19:00:00, None, None, 22.1, 13.05, 86.6, None, None, None, None, None, None, 142.7
None, -3.826, None, None, 2016-01-17 20:00:00, None, None, 25.7, 14.35, 92.6, None, None, None, None, None, None, 142.6
None, -4.421, None, None, 2016-01-17 21:00:00, None, None, 22.94, 14.37, 73.3, None, None, None, None, None, None, 142.3
None, -4.008, None, None, 2016-01-17 22:00:00, None, None, 20.96, 15.77, 48.33, None, None, None, None, None, None, 141.7
None, -4.344, None, None, 2016-01-17 23:00:00, None, None, 24.95, 14.77, 63.95, None, None, None, None, None, None, 142.0
None, -4.767, None, None, 2016-01-18 00:00:00, None, None, 16.72, 14.27, 58.73, None, None, None, None, None, None, 142.0
None, -4.796, None, None, 2016-01-18 01:00:00, None, None, 18.31, 17.23, 43.96, None, None, None, None, None, None, 140.9
None, -4.95, None, None, 2016-01-18 02:00:00, None, None, 13.17, 18.26, 39.21, None, None, None, None, None, None, 142.0
None, -4.459, None, None, 2016-01-18 03:00:00, None, None, 17.39, 14.79, 43.88, None, None, None, None, None, None, 143.3
None, -4.315, None, None, 2016-01-18 04:00:00, None, None, 16.28, 16.36, 41.41, None, None, None, None, None, None, 142.3
None, -3.645, None, None, 2016-01-18 05:00:00, None, None, 27.38, 12.65, 81.3, None, None, None, None, None, None, 141.8
None, -4.229, None, None, 2016-01-18 06:00:00, None, None, 21.19, 16.33, 47.12, None, None, None, None, None, None, 141.7
None, -4.527, None, None, 2016-01-18 07:00:00, None, None, 13.46, 17.45, 53.4, None, None, None, None, None, None, 141.6
None, -3.788, None, None, 2016-01-18 08:00:00, None, None, 22.15, 15.75, 44.64, None, None, None, None, None, None, 141.4
None, -4.162, None, None, 2016-01-18 09:00:00, None, None, 21.04, 15.0, 49.64, None, None, None, None, None, None, 141.4
None, -3.53, None, None, 2016-01-18 10:00:00, None, None, 22.49, 10.54, 64.91, None, None, None, None, None, None, 141.1
None, -3.253, None, None, 2016-01-18 11:00:00, None, None, 22.07, 11.55, 48.41, None, None, None, None, None, None, 141.0
None, -3.416, None, None, 2016-01-18 12:00:00, None, None, 24.14, 12.53, 55.89, None, None, None, None, None, None, 140.9
None, -2.348, None, None, 2016-01-18 13:00:00, None, None, 22.75, 12.71, 46.85, None, None, None, None, None, None, 140.7
None, -2.329, None, None, 2016-01-18 14:00:00, None, None, 29.08, 9.9, 73.2, None, None, None, None, None, None, 140.2
None, -2.377, None, None, 2016-01-18 15:00:00, None, None, 21.2, 12.91, 56.27, None, None, None, None, None, None, 141.0
None, -2.149, None, None, 2016-01-18 16:00:00, None, None, 27.82, 11.06, 68.12, None, None, None, None, None, None, 140.8
None, -2.149, None, None, 2016-01-18 17:00:00, None, None, 18.21, 10.63, 64.49, None, None, None, None, None, None, 140.7
None, -1.816, None, None, 2016-01-18 18:00:00, None, None, 13.93, 12.56, 50.29, None, None, None, None, None, None, 140.5
None, -3.76, None, None, 2016-01-18 19:00:00, None, None, 12.99, 10.81, 49.41, None, None, None, None, None, None, 140.6
None, -2.395, None, None, 2016-01-18 20:00:00, None, None, 21.13, 10.39, 30.54, None, None, None, None, None, None, 141.3
None, -2.405, None, None, 2016-01-18 21:00:00, None, None, 14.85, 11.22, 43.23, None, None, None, None, None, None, 142.1
None, -2.662, None, None, 2016-01-18 22:00:00, None, None, 12.81, 11.26, 57.85, None, None, None, None, None, None, 143.5
None, -2.7, None, None, 2016-01-18 23:00:00, None, None, 19.58, 6.943, 68.71, None, None, None, None, None, None, 144.9
None, -2.434, None, None, 2016-01-19 00:00:00, None, None, 26.27, 6.652, 79.1, None, None, None, None, None, None, 146.9
None, -2.348, None, None, 2016-01-19 01:00:00, None, None, 26.84, 11.43, 65.27, None, None, None, None, None, None, 146.9
None, -2.367, None, None, 2016-01-19 02:00:00, None, None, 17.83, 17.29, 47.92, None, None, None, None, None, None, 146.2
None, -2.51, None, None, 2016-01-19 03:00:00, None, None, 15.15, 16.22, 59.08, None, None, None, None, None, None, 147.9
None, -2.919, None, None, 2016-01-19 04:00:00, None, None, 20.98, 12.5, 93.8, None, None, None, None, None, None, 147.9
None, -3.225, None, None, 2016-01-19 05:00:00, None, None, 22.76, 13.97, 84.3, None, None, None, None, None, None, 147.7
None, -3.683, None, None, 2016-01-19 06:00:00, None, None, 11.95, 15.65, 56.31, None, None, None, None, None, None, 148.9
None, -3.798, None, None, 2016-01-19 07:00:00, None, None, 14.76, 14.67, 36.45, None, None, None, None, None, None, 148.0
None, -3.712, None, None, 2016-01-19 08:00:00, None, None, 15.34, 12.0, 43.43, None, None, None, None, None, None, 147.8
None, -3.635, None, None, 2016-01-19 09:00:00, None, None, 13.64, 13.59, 39.09, None, None, None, None, None, None, 147.5
None, -3.425, None, None, 2016-01-19 10:00:00, None, None, 11.43, 13.53, 47.04, None, None, None, None, None, None, 147.2
None, -2.691, None, None, 2016-01-19 11:00:00, None, None, 16.52, 13.73, 47.4, None, None, None, None, None, None, 147.4
None, -2.557, None, None, 2016-01-19 12:00:00, None, None, 22.56, 9.79, 64.51, None, None, None, None, None, None, 147.0
None, -2.044, None, None, 2016-01-19 13:00:00, None, None, 26.94, 9.26, 58.72, None, None, None, None, None, None, 146.8
None, -2.168, None, None, 2016-01-19 14:00:00, None, None, 21.05, 9.92, 64.86, None, None, None, None, None, None, 146.6
None, -1.996, None, None, 2016-01-19 15:00:00, None, None, 22.43, 11.58, 48.4, None, None, None, None, None, None, 146.4
None, -2.215, None, None, 2016-01-19 16:00:00, None, None, 23.71, 10.19, 51.69, None, None, None, None, None, None, 146.4
None, -2.539, None, None, 2016-01-19 17:00:00, None, None, 15.45, 8.84, 67.52, None, None, None, None, None, None, 146.9
None, -2.463, None, None, 2016-01-19 18:00:00, None, None, 14.21, 7.83, 57.2, None, None, None, None, None, None, 147.9
None, -2.225, None, None, 2016-01-19 19:00:00, None, None, 15.22, 8.47, 69.91, None, None, None, None, None, None, 148.0
None, -2.481, None, None, 2016-01-19 20:00:00, None, None, 19.2, 12.21, 61.83, None, None, None, None, None, None, 148.6
None, -2.815, None, None, 2016-01-19 21:00:00, None, None, 17.28, 13.26, 54.56, None, None, None, None, None, None, 149.2
None, -3.053, None, None, 2016-01-19 22:00:00, None, None, 17.66, 12.26, 58.32, None, None, None, None, None, None, 148.7
None, -3.167, None, None, 2016-01-19 23:00:00, None, None, 16.11, 11.61, 52.39, None, None, None, None, None, None, 149.0
None, -3.52, None, None, 2016-01-20 00:00:00, None, None, 15.43, 14.29, 45.87, None, None, None, None, None, None, 148.9
None, -3.148, None, None, 2016-01-20 01:00:00, None, None, 12.5, 14.59, 41.51, None, None, None, None, None, None, 148.8
None, -3.454, None, None, 2016-01-20 02:00:00, None, None, 12.95, 14.64, 44.18, None, None, None, None, None, None, 148.4
None, -3.597, None, None, 2016-01-20 03:00:00, None, None, 11.76, 15.74, 41.13, None, None, None, None, None, None, 149.0
None, -3.692, None, None, 2016-01-20 04:00:00, None, None, 11.91, 18.27, 44.55, None, None, None, None, None, None, 149.5
None, -3.702, None, None, 2016-01-20 05:00:00, None, None, 10.77, 17.22, 40.27, None, None, None, None, None, None, 149.0
None, -3.473, None, None, 2016-01-20 06:00:00, None, None, 13.93, 16.71, 39.4, None, None, None, None, None, None, 149.2
None, -3.511, None, None, 2016-01-20 07:00:00, None, None, 26.78, 13.83, 56.05, None, None, None, None, None, None, 149.3
None, -3.377, None, None, 2016-01-20 08:00:00, None, None, 21.39, 14.16, 105.0, None, None, None, None, None, None, 149.3
None, -3.817, None, None, 2016-01-20 09:00:00, None, None, 18.35, 16.29, 58.89, None, None, None, None, None, None, 149.3
None, -3.645, None, None, 2016-01-20 10:00:00, None, None, 20.23, 14.45, 46.25, None, None, None, None, None, None, 149.4
None, -4.363, None, None, 2016-01-20 11:00:00, None, None, 18.5, 16.66, 40.67, None, None, None, None, None, None, 148.7
None, -3.234, None, None, 2016-01-20 12:00:00, None, None, 12.63, 17.47, 44.23, None, None, None, None, None, None, 148.4
None, -3.167, None, None, 2016-01-20 13:00:00, None, None, 13.15, 14.79, 43.23, None, None, None, None, None, None, 148.2
None, -3.664, None, None, 2016-01-20 14:00:00, None, None, 15.36, 18.06, 42.73, None, None, None, None, None, None, 148.1
None, -3.148, None, None, 2016-01-20 15:00:00, None, None, 20.15, 11.82, 53.25, None, None, None, None, None, None, 147.9
None, -3.234, None, None, 2016-01-20 16:00:00, None, None, 24.92, 13.41, 77.3, None, None, None, None, None, None, 147.9
None, -3.024, None, None, 2016-01-20 17:00:00, None, None, 30.42, 11.48, 108.6, None, None, None, None, None, None, 147.9
None, -2.662, None, None, 2016-01-20 18:00:00, None, None, 23.8, 9.14, 41.26, None, None, None, None, None, None, 147.6
None, -2.367, None, None, 2016-01-20 19:00:00, None, None, 24.75, 9.44, 61.99, None, None, None, None, None, None, 147.5
None, -3.282, None, None, 2016-01-20 20:00:00, None, None, 27.67, 9.37, 45.26, None, None, None, None, None, None, 147.1
None, -4.181, None, None, 2016-01-20 21:00:00, None, None, 16.41, 11.34, 40.14, None, None, None, None, None, None, 147.6
None, -4.066, None, None, 2016-01-20 22:00:00, None, None, 18.28, 10.63, 47.36, None, None, None, None, None, None, 146.6
None, -3.999, None, None, 2016-01-20 23:00:00, None, None, 23.32, 9.11, 58.39, None, None, None, None, None, None, 146.8
None, -4.037, None, None, 2016-01-21 00:00:00, None, None, 25.58, 10.06, 66.46, None, None, None, None, None, None, 150.3
None, -3.874, None, None, 2016-01-21 01:00:00, None, None, 14.91, 10.02, 75.4, None, None, None, None, None, None, 152.1
None, -3.884, None, None, 2016-01-21 02:00:00, None, None, 25.69, 9.02, 86.9, None, None, None, None, None, None, 153.9
None, -3.692, None, None, 2016-01-21 03:00:00, None, None, 27.61, 9.13, 71.7, None, None, None, None, None, None, 156.0
None, -3.673, None, None, 2016-01-21 04:00:00, None, None, 26.33, 10.49, 86.4, None, None, None, None, None, None, 156.4
None, -3.74, None, None, 2016-01-21 05:00:00, None, None, 19.35, 13.93, 90.1, None, None, None, None, None, None, 158.3
None, -3.817, None, None, 2016-01-21 06:00:00, None, None, 25.63, 12.89, 80.6, None, None, None, None, None, None, 157.6
None, -4.133, None, None, 2016-01-21 07:00:00, None, None, 28.97, 11.69, 87.0, None, None, None, None, None, None, 158.2
None, -3.96, None, None, 2016-01-21 08:00:00, None, None, 34.55, 11.69, 55.33, None, None, None, None, None, None, 158.0
None, -3.559, None, None, 2016-01-21 09:00:00, None, None, 40.34, 10.13, 43.85, None, None, None, None, None, None, 157.1
None, -3.396, None, None, 2016-01-21 10:00:00, None, None, 27.75, 13.63, 56.91, None, None, None, None, None, None, 157.2
None, -3.177, None, None, 2016-01-21 11:00:00, None, None, 26.15, 12.52, 74.3, None, None, None, None, None, None, 156.9
None, -3.082, None, None, 2016-01-21 12:00:00, None, None, 26.93, 13.5, 55.86, None, None, None, None, None, None, 156.6
None, -3.005, None, None, 2016-01-21 13:00:00, None, None, 46.11, 9.71, 84.7, None, None, None, None, None, None, 156.8
None, -2.995, None, None, 2016-01-21 14:00:00, None, None, 39.17, 12.69, 67.1, None, None, None, None, None, None, 157.0
None, -2.815, None, None, 2016-01-21 15:00:00, None, None, 24.66, 16.58, 46.02, None, None, None, None, None, None, 157.2
None, -2.729, None, None, 2016-01-21 16:00:00, None, None, 29.81, 15.25, 56.58, None, None, None, None, None, None, 155.6
None, -2.881, None, None, 2016-01-21 17:00:00, None, None, 29.12, 14.81, 61.87, None, None, None, None, None, None, 155.4
None, -2.557, None, None, 2016-01-21 18:00:00, None, None, 30.44, 15.31, 65.05, None, None, None, None, None, None, 155.3
None, -2.957, None, None, 2016-01-21 19:00:00, None, None, 20.78, 18.01, 58.77, None, None, None, None, None, None, 155.1
None, -3.091, None, None, 2016-01-21 20:00:00, None, None, 13.31, 18.24, 45.13, None, None, None, None, None, None, 155.0
None, -2.938, None, None, 2016-01-21 21:00:00, None, None, 16.32, 17.18, 50.56, None, None, None, None, None, None, 154.9
None, -2.224, None, None, 2016-01-21 22:00:00, None, None, 24.56, 13.08, 39.53, None, None, None, None, None, None, 154.7
None, -2.262, None, None, 2016-01-21 23:00:00, None, None, 18.78, 15.06, 43.75, None, None, None, None, None, None, 154.6
None, -2.443, None, None, 2016-01-22 00:00:00, None, None, 15.25, 15.51, 47.34, None, None, None, None, None, None, 154.3
None, -2.595, None, None, 2016-01-22 01:00:00, None, None, 20.11, 16.43, 47.95, None, None, None, None, None, None, 154.0
None, -2.624, None, None, 2016-01-22 02:00:00, None, None, 12.58, 17.13, 43.13, None, None, None, None, None, None, 153.9
None, -2.748, None, None, 2016-01-22 03:00:00, None, None, 12.34, 17.17, 43.9, None, None, None, None, None, None, 153.7
None, -2.7, None, None, 2016-01-22 04:00:00, None, None, 13.69, 15.28, 43.83, None, None, None, None, None, None, 153.6
None, -2.862, None, None, 2016-01-22 05:00:00, None, None, 13.47, 14.4, 42.76, None, None, None, None, None, None, 153.5
None, -2.205, None, None, 2016-01-22 06:00:00, None, None, 23.46, 9.73, 51.9, None, None, None, None, None, None, 153.4
None, -2.263, None, None, 2016-01-22 07:00:00, None, None, 24.77, 8.4, 34.39, None, None, None, None, None, None, 153.2
None, -1.693, None, None, 2016-01-22 08:00:00, None, None, 15.74, 10.83, 41.6, None, None, None, None, None, None, 153.0
None, -2.767, None, None, 2016-01-22 09:00:00, None, None, 14.05, 12.39, 39.58, None, None, None, None, None, None, 152.7
None, -1.997, None, None, 2016-01-22 10:00:00, None, None, 14.25, 13.41, 47.33, None, None, None, None, None, None, 153.2
None, -1.75, None, None, 2016-01-22 11:00:00, None, None, 12.37, 10.51, 45.06, None, None, None, None, None, None, 153.0
None, -1.864, None, None, 2016-01-22 12:00:00, None, None, 11.46, 11.39, 58.12, None, None, None, None, None, None, 152.8
None, -1.474, None, None, 2016-01-22 13:00:00, None, None, 13.34, 11.06, 52.49, None, None, None, None, None, None, 152.6
None, -1.598, None, None, 2016-01-22 14:00:00, None, None, 14.52, 9.84, 54.64, None, None, None, None, None, None, 152.2
None, -1.987, None, None, 2016-01-22 15:00:00, None, None, 14.25, 10.1, 55.69, None, None, None, None, None, None, 151.8
None, -2.235, None, None, 2016-01-22 16:00:00, None, None, 13.14, 12.5, 49.19, None, None, None, None, None, None, 152.0
None, -2.729, None, None, 2016-01-22 17:00:00, None, None, 12.09, 13.96, 46.98, None, None, None, None, None, None, 152.6
None, -2.919, None, None, 2016-01-22 18:00:00, None, None, 14.45, 13.14, 50.52, None, None, None, None, None, None, 153.1
None, -3.187, None, None, 2016-01-22 19:00:00, None, None, 11.16, 13.81, 48.5, None, None, None, None, None, None, 153.2
None, -3.034, None, None, 2016-01-22 20:00:00, None, None, 13.89, 12.52, 43.58, None, None, None, None, None, None, 152.7
None, -3.463, None, None, 2016-01-22 21:00:00, None, None, 33.67, 7.01, 50.82, None, None, None, None, None, None, 152.3
None, -3.874, None, None, 2016-01-22 22:00:00, None, None, 51.02, 1.992, 320.4, None, None, None, None, None, None, 152.3
None, -3.578, None, None, 2016-01-22 23:00:00, None, None, 11.81, 5.934, 43.08, None, None, None, None, None, None, 152.7
None, -3.54, None, None, 2016-01-23 00:00:00, None, None, 17.06, 4.938, 36.37, None, None, None, None, None, None, 152.5
None, -3.549, None, None, 2016-01-23 01:00:00, None, None, 11.57, 6.908, 48.95, None, None, None, None, None, None, 153.1
None, -3.702, None, None, 2016-01-23 02:00:00, None, None, 17.82, 5.278, 51.5, None, None, None, None, None, None, 154.0
None, -3.549, None, None, 2016-01-23 03:00:00, None, None, 14.81, 6.896, 41.37, None, None, None, None, None, None, 153.2
None, -3.692, None, None, 2016-01-23 04:00:00, None, None, 12.24, 7.39, 44.62, None, None, None, None, None, None, 151.4
None, -3.693, None, None, 2016-01-23 05:00:00, None, None, 12.25, 7.84, 49.64, None, None, None, None, None, None, 154.8
None, -3.922, None, None, 2016-01-23 06:00:00, None, None, 11.62, 6.589, 53.76, None, None, None, None, None, None, 153.4
None, -4.047, None, None, 2016-01-23 07:00:00, None, None, 10.63, 8.48, 47.6, None, None, None, None, None, None, 154.6
None, -4.2, None, None, 2016-01-23 08:00:00, None, None, 10.31, 8.01, 55.0, None, None, None, None, None, None, 154.3
None, -4.258, None, None, 2016-01-23 09:00:00, None, None, 12.53, 6.372, 52.84, None, None, None, None, None, None, 153.8
None, -4.008, None, None, 2016-01-23 10:00:00, None, None, 13.71, 7.65, 53.13, None, None, None, None, None, None, 154.7
None, -3.492, None, None, 2016-01-23 11:00:00, None, None, 19.75, 4.347, 63.39, None, None, None, None, None, None, 153.8
None, -1.958, None, None, 2016-01-23 12:00:00, None, None, 36.03, 1.997, 80.0, None, None, None, None, None, None, 153.8
None, -1.939, None, None, 2016-01-23 13:00:00, None, None, 40.05, 0.797, 149.1, None, None, None, None, None, None, 154.6
None, -0.535, None, None, 2016-01-23 14:00:00, None, None, 53.86, 1.011, 132.1, None, None, None, None, None, None, 154.1
None, -2.853, None, None, 2016-01-23 15:00:00, None, None, 52.44, 1.557, 86.6, None, None, None, None, None, None, 154.2
None, -3.933, None, None, 2016-01-23 16:00:00, None, None, 38.11, 2.949, 70.4, None, None, None, None, None, None, 154.2
None, -4.287, None, None, 2016-01-23 17:00:00, None, None, 51.71, 0.84, 238.6, None, None, None, None, None, None, 154.2
None, -5.201, None, None, 2016-01-23 18:00:00, None, None, 45.46, 0.943, 293.9, None, None, None, None, None, None, 154.4
None, -5.967, None, None, 2016-01-23 19:00:00, None, None, 33.08, 2.085, 26.66, None, None, None, None, None, None, 154.2
None, -6.464, None, None, 2016-01-23 20:00:00, None, None, 37.1, 1.832, 323.6, None, None, None, None, None, None, 154.6
None, -5.472, None, None, 2016-01-23 21:00:00, None, None, 21.8, 2.572, 309.7, None, None, None, None, None, None, 154.0
None, -6.758, None, None, 2016-01-23 22:00:00, None, None, 43.45, 1.496, 18.63, None, None, None, None, None, None, 153.8
None, -6.611, None, None, 2016-01-23 23:00:00, None, None, 57.07, 0.944, 354.1, None, None, None, None, None, None, 153.8
None, -6.778, None, None, 2016-01-24 00:00:00, None, None, 42.43, 1.572, 329.6, None, None, None, None, None, None, 153.7
None, -6.464, None, None, 2016-01-24 01:00:00, None, None, 19.84, 4.465, 49.36, None, None, None, None, None, None, 153.6
None, -6.582, None, None, 2016-01-24 02:00:00, None, None, 10.93, 7.9, 53.61, None, None, None, None, None, None, 153.1
None, -6.21, None, None, 2016-01-24 03:00:00, None, None, 12.27, 8.5, 52.6, None, None, None, None, None, None, 153.0
None, -6.386, None, None, 2016-01-24 04:00:00, None, None, 13.71, 8.5, 51.62, None, None, None, None, None, None, 152.6
None, -6.347, None, None, 2016-01-24 05:00:00, None, None, 17.83, 4.918, 67.39, None, None, None, None, None, None, 152.4
None, -6.455, None, None, 2016-01-24 06:00:00, None, None, 18.14, 4.812, 60.82, None, None, None, None, None, None, 152.3
None, -6.689, None, None, 2016-01-24 07:00:00, None, None, 16.42, 4.797, 57.25, None, None, None, None, None, None, 152.1
None, -7.23, None, None, 2016-01-24 08:00:00, None, None, 17.21, 5.02, 53.08, None, None, None, None, None, None, 152.0
None, -7.44, None, None, 2016-01-24 09:00:00, None, None, 12.01, 5.268, 56.56, None, None, None, None, None, None, 151.9
None, -7.11, None, None, 2016-01-24 10:00:00, None, None, 24.65, 3.208, 55.08, None, None, None, None, None, None, 152.1
None, -7.19, None, None, 2016-01-24 11:00:00, None, None, 17.22, 3.78, 59.96, None, None, None, None, None, None, 151.6
None, -6.445, None, None, 2016-01-24 12:00:00, None, None, 21.83, 2.836, 60.34, None, None, None, None, None, None, 151.7
None, -5.52, None, None, 2016-01-24 13:00:00, None, None, 18.32, 4.066, 58.91, None, None, None, None, None, None, 151.4
None, -5.366, None, None, 2016-01-24 14:00:00, None, None, 21.79, 5.393, 57.39, None, None, None, None, None, None, 151.9
None, -5.773, None, None, 2016-01-24 15:00:00, None, None, 14.26, 7.5, 55.62, None, None, None, None, None, None, 151.3
None, -6.396, None, None, 2016-01-24 16:00:00, None, None, 11.91, 9.0, 54.4, None, None, None, None, None, None, 152.2
None, -6.876, None, None, 2016-01-24 17:00:00, None, None, 13.12, 8.15, 52.93, None, None, None, None, None, None, 152.1
None, -6.328, None, None, 2016-01-24 18:00:00, None, None, 13.7, 8.61, 42.4, None, None, None, None, None, None, 152.3
None, -6.259, None, None, 2016-01-24 19:00:00, None, None, 12.83, 8.26, 47.98, None, None, None, None, None, None, 152.2
None, -6.289, None, None, 2016-01-24 20:00:00, None, None, 13.79, 8.98, 50.3, None, None, None, None, None, None, 151.9
None, -6.132, None, None, 2016-01-24 21:00:00, None, None, 18.29, 6.976, 45.57, None, None, None, None, None, None, 151.7
None, -6.093, None, None, 2016-01-24 22:00:00, None, None, 15.25, 9.01, 55.53, None, None, None, None, None, None, 151.4
None, -5.958, None, None, 2016-01-24 23:00:00, None, None, 31.55, 5.579, 39.2, None, None, None, None, None, None, 151.5
None, -5.792, None, None, 2016-01-25 00:00:00, None, None, 15.02, 8.81, 53.92, None, None, None, None, None, None, 151.3
None, -5.724, None, None, 2016-01-25 01:00:00, None, None, 13.25, 8.84, 50.95, None, None, None, None, None, None, 151.1
None, -5.637, None, None, 2016-01-25 02:00:00, None, None, 14.4, 9.94, 44.37, None, None, None, None, None, None, 150.9
None, -5.55, None, None, 2016-01-25 03:00:00, None, None, 13.46, 11.01, 50.9, None, None, None, None, None, None, 151.0
None, -4.999, None, None, 2016-01-25 04:00:00, None, None, 19.66, 12.32, 46.28, None, None, None, None, None, None, 151.0
None, -4.989, None, None, 2016-01-25 05:00:00, None, None, 17.09, 11.41, 57.03, None, None, None, None, None, None, 150.6
None, -4.748, None, None, 2016-01-25 06:00:00, None, None, 22.15, 11.9, 40.1, None, None, None, None, None, None, 150.6
None, -4.796, None, None, 2016-01-25 07:00:00, None, None, 22.98, 8.5, 43.18, None, None, None, None, None, None, 150.4
None, -4.786, None, None, 2016-01-25 08:00:00, None, None, 24.91, 8.96, 57.82, None, None, None, None, None, None, 150.3
None, -4.488, None, None, 2016-01-25 09:00:00, None, None, 20.65, 8.06, 101.0, None, None, None, None, None, None, 150.2
None, -4.277, None, None, 2016-01-25 10:00:00, None, None, 23.25, 8.85, 101.2, None, None, None, None, None, None, 150.3
None, -4.085, None, None, 2016-01-25 11:00:00, None, None, 18.89, 8.24, 94.0, None, None, None, None, None, None, 151.2
None, -4.008, None, None, 2016-01-25 12:00:00, None, None, 17.85, 8.89, 111.0, None, None, None, None, None, None, 152.3
None, -3.769, None, None, 2016-01-25 13:00:00, None, None, 26.75, 11.47, 97.7, None, None, None, None, None, None, 154.0
None, -3.759, None, None, 2016-01-25 14:00:00, None, None, 23.16, 18.52, 55.01, None, None, None, None, None, None, 152.9
None, -3.626, None, None, 2016-01-25 15:00:00, None, None, 17.94, 18.4, 90.0, None, None, None, None, None, None, 155.5
None, -3.827, None, None, 2016-01-25 16:00:00, None, None, 16.14, 19.53, 95.8, None, None, None, None, None, None, 158.1
None, -3.759, None, None, 2016-01-25 17:00:00, None, None, 18.19, 19.58, 89.4, None, None, None, None, None, None, 161.8
None, -3.664, None, None, 2016-01-25 18:00:00, None, None, 18.74, 19.34, 94.8, None, None, None, None, None, None, 162.9
None, -3.54, None, None, 2016-01-25 19:00:00, None, None, 22.93, 15.62, 75.5, None, None, None, None, None, None, 163.9
None, -3.607, None, None, 2016-01-25 20:00:00, None, None, 21.98, 17.31, 61.57, None, None, None, None, None, None, 165.7
None, -3.015, None, None, 2016-01-25 21:00:00, None, None, 18.11, 19.87, 44.08, None, None, None, None, None, None, 167.5
None, -2.91, None, None, 2016-01-25 22:00:00, None, None, 19.43, 19.9, 50.13, None, None, None, None, None, None, 168.3
None, -2.595, None, None, 2016-01-25 23:00:00, None, None, 17.18, 22.78, 53.54, None, None, None, None, None, None, 167.7
None, -2.567, None, None, 2016-01-26 00:00:00, None, None, 17.4, 21.75, 50.88, None, None, None, None, None, None, 166.1
None, -2.101, None, None, 2016-01-26 01:00:00, None, None, 25.19, 18.87, 69.52, None, None, None, None, None, None, 164.6
None, -2.015, None, None, 2016-01-26 02:00:00, None, None, 28.63, 17.77, 91.5, None, None, None, None, None, None, 164.2
None, -1.541, None, None, 2016-01-26 03:00:00, None, None, 25.88, 16.53, 89.8, None, None, None, None, None, None, 165.0
None, -1.854, None, None, 2016-01-26 04:00:00, None, None, 24.29, 18.09, 72.9, None, None, None, None, None, None, 165.3
None, -1.997, None, None, 2016-01-26 05:00:00, None, None, 32.76, 14.97, 56.97, None, None, None, None, None, None, 164.3
None, -1.968, None, None, 2016-01-26 06:00:00, None, None, 21.98, 17.83, 44.17, None, None, None, None, None, None, 164.7
None, -0.953, None, None, 2016-01-26 07:00:00, None, None, 33.54, 10.82, 28.6, None, None, None, None, None, None, 164.7
None, -1.902, None, None, 2016-01-26 08:00:00, None, None, 40.96, 7.11, 28.2, None, None, None, None, None, None, 164.6
None, -1.692, None, None, 2016-01-26 09:00:00, None, None, 54.22, 4.974, 25.33, None, None, None, None, None, None, 163.9
None, -1.474, None, None, 2016-01-26 10:00:00, None, None, 44.69, 7.07, 23.4, None, None, None, None, None, None, 165.1
None, -0.943, None, None, 2016-01-26 11:00:00, None, None, 58.86, 4.366, 348.3, None, None, None, None, None, None, 165.3
None, -0.64, None, None, 2016-01-26 12:00:00, None, None, 46.94, 4.7, 257.1, None, None, None, None, None, None, 169.6
None, -1.047, None, None, 2016-01-26 13:00:00, None, None, 27.57, 5.956, 53.44, None, None, None, None, None, None, 170.3
None, -0.688, None, None, 2016-01-26 14:00:00, None, None, 39.32, 4.509, 51.29, None, None, None, None, None, None, 173.1
None, -0.432, None, None, 2016-01-26 15:00:00, None, None, 68.78, 0.94, 91.5, None, None, None, None, None, None, 172.8
None, -0.792, None, None, 2016-01-26 16:00:00, None, None, 61.16, 1.82, 313.7, None, None, None, None, None, None, 175.5
None, -1.323, None, None, 2016-01-26 17:00:00, None, None, 58.02, 2.156, 278.9, None, None, None, None, None, None, 175.0
None, -1.541, None, None, 2016-01-26 18:00:00, None, None, 39.16, 2.344, 50.84, None, None, None, None, None, None, 173.0
None, -1.607, None, None, 2016-01-26 19:00:00, None, None, 12.79, 5.205, 43.89, None, None, None, None, None, None, 173.4
None, -1.607, None, None, 2016-01-26 20:00:00, None, None, 11.68, 9.53, 48.48, None, None, None, None, None, None, 174.0
None, -1.769, None, None, 2016-01-26 21:00:00, None, None, 10.95, 12.21, 48.61, None, None, None, None, None, None, 175.0
