station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -1.852, 70.4, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-01 21:00:00, None, None, None
None, -1.707, 69.61, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-01 22:00:00, None, None, None
None, -1.321, 68.8, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-01 23:00:00, None, None, None
None, -0.598, 61.45, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-02 00:00:00, None, None, None
None, -0.453, 59.36, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-02 01:00:00, None, None, None
None, -1.274, 63.61, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-02 02:00:00, None, None, None
None, -1.852, 65.56, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-02 03:00:00, None, None, None
None, -1.514, 63.0, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-02 04:00:00, None, None, None
None, -1.611, 61.79, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-02 05:00:00, None, None, None
None, -1.273, 61.25, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-02 06:00:00, None, None, None
None, -2.188, 62.8, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-02 07:00:00, None, None, None
None, -2.234, 62.6, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-02 08:00:00, None, None, None
None, -2.522, 62.94, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-02 09:00:00, None, None, None
None, -2.709, 62.47, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-02 10:00:00, None, None, None
None, -2.904, 63.69, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-02 11:00:00, None, None, None
None, -2.566, 62.4, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-02 12:00:00, None, None, None
None, -1.562, 57.34, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-02 13:00:00, None, None, None
None, -2.914, 67.12, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-02 14:00:00, None, None, None
None, -2.624, 66.91, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-02 15:00:00, None, None, None
None, -4.458, 77.6, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-02 16:00:00, None, None, None
None, -5.991, 86.0, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-02 17:00:00, None, None, None
None, -6.998, 88.1, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-02 18:00:00, None, None, None
None, -8.38, 92.9, None, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-02 19:00:00, None, None, None
None, -5.486, 88.7, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-02 20:00:00, None, None, None
None, -5.635, 88.1, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-02 21:00:00, None, None, None
None, -5.352, 85.2, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-02 22:00:00, None, None, None
None, -7.28, 92.9, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-02 23:00:00, None, None, None
None, -7.8, 93.2, None, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-03 00:00:00, None, None, None
None, -8.62, 91.3, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-03 01:00:00, None, None, None
None, -9.25, 93.0, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-03 02:00:00, None, None, None
None, -10.02, 92.8, None, None, None, None, None, None, None, -11.0, None, None, None, 2016-01-03 03:00:00, None, None, None
None, -10.93, 92.5, None, None, None, None, None, None, None, -12.0, None, None, None, 2016-01-03 04:00:00, None, None, None
None, -4.945, 72.2, None, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-03 05:00:00, None, None, None
None, -4.665, 68.23, None, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-03 06:00:00, None, None, None
None, -5.352, 70.7, None, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-03 07:00:00, None, None, None
None, -5.118, 64.37, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-03 08:00:00, None, None, None
None, -4.782, 62.14, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-03 09:00:00, None, None, None
None, -4.736, 62.94, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-03 10:00:00, None, None, None
None, -4.736, 61.19, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-03 11:00:00, None, None, None
None, -4.591, 61.39, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-03 12:00:00, None, None, None
None, -4.495, 64.09, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-03 13:00:00, None, None, None
None, -4.447, 66.79, None, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-03 14:00:00, None, None, None
None, -4.109, 66.79, None, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-03 15:00:00, None, None, None
None, -6.039, 77.0, None, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-03 16:00:00, None, None, None
None, -7.68, 87.8, None, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-03 17:00:00, None, None, None
None, -8.58, 90.0, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-03 18:00:00, None, None, None
None, -5.872, 82.7, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-03 19:00:00, None, None, None
None, -7.95, 87.8, None, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-03 20:00:00, None, None, None
None, -4.231, 71.7, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-03 21:00:00, None, None, None
None, -3.67, 67.81, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-03 22:00:00, None, None, None
None, -4.012, 68.54, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-03 23:00:00, None, None, None
None, -4.205, 66.25, None, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-04 00:00:00, None, None, None
None, -3.626, 63.15, None, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-04 01:00:00, None, None, None
None, -3.578, 57.88, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-04 02:00:00, None, None, None
None, -4.012, 60.11, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-04 03:00:00, None, None, None
None, -3.964, 59.17, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-04 04:00:00, None, None, None
None, -4.35, 59.77, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-04 05:00:00, None, None, None
None, -4.35, 60.18, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-04 06:00:00, None, None, None
None, -4.543, 61.66, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-04 07:00:00, None, None, None
None, -4.447, 62.94, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-04 08:00:00, None, None, None
None, -3.964, 61.53, None, None, None, None, None, None, None, -10.0, None, None, None, 2016-01-04 09:00:00, None, None, None
None, -3.336, 60.52, None, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-04 10:00:00, None, None, None
None, -2.902, 59.37, None, None, None, None, None, None, None, -9.0, None, None, None, 2016-01-04 11:00:00, None, None, None
None, -1.599, 58.76, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-04 12:00:00, None, None, None
None, -0.549, 57.07, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-04 13:00:00, None, None, None
None, 0.115, 54.83, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-04 14:00:00, None, None, None
None, 0.548, 55.91, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-04 15:00:00, None, None, None
None, -0.031, 62.99, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-04 16:00:00, None, None, None
None, 0.114, 64.95, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-04 17:00:00, None, None, None
None, 1.127, 60.97, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-04 18:00:00, None, None, None
None, 1.175, 59.96, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-04 19:00:00, None, None, None
None, 1.272, 58.34, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-04 20:00:00, None, None, None
None, 1.368, 57.06, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-04 21:00:00, None, None, None
None, 0.5, 61.98, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-04 22:00:00, None, None, None
None, 0.5, 60.83, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-04 23:00:00, None, None, None
None, 0.741, 56.58, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 00:00:00, None, None, None
None, 0.934, 51.39, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-05 01:00:00, None, None, None
None, 0.259, 53.55, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-05 02:00:00, None, None, None
None, -0.031, 56.99, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 03:00:00, None, None, None
None, -0.031, 51.32, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-05 04:00:00, None, None, None
None, 0.114, 53.28, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-05 05:00:00, None, None, None
None, -0.079, 55.64, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 06:00:00, None, None, None
None, 0.114, 55.44, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-05 07:00:00, None, None, None
None, -0.368, 57.87, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 08:00:00, None, None, None
None, -0.417, 58.74, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 09:00:00, None, None, None
None, -0.417, 58.74, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 10:00:00, None, None, None
None, -0.61, 59.69, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 11:00:00, None, None, None
None, -0.899, 62.11, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 12:00:00, None, None, None
None, -0.417, 59.01, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 13:00:00, None, None, None
None, 0.018, 54.36, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-05 14:00:00, None, None, None
None, -0.127, 54.29, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 15:00:00, None, None, None
None, -0.706, 60.09, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 16:00:00, None, None, None
None, -0.368, 57.33, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 17:00:00, None, None, None
None, -0.417, 57.19, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 18:00:00, None, None, None
None, -0.368, 56.79, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 19:00:00, None, None, None
None, -0.031, 54.02, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 20:00:00, None, None, None
None, -0.079, 54.49, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 21:00:00, None, None, None
None, -0.32, 56.11, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 22:00:00, None, None, None
None, -0.079, 54.63, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-05 23:00:00, None, None, None
None, -0.224, 57.19, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-06 00:00:00, None, None, None
None, -0.127, 53.41, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 01:00:00, None, None, None
None, -0.272, 54.36, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-06 02:00:00, None, None, None
None, -0.513, 53.55, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 03:00:00, None, None, None
None, -0.513, 55.37, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-06 04:00:00, None, None, None
None, -0.32, 54.97, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-06 05:00:00, None, None, None
None, -0.465, 55.5, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-06 06:00:00, None, None, None
None, -0.079, 52.47, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 07:00:00, None, None, None
None, -0.272, 52.13, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 08:00:00, None, None, None
None, -0.175, 55.24, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-06 09:00:00, None, None, None
None, 0.066, 53.35, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 10:00:00, None, None, None
None, 0.403, 52.6, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 11:00:00, None, None, None
None, 0.886, 51.32, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 12:00:00, None, None, None
None, 1.118, 51.86, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 13:00:00, None, None, None
None, 1.259, 52.66, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-06 14:00:00, None, None, None
None, 1.602, 50.31, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-06 15:00:00, None, None, None
None, 1.557, 53.14, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-06 16:00:00, None, None, None
None, 1.509, 53.95, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-06 17:00:00, None, None, None
None, 1.556, 55.84, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-06 18:00:00, None, None, None
None, 1.366, 55.17, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-06 19:00:00, None, None, None
None, 1.368, 56.11, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-06 20:00:00, None, None, None
None, 1.32, 55.44, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-06 21:00:00, None, None, None
None, 1.32, 56.65, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-06 22:00:00, None, None, None
None, 1.32, 56.18, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-06 23:00:00, None, None, None
None, 1.272, 56.92, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-07 00:00:00, None, None, None
None, 1.32, 56.45, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-07 01:00:00, None, None, None
None, 1.513, 55.64, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-07 02:00:00, None, None, None
None, 1.561, 57.6, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-07 03:00:00, None, None, None
None, 1.609, 57.12, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-07 04:00:00, None, None, None
None, 1.175, 59.21, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-07 05:00:00, None, None, None
None, 1.368, 58.14, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-07 06:00:00, None, None, None
None, 1.32, 58.94, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-07 07:00:00, None, None, None
None, 1.224, 60.16, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-07 08:00:00, None, None, None
None, 1.224, 60.02, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-07 09:00:00, None, None, None
None, 1.127, 60.9, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-07 10:00:00, None, None, None
None, 1.465, 60.29, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 11:00:00, None, None, None
None, 1.847, 60.29, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 12:00:00, None, None, None
None, 2.471, 57.32, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 13:00:00, None, None, None
None, 2.997, 56.78, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 14:00:00, None, None, None
None, 3.236, 56.03, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-07 15:00:00, None, None, None
None, 3.043, 58.12, None, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-07 16:00:00, None, None, None
None, 2.755, 60.22, None, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-07 17:00:00, None, None, None
None, 2.755, 60.55, None, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-07 18:00:00, None, None, None
None, 2.515, 62.31, None, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-07 19:00:00, None, None, None
None, 2.465, 62.98, None, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-07 20:00:00, None, None, None
None, 2.371, 62.04, None, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-07 21:00:00, None, None, None
None, 2.278, 62.45, None, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-07 22:00:00, None, None, None
None, 2.18, 62.71, None, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-07 23:00:00, None, None, None
None, 2.131, 62.44, None, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-08 00:00:00, None, None, None
None, 1.943, 63.05, None, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-08 01:00:00, None, None, None
None, 1.557, 63.59, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-08 02:00:00, None, None, None
None, 0.5, 69.33, None, None, None, None, None, None, None, -4.0, None, None, None, 2016-01-08 03:00:00, None, None, None
None, 0.886, 66.43, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-08 04:00:00, None, None, None
None, 0.982, 65.55, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-08 05:00:00, None, None, None
None, 0.886, 64.54, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-08 06:00:00, None, None, None
None, 0.789, 64.81, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-08 07:00:00, None, None, None
None, 1.127, 62.25, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-08 08:00:00, None, None, None
None, 1.224, 61.3, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-08 09:00:00, None, None, None
None, 1.366, 60.29, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-08 10:00:00, None, None, None
None, 1.462, 59.21, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-08 11:00:00, None, None, None
None, 1.65, 58.53, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-08 12:00:00, None, None, None
None, 2.179, 56.98, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-08 13:00:00, None, None, None
None, 2.561, 55.36, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-08 14:00:00, None, None, None
None, 2.841, 54.54, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-08 15:00:00, None, None, None
None, 2.598, 55.89, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-08 16:00:00, None, None, None
None, 2.079, 58.12, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-08 17:00:00, None, None, None
None, 1.892, 58.47, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-08 18:00:00, None, None, None
None, 1.797, 57.66, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-08 19:00:00, None, None, None
None, 1.608, 59.42, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-08 20:00:00, None, None, None
None, 1.416, 58.74, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-08 21:00:00, None, None, None
None, 1.224, 57.53, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-08 22:00:00, None, None, None
None, 1.079, 58.61, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-08 23:00:00, None, None, None
None, 0.789, 57.39, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 00:00:00, None, None, None
None, 0.452, 58.4, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 01:00:00, None, None, None
None, 0.066, 59.28, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 02:00:00, None, None, None
None, 0.066, 58.0, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 03:00:00, None, None, None
None, -0.176, 57.73, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 04:00:00, None, None, None
None, -0.272, 58.14, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 05:00:00, None, None, None
None, -0.369, 57.26, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 06:00:00, None, None, None
None, -0.61, 58.54, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 07:00:00, None, None, None
None, -0.706, 57.87, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 08:00:00, None, None, None
None, -0.851, 57.93, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 09:00:00, None, None, None
None, -0.706, 57.19, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 10:00:00, None, None, None
None, -0.417, 56.31, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 11:00:00, None, None, None
None, 0.11, 53.88, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-09 12:00:00, None, None, None
None, 0.392, 55.63, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 13:00:00, None, None, None
None, 0.826, 51.79, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-09 14:00:00, None, None, None
None, 1.115, 52.66, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 15:00:00, None, None, None
None, 1.258, 52.66, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 16:00:00, None, None, None
None, 0.873, 55.9, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 17:00:00, None, None, None
None, 0.931, 58.67, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-09 18:00:00, None, None, None
None, 1.031, 56.45, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 19:00:00, None, None, None
None, 0.886, 57.39, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-09 20:00:00, None, None, None
None, 0.693, 59.69, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-09 21:00:00, None, None, None
None, -0.079, 65.08, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-09 22:00:00, None, None, None
None, -0.079, 63.8, None, None, None, None, None, None, None, -5.0, None, None, None, 2016-01-09 23:00:00, None, None, None
None, -0.031, 62.45, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-10 00:00:00, None, None, None
None, -0.127, 62.52, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-10 01:00:00, None, None, None
None, -0.755, 65.82, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-10 02:00:00, None, None, None
None, -0.513, 62.38, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-10 03:00:00, None, None, None
None, -0.801, 61.31, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-10 04:00:00, None, None, None
None, -1.285, 62.25, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-10 05:00:00, None, None, None
None, -1.666, 64.55, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-10 06:00:00, None, None, None
None, -1.23, 61.85, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-10 07:00:00, None, None, None
None, -1.708, 60.77, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-10 08:00:00, None, None, None
None, -1.563, 61.11, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-10 09:00:00, None, None, None
None, -1.662, 61.65, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-10 10:00:00, None, None, None
None, -2.193, 61.04, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-10 11:00:00, None, None, None
None, -1.421, 57.54, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-10 12:00:00, None, None, None
None, -0.706, 55.91, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-10 13:00:00, None, None, None
None, 0.259, 54.09, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-10 14:00:00, None, None, None
None, 0.789, 53.41, None, None, None, None, None, None, None, -8.0, None, None, None, 2016-01-10 15:00:00, None, None, None
None, 0.642, 55.44, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-10 16:00:00, None, None, None
None, 0.5, 58.34, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-10 17:00:00, None, None, None
None, 0.789, 57.06, None, None, None, None, None, None, None, -7.0, None, None, None, 2016-01-10 18:00:00, None, None, None
None, 0.741, 60.29, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-10 19:00:00, None, None, None
None, 1.32, 60.23, None, None, None, None, None, None, None, -6.0, None, None, None, 2016-01-10 20:00:00, None, None, None
